,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
1,-31.2866,-21.1783,0.0273076,19.4209,28.4204,-16.9557,28.4947,0.572997,14.2544,-11.0709,2763.02,3268.33,1.67411,5.82548,10018.2,-18.523,33.5766
2,-31.2743,-22.4315,0.0265847,-3.12305,43.8895,-30.1219,32.3542,0.776026,12.8744,-9.35328,2390.41,2657.76,1.83829,7.70246,7597.3,-23.0133,34.6326
3,-31.5074,-22.822,0.0254296,-13.6127,50.8551,-34.7462,29.3823,2.10708,10.0089,-7.02562,2248.51,2454.14,2.03438,9.81901,6946.36,-24.0627,33.6369
4,-31.8932,-22.822,0.0236352,-23.8785,58.9243,-37.7582,26.122,1.99562,5.14404,-5.06852,2016.04,2252.28,2.25632,12.1813,6219.75,-25.4718,35.4333
5,-32.5288,-25.4125,0.0227376,-31.1887,64.3259,-36.7659,22.0579,5.49617,0.487222,-2.82775,1824.45,2119.77,2.6067,15.7352,5525.44,-26.4108,36.1625
6,-32.8651,-25.4125,0.0220741,-39.8556,69.6088,-38.5535,18.9186,7.76739,-3.01401,-0.997688,1743.46,2025.18,2.9097,19.3924,5377.59,-27.4015,36.7179
7,-33.1223,-25.4928,0.0215185,-48.0319,72.1882,-38.6983,14.8224,9.58019,-6.22356,-0.272722,1706.59,1991.86,3.21901,22.9202,5028.48,-27.407,36.8708
8,-33.3438,-25.6244,0.021161,-54.5869,75.8275,-36.1435,11.6871,12.5725,-6.30515,-1.00611,1524.83,1893.42,3.53772,26.7189,4609.82,-28.7081,37.5611
9,-33.4893,-26.2768,0.0206563,-61.8021,79.576,-35.2779,6.11229,17.1686,-11.063,-0.302994,1434.34,1835.72,3.89121,31.2124,4506.11,-29.606,37.9439
10,-33.6989,-26.7525,0.0196788,-64.0413,80.155,-33.5141,5.6457,17.9886,-8.78629,-3.31971,1408.41,1818.5,4.02794,32.771,4047.04,-29.3365,38.4142
11,-34.12,-26.7525,0.0187286,-68.8763,79.422,-29.2861,1.61893,16.7814,-9.27579,-3.35878,1375.15,1839.0,4.44619,36.2324,4010.38,-28.4182,38.6831
