,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
0,-32.9961,-21.2385,0.0315417,-9.66836,51.517,0.383583,-7.85813,1.26697,-4.79694,-10.6285,2004.05,3308.65,3.62963,17.3028,8506.77,-15.0541,28.4789
1,-30.0223,-20.8031,0.0308742,-39.3892,83.8148,-7.99773,2.41952,4.13735,-1.01681,-14.6622,1181.06,1739.29,5.50237,47.2497,3401.2,-29.4384,33.0586
2,-30.2081,-20.8031,0.0296974,-45.4757,85.3577,-10.146,0.826019,5.326,-1.32629,-14.0899,1159.48,1697.29,5.69329,51.0579,3388.02,-30.2948,33.7274
3,-30.5456,-22.0812,0.0297033,-48.9764,86.1644,-10.6939,-0.203682,5.41634,-4.02886,-12.9335,1206.14,1729.78,5.90923,53.4704,3404.19,-29.805,34.587
4,-30.5439,-22.1815,0.0292241,-52.8467,86.4053,-9.60427,-2.67053,4.99926,-3.94243,-13.8052,1143.42,1697.4,6.09243,56.2717,3360.45,-30.4018,34.8357
5,-30.6852,-22.3571,0.0289378,-55.7282,87.2013,-7.92185,-2.85696,5.66254,-4.08363,-13.3856,1072.5,1657.1,6.25885,59.368,3099.06,-31.0453,34.6865
6,-30.7707,-22.3571,0.0281709,-57.2569,84.9458,-7.11314,-5.09478,4.04828,-4.15871,-13.2526,1067.45,1685.31,6.30546,58.9355,3067.87,-30.3945,34.8765
7,-31.004,-22.5996,0.0278266,-58.7611,85.4443,-5.91084,-5.73681,4.18829,-4.78985,-11.7163,1090.64,1736.22,6.5023,60.5461,3041.45,-29.6464,35.3285
8,-31.1108,-23.5677,0.0269807,-64.7556,86.6147,-6.56511,-8.88258,4.29671,-5.51629,-13.7372,1160.02,1747.18,6.6088,61.3905,3058.94,-29.7445,36.183
9,-31.3789,-24.4257,0.0266655,-63.8388,83.551,-5.23716,-9.94261,3.28998,-6.24073,-12.4135,1145.07,1797.76,6.48412,58.1999,3062.46,-29.4506,36.015
10,-31.481,-24.7115,0.0260172,-66.3825,82.7795,-6.14003,-8.84656,1.49587,-6.5421,-13.9339,1094.57,1757.36,6.57639,60.5799,3013.86,-29.8003,35.7807
11,-31.6948,-24.7982,0.0255853,-65.1682,82.0573,-4.40623,-6.71218,2.10191,-5.79363,-11.9329,1080.1,1812.48,6.53128,58.8897,3026.55,-29.0576,35.5193
12,-31.8402,-25.2531,0.0246796,-40.8628,63.9511,-18.8931,5.33987,-9.16175,-8.8517,-11.314,1447.83,2124.86,4.33074,29.3591,5130.03,-23.945,35.0484
13,-32.1532,-25.3004,0.0240433,-58.6843,75.8609,-11.3377,-5.11763,-1.18257,-7.00611,-11.2489,1223.35,1912.05,5.81746,47.9684,3626.98,-26.4522,35.7019
14,-32.3801,-25.6314,0.0234996,-65.3199,75.9031,-3.8588,-8.19521,-1.34917,-4.30762,-14.789,1173.15,1918.37,6.10096,50.7274,3135.75,-27.0152,35.8317
15,-32.5788,-25.8001,0.0233085,-63.3629,73.6924,-4.2416,-6.92778,-3.46825,-2.8567,-14.065,1194.77,1959.61,5.82218,46.327,3525.39,-26.2878,35.741
16,-32.6497,-26.2387,0.0221008,-62.3743,71.9206,-3.89686,-6.14789,-2.80131,-3.03856,-14.8029,1224.75,1979.5,5.61161,43.2604,3619.84,-26.146,35.6451
17,-33.1119,-26.2449,0.0213662,-69.5958,76.01,-3.46652,-9.21398,-2.58469,-3.21026,-14.1372,1181.73,1956.94,6.06076,49.3447,3141.47,-26.6593,35.7324
22,-33.9979,-26.031,0.0199535,-77.0286,77.4706,-1.05855,-6.83316,-0.74343,-5.52795,-10.1953,1109.18,1953.74,6.27045,52.0323,3041.02,-27.0427,36.6121
23,-33.9996,-26.031,0.019958,-76.4512,75.1545,-2.16455,-7.10469,-1.9996,-6.69382,-11.5425,1135.59,2004.72,6.11175,49.3167,3106.25,-26.5583,36.7907
24,-33.9976,-26.2879,0.0191521,-63.5001,64.6831,-1.38911,-0.897386,-7.77358,-0.387867,-13.8268,1292.4,2249.07,4.92719,32.9804,4255.06,-23.4794,36.7666
25,-34.3557,-26.3935,0.0191113,-74.7148,72.5525,-4.56486,-6.96159,-4.50995,-6.31479,-13.0608,1177.34,2046.83,5.86064,45.8042,3604.57,-25.6221,36.9685
26,-34.3742,-26.3935,0.0195691,-73.7307,67.8582,-3.50563,-3.73305,-4.30517,-7.00643,-14.4268,1206.46,2155.5,5.56461,41.0882,3664.36,-24.8135,37.1449
27,-34.1686,-26.7815,0.0197018,-64.6642,71.5246,0.414218,1.11831,-5.30685,-0.666157,-11.3694,1112.84,2086.17,5.46909,40.5459,3658.3,-25.0147,36.2963
28,-34.1099,-27.6305,0.0189264,-66.6135,69.1065,-0.100273,3.94879,-4.77021,-1.572,-11.3743,1087.58,2093.18,5.4391,40.2573,3700.65,-25.2153,36.3504
