,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
3,-37.9883,-29.2623,0.0137444,-97.6992,57.8515,13.2642,21.6803,7.55515,17.7276,9.93052,1047.72,2463.68,4.43043,26.3037,5452.53,-22.1581,39.6443
4,-37.2375,-29.2623,0.0120486,-111.805,69.8454,16.0947,16.8604,16.8163,16.0185,13.5346,720.043,1964.31,6.41961,52.1238,2618.72,-26.6076,41.9004
8,-38.4192,-29.7107,0.011824,-136.729,71.2572,26.4101,10.5007,19.9325,19.4891,14.2346,591.302,1883.82,7.35129,64.591,1893.84,-27.7654,40.8251
9,-38.5447,-29.7107,0.0116916,-142.542,72.7378,31.0598,6.08154,17.7977,19.3361,14.9031,630.186,2000.34,7.12488,59.6447,1883.09,-27.3662,40.7663
38,-27.6864,-16.6995,0.0625327,31.1837,36.5758,0.910632,18.3757,8.26787,15.9683,3.37849,2097.05,3369.25,2.48411,9.66838,9781.86,-15.516,33.2716
39,-24.0779,-14.7492,0.072622,32.955,49.2363,-0.938003,16.2807,4.58502,17.3723,1.33633,1685.2,2834.21,2.93309,12.8974,7852.17,-19.0258,32.5309
40,-22.7786,-14.7492,0.0829852,14.8454,58.17,5.12646,24.2695,5.84786,26.3494,2.1357,1088.74,2308.68,3.74614,19.2844,6291.08,-23.8723,39.8704
41,-21.62,-14.0878,0.0721889,-15.7768,88.5645,4.72627,21.5117,4.88439,25.5649,3.03111,647.569,1414.79,6.00163,51.8173,2488.32,-32.5245,37.2482
42,-22.8306,-13.7025,0.0626601,-22.2091,94.139,3.81087,24.5221,6.38009,19.2755,4.71253,573.841,1279.23,6.78312,68.2002,2182.48,-33.4887,36.4881
43,-24.0602,-14.1253,0.0696243,-21.6231,88.7108,6.59156,28.6064,6.99324,12.2389,3.41699,598.822,1367.92,6.42406,59.2466,2566.45,-31.8843,36.691
44,-23.1448,-14.1253,0.0629795,-51.7578,105.674,10.8682,18.3134,10.319,8.80838,3.64479,502.577,1075.37,9.22057,125.192,1636.25,-36.1631,37.6252
45,-24.016,-15.3729,0.066839,-59.4066,111.674,13.2467,15.7102,15.2244,8.82882,8.14624,455.74,992.003,10.6208,165.609,1539.06,-37.8705,38.5375
46,-23.4994,-15.3729,0.0633644,-65.9438,110.977,12.2685,9.70401,16.5151,4.94077,4.69519,505.783,1055.11,10.2081,151.33,1682.11,-36.962,37.2031
47,-23.9631,-16.6822,0.0617003,-67.0825,113.577,14.6397,8.37212,19.2475,4.63452,6.07065,474.393,1030.2,10.8641,169.157,1592.33,-37.6213,38.7191
48,-24.1943,-15.9947,0.0611722,-70.6204,111.708,16.4526,8.79056,13.995,2.6015,5.07085,491.962,1065.74,10.7291,161.152,1549.04,-36.6538,37.4019
49,-24.2689,-15.9947,0.0593241,-67.5601,110.844,14.0233,11.1727,12.2179,4.77815,5.63081,496.272,1089.23,10.4427,153.967,1571.63,-35.7845,37.6884
50,-24.5354,-16.9854,0.0562792,-71.5777,112.94,17.8864,7.88192,14.1912,4.57569,6.9583,473.711,1059.5,11.284,174.409,1458.94,-36.8827,38.31
51,-24.993,-16.3348,0.0548184,-58.4299,98.6575,14.2484,21.904,-0.360322,5.12584,12.7854,543.998,1233.23,8.34688,98.1242,1629.58,-34.0162,38.638
52,-25.2215,-16.3348,0.0495744,-67.4928,110.15,17.5319,13.0348,8.31904,8.60785,8.09455,454.235,1009.59,10.9899,169.846,1390.31,-37.3292,38.6615
53,-26.0949,-16.0363,0.0521879,-70.4078,107.328,21.0742,11.4329,6.59051,8.25212,3.9323,458.221,1039.38,10.9914,164.686,1274.87,-36.6104,38.8885
54,-25.6486,-16.1468,0.0501107,-69.9693,108.198,22.7091,12.6902,6.05928,10.0442,5.77633,445.868,1038.09,11.1641,168.912,1236.69,-36.868,38.6187
55,-26.0014,-17.0599,0.0530411,-67.6513,102.936,23.501,14.8783,3.25849,9.06879,4.44459,476.87,1130.55,10.3966,143.974,1257.36,-35.0893,38.5674
56,-25.5077,-17.3989,0.0540833,-66.2853,97.8722,25.4359,17.6691,-1.61085,10.1568,5.37781,498.482,1184.97,9.32543,115.3,1344.91,-34.3631,38.7906
57,-25.3387,-17.8968,0.0531553,-70.4611,99.0458,28.0202,16.2469,-0.747798,6.9879,5.59363,490.497,1188.9,9.77255,124.757,1288.56,-34.1705,37.6789
58,-25.4891,-17.8968,0.0515277,-74.6752,101.652,26.2349,12.0653,-0.12478,7.43336,5.20026,504.968,1194.2,9.93395,129.256,1396.27,-33.9679,38.5538
60,-25.042,-16.2195,0.0568251,-12.5022,54.5874,26.009,22.3067,-2.42553,19.7506,-3.94359,1182.66,2677.2,3.61946,17.0139,7824.49,-22.3099,37.7839
61,-24.9092,-16.2195,0.05309,-27.0597,65.5831,19.6135,26.201,-4.39833,14.7336,-3.30139,891.006,2107.7,4.52366,26.346,4644.77,-25.3201,37.485
66,-24.2778,-17.4407,0.0615062,-3.15222,57.149,6.09494,27.398,7.90493,20.126,-3.50257,1109.82,2271.89,3.77495,19.7163,5807.06,-26.7258,37.9436
68,-24.7436,-18.3897,0.0556184,-25.2924,74.48,-0.740088,30.805,9.51273,17.9977,-1.46889,855.666,1729.05,4.67414,32.6677,3796.54,-30.0486,37.6854
69,-25.0956,-18.6621,0.057029,-32.9926,80.3697,-0.0335434,27.0671,9.61128,16.5201,-0.542476,768.287,1579.15,5.25466,41.4455,3302.66,-30.7294,36.3841
70,-24.8781,-17.9752,0.0568634,-42.5892,87.5788,-2.36184,26.3296,12.5968,12.1444,3.10725,698.769,1443.18,5.98936,56.0075,3056.43,-33.181,37.0695
