,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
6,-34.5781,-22.4025,0.0291364,-48.9119,52.1713,2.91891,21.3844,3.98231,8.67613,3.32712,1522.13,2729.27,3.2383,15.7318,6951.28,-19.7022,34.1747
8,-30.4032,-21.2189,0.0362874,-11.8345,52.6269,2.25052,26.0747,-4.42819,8.29958,2.78939,1533.45,2694.61,2.93718,13.2708,7623.78,-20.3185,35.1623
9,-28.8049,-18.5115,0.0396033,2.36789,46.997,7.45856,19.4178,3.05848,7.74707,1.3224,1659.04,3028.49,3.00554,13.0804,8388.64,-17.6312,35.7362
10,-28.0454,-18.5115,0.03689,-6.37109,57.3088,9.36861,23.2738,2.79442,15.1075,7.75247,1163.04,2443.79,3.70619,19.1329,6277.2,-22.1035,39.7699
11,-28.6618,-19.9628,0.034381,-20.2463,73.6058,-3.78833,17.1553,-3.54238,10.1049,-0.7014,1218.12,2108.03,4.01175,24.3498,5389.45,-23.8958,32.4599
12,-29.2736,-19.9628,0.0313014,-35.6237,88.9328,6.76029,21.1979,2.0592,8.77654,-2.36738,752.394,1547.38,6.12683,54.1147,2937.65,-29.8894,35.3938
13,-30.0887,-21.2587,0.0387482,-57.8028,93.6105,10.1242,11.2654,0.514476,0.556118,0.203268,733.751,1514.65,7.33482,74.1528,2243.0,-29.7183,34.6842
14,-28.235,-19.6692,0.0345082,-72.5627,99.1427,23.1784,12.2704,6.86748,4.3126,6.38569,501.559,1306.67,9.56203,118.401,1615.27,-33.041,40.4877
15,-29.2416,-19.6692,0.0316411,-84.2057,99.2727,25.0799,4.92667,1.56254,2.53081,7.80737,580.677,1424.92,9.31748,109.031,1683.73,-31.8821,37.8503
16,-29.995,-21.5228,0.028307,-89.3331,101.239,31.3339,8.25462,8.0416,1.7918,9.09091,468.765,1316.11,10.5351,135.435,1328.91,-33.5017,40.5168
17,-30.9621,-22.349,0.0282129,-96.1188,94.4325,25.9107,-2.11998,4.67768,0.397333,5.50291,684.271,1683.1,8.23778,81.8308,1809.49,-29.1216,36.9086
18,-30.9911,-21.8361,0.0290144,-94.9825,97.5712,29.4359,8.09478,11.6598,9.26091,7.53919,487.409,1354.68,10.1349,125.43,1461.57,-32.9908,39.6798
19,-30.7477,-22.1986,0.0354886,-95.9773,95.9066,26.8499,0.677664,6.9188,5.83,8.16202,606.978,1610.95,8.64037,90.5608,1782.72,-30.0041,40.4999
20,-28.9982,-21.9749,0.0290709,-91.2724,103.749,34.1666,4.01283,10.2738,9.12258,5.58871,449.25,1271.43,10.8847,143.952,1379.16,-34.4115,40.7833
