,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
1,-28.0454,-17.8788,0.0420144,13.282,60.6124,-21.2552,29.3323,3.78461,17.2067,4.62339,1653.73,2341.92,2.48183,11.3385,6426.44,-23.6762,34.6602
2,-27.532,-17.8788,0.0339443,-31.5441,89.7398,-2.41777,23.1112,4.46202,13.2793,3.85414,780.583,1510.51,5.32029,43.6783,3272.75,-30.3125,37.6602
3,-29.3847,-20.5884,0.034176,-63.927,90.2726,3.87899,16.5085,2.39519,11.9726,7.4932,719.996,1452.58,6.53687,62.5194,2457.19,-30.5393,36.2688
4,-29.3256,-21.3741,0.0289341,-92.272,92.1664,22.2935,28.2544,10.9909,8.24959,9.97381,447.823,1227.31,9.33012,115.836,1384.62,-33.7546,40.7758
5,-30.7718,-21.3741,0.0232045,-110.188,87.4802,27.765,27.9777,12.4307,7.51558,11.9811,419.968,1266.16,9.71997,120.238,1097.91,-33.5472,41.7052
6,-32.6886,-24.0554,0.0266456,-122.734,84.6219,28.1852,26.3881,16.9959,5.73568,5.98659,463.835,1409.27,9.39254,109.138,1156.52,-32.0587,40.8205
7,-31.4875,-24.0432,0.0230846,-129.013,84.713,34.4238,26.6698,19.5835,14.2979,12.044,399.749,1303.53,10.5462,134.196,790.219,-34.0457,42.9823
8,-32.7336,-24.0432,0.0215692,-142.163,81.2515,37.9355,28.4843,21.3456,12.3082,8.6931,401.039,1353.84,10.4261,128.464,679.426,-33.6255,42.0093
9,-33.3233,-25.0347,0.0215857,-155.795,78.3983,47.9531,29.9818,21.5752,11.8918,12.1888,369.547,1355.66,10.8387,135.059,525.25,-34.12,42.9248
10,-33.3167,-25.0347,0.0192955,-160.084,75.1077,49.0235,28.5416,27.4151,19.0584,12.1849,350.988,1360.0,11.0502,138.583,430.948,-34.6833,43.1817
11,-34.2909,-26.1272,0.0209062,-165.699,75.2546,49.395,28.0232,23.463,18.3014,8.83647,391.372,1468.86,10.2906,120.164,486.796,-33.518,43.0694
12,-33.5945,-26.7364,0.0197169,-167.942,72.4306,49.569,29.5702,28.6917,19.3975,9.43944,371.871,1437.06,10.456,123.867,448.617,-33.9162,44.0645
13,-34.1032,-26.7364,0.0179821,-171.145,68.7559,52.5219,31.8242,28.3178,16.5794,12.1913,378.468,1488.87,10.2215,117.153,425.965,-33.6767,43.8878
14,-34.9032,-27.5671,0.0185914,-173.266,69.447,51.5509,34.5201,26.6089,15.3365,7.0755,386.563,1485.27,10.0925,115.205,438.063,-33.3138,43.9975
16,-34.8337,-27.4495,0.0184594,-178.596,63.567,55.1914,35.6963,29.0127,18.6865,8.55514,374.735,1530.45,9.90238,109.956,420.854,-33.181,43.9138
17,-34.6757,-27.8495,0.017435,-181.702,63.8871,52.6441,34.9924,29.3849,20.6793,9.69587,366.483,1504.65,9.99694,112.434,417.315,-33.3798,44.5489
19,-35.7423,-29.6066,0.016263,-187.935,59.0688,56.1788,33.4696,26.9122,24.0046,14.2441,351.648,1554.81,9.79367,107.018,385.311,-32.9477,44.2566
20,-35.776,-30.3067,0.0153556,-188.074,54.1505,51.2746,35.1423,29.5092,19.5421,19.0895,359.333,1616.11,9.38864,98.4189,342.312,-32.4059,44.7279
22,-39.199,-30.0322,0.0049332,-142.302,49.5915,17.6603,22.5585,7.34509,17.3542,15.8097,837.263,2397.91,4.98405,31.7137,4890.6,-22.8611,44.2827
23,-46.1374,-35.7976,0.0145759,-163.106,39.8421,22.1447,25.6616,20.8321,15.0707,11.4062,1052.5,2967.3,4.32286,23.2589,6380.65,-19.6501,38.8216
24,-36.7273,-25.1439,0.0260496,-63.4105,45.8917,-12.838,27.463,5.98598,14.1003,0.706653,1980.84,2854.68,2.43225,10.6933,8049.21,-18.2153,34.2331
25,-31.684,-19.9145,0.0299712,-24.5278,70.3381,-19.5059,25.209,4.26117,18.9667,1.38343,1373.2,2087.28,3.13743,17.2277,5571.83,-24.693,35.5395
26,-30.4659,-19.9145,0.0269709,-56.7265,94.7983,2.90077,19.2516,8.8196,9.28304,3.96596,692.734,1401.22,6.61451,66.313,2405.99,-30.9929,37.7298
27,-31.3821,-21.5408,0.0284484,-80.4402,96.4411,11.0978,11.1622,3.89271,2.93414,5.83843,669.452,1386.95,8.05315,89.6144,2163.97,-30.9007,37.2297
28,-30.9188,-22.131,0.0253639,-83.2444,99.2831,12.3692,12.4374,10.8114,7.85397,8.34267,588.014,1317.59,8.48511,100.005,2096.37,-32.1329,38.2683
29,-31.9157,-21.786,0.0229077,-105.742,100.972,23.6457,13.7575,12.1122,6.0648,9.80928,488.317,1212.62,10.0274,131.729,1604.5,-33.8384,39.9932
30,-32.8004,-22.5097,0.0235409,-121.559,95.3308,33.4632,11.1466,11.9162,1.86141,2.1252,506.547,1350.98,10.1167,123.587,1262.19,-32.6766,37.4395
31,-32.5635,-23.565,0.0219757,-125.221,95.7704,41.2083,18.3068,9.61902,6.71236,5.30252,424.431,1247.02,11.2908,151.95,966.584,-34.4304,40.3635
32,-33.1612,-23.8163,0.0227679,-135.625,97.8085,47.4515,11.3634,8.85757,4.01604,6.71383,427.06,1264.61,11.4518,151.933,968.967,-34.7591,39.5974
33,-32.8535,-24.3488,0.0223296,-136.655,95.6104,46.094,12.0905,11.2661,3.79512,4.43934,431.089,1284.68,11.1105,143.963,990.698,-34.4615,39.6026
34,-33.0224,-24.3488,0.0201536,-136.913,96.9125,46.1696,13.1297,13.9682,4.06158,9.50391,410.829,1257.1,11.6055,155.982,858.211,-34.9267,40.8794
35,-33.9129,-25.2954,0.0207897,-140.037,92.8606,47.3734,13.7544,12.1413,4.23044,4.15948,444.325,1386.92,10.7023,131.718,942.29,-33.5234,39.6882
36,-33.643,-24.8167,0.0209281,-138.904,92.9038,46.7622,15.2087,12.1888,8.08933,4.85218,424.262,1320.63,10.9282,139.091,858.396,-33.9863,40.7488
37,-33.5854,-24.8167,0.0215374,-140.593,90.983,48.3494,17.8445,12.6019,8.20544,4.88512,418.752,1312.96,10.9807,139.611,806.568,-34.258,40.7746
38,-33.3362,-25.392,0.0202841,-145.641,90.6251,48.5151,19.2435,12.5863,6.1351,5.12848,422.326,1338.6,10.9689,138.77,789.289,-34.0182,40.1152
39,-33.8569,-25.8037,0.0197127,-147.46,89.7114,48.5022,23.1949,18.869,2.58096,3.24951,398.806,1315.54,11.3336,147.317,689.776,-34.5758,41.0082
40,-34.1051,-25.8037,0.020294,-151.589,87.7245,52.3967,22.8572,16.8341,7.52606,1.42825,406.096,1319.57,11.1585,142.538,679.417,-34.5014,40.8401
41,-33.8527,-25.8908,0.0194888,-154.609,88.4671,52.4342,21.477,18.4089,8.49163,4.19832,400.96,1335.62,11.3125,145.399,671.577,-34.753,40.8037
42,-34.2043,-24.7356,0.0201217,-152.655,85.1442,50.8907,23.5883,22.8357,7.94294,1.9416,401.087,1342.47,10.9715,137.251,667.848,-34.1436,41.1415
43,-33.9267,-24.8267,0.0191099,-153.141,82.2462,50.1583,26.7955,19.4716,9.74619,6.04534,412.207,1382.2,10.6537,130.575,667.912,-33.7968,40.7907
44,-34.3748,-26.2477,0.0180886,-154.206,78.9833,52.4753,27.306,18.7822,15.1419,6.54762,415.348,1408.19,10.3272,122.287,656.255,-33.501,41.3899
45,-34.8519,-26.5819,0.0182955,-155.819,73.8187,51.5367,29.4149,22.1964,14.6307,6.7759,430.406,1482.45,9.78218,109.271,647.393,-32.6655,41.5866
46,-34.7531,-26.9246,0.0153781,-157.213,72.0256,47.9312,31.7838,22.7394,16.4361,7.00691,430.793,1507.06,9.62829,106.659,573.297,-32.1089,41.8698
48,-39.1564,-26.1972,0.0252081,-87.5072,50.7332,7.13212,30.5268,6.66676,8.8121,-0.597209,1382.62,2705.86,3.35427,16.5399,6868.51,-19.7922,34.827
49,-31.9692,-20.4963,0.0396269,1.40821,36.9109,-14.8092,31.4057,0.44315,17.19,-0.335079,2511.54,3140.28,1.70947,6.14199,8893.95,-17.5761,33.2082
50,-28.0402,-17.9887,0.041168,-0.780238,69.3253,-15.1727,27.2386,4.66333,17.475,2.46583,1304.25,2093.88,3.11321,16.2438,5708.41,-25.4294,37.0542
51,-27.7088,-17.9887,0.0362712,-34.8172,90.882,-1.08025,21.2093,1.42452,10.7824,-2.95899,792.561,1515.02,5.55767,46.8065,3143.04,-29.9286,35.0527
52,-28.8088,-19.5994,0.0368874,-51.018,96.0475,4.99029,16.0505,2.11324,7.13288,1.69813,705.652,1359.5,6.63009,65.4236,2319.33,-31.5475,35.5828
53,-28.6624,-19.5043,0.0323953,-37.8195,72.214,21.7459,21.0212,-1.41306,12.6547,5.20675,809.156,1914.03,5.21334,34.9739,3437.62,-26.4463,38.7004
54,-29.7904,-19.5043,0.0283231,-78.8013,88.973,21.4159,19.0691,2.06589,7.79395,3.13737,606.226,1442.44,7.61133,76.9181,2100.43,-30.6627,36.8413
55,-30.9572,-21.5864,0.0304291,-95.4427,91.7307,27.3578,24.2154,10.531,7.51233,0.397623,473.497,1254.83,9.45309,115.033,1327.16,-33.091,38.098
56,-30.3342,-21.7069,0.0258157,-106.926,96.738,31.4928,24.2951,12.3862,5.48277,2.7694,412.833,1134.8,11.0089,153.447,925.267,-35.2898,39.5978
57,-31.7623,-22.2202,0.0258918,-116.153,95.3856,33.7242,18.5393,12.6546,2.0383,0.260763,454.848,1227.27,10.6685,140.23,1052.36,-34.1072,38.1677
58,-31.7368,-22.4972,0.0278229,-118.773,97.9533,33.9797,19.6779,18.6596,3.98942,0.649148,421.631,1179.97,11.4404,160.142,932.724,-35.1146,40.2131
