,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
1,-21.2264,-15.0994,0.0840192,-64.4674,99.0057,4.14379,12.7876,22.9191,12.4355,-0.154866,561.636,1100.08,9.19587,127.288,1889.11,-37.5585,44.2133
3,-21.727,-15.9608,0.0816006,-75.2839,99.3944,3.52277,9.59357,24.0463,12.3292,-0.814386,574.433,1094.56,9.69732,139.766,1888.3,-38.0324,44.718
4,-21.7661,-16.3738,0.0811852,-75.2114,96.8359,3.01776,6.38385,23.8391,13.0408,-1.4057,587.736,1114.48,9.45961,131.725,1893.36,-37.2802,44.9274
5,-21.8105,-16.5458,0.079134,-71.7577,92.7007,1.46431,7.81917,20.0074,14.0826,-3.38982,607.171,1153.23,9.01923,119.568,1928.61,-36.08,45.0843
6,-22.0327,-16.8805,0.0785663,-70.2199,90.8479,3.82506,6.01196,17.0433,12.5261,-2.51045,603.605,1179.7,9.03271,116.517,1895.25,-35.4766,45.0545
7,-22.0953,-17.0516,0.0781204,-71.3932,87.9342,3.65992,6.09999,17.3282,11.3827,-3.28288,603.257,1209.01,8.99302,113.925,1895.08,-35.0481,45.0293
8,-22.1447,-17.3123,0.076928,-72.7573,85.3021,5.0316,7.72221,15.3222,15.9944,-2.48123,597.236,1234.95,8.96519,111.816,1892.93,-34.7071,44.9544
9,-22.2783,-16.6796,0.0749082,-76.7584,83.9573,3.76475,6.36811,14.9596,12.5628,-3.01656,603.561,1242.85,9.0765,113.679,1896.12,-34.7626,45.1926
10,-22.5094,-17.5021,0.0734891,-82.8786,85.8795,3.95293,5.19253,14.179,13.2737,-6.09117,593.771,1181.05,9.45642,124.112,1888.09,-35.7059,45.4803
11,-22.6755,-17.4652,0.0744204,-88.1906,84.8946,6.01902,5.45932,15.9758,12.9961,-6.468,567.446,1175.56,9.98096,135.225,1877.31,-35.8501,45.3495
12,-22.5662,-17.4652,0.0734402,-92.7265,87.2849,8.13567,-0.367475,19.5165,11.8415,-5.33977,556.237,1148.4,10.5042,146.898,1869.62,-36.5164,45.4485
13,-22.6813,-17.5576,0.07178,-98.4107,88.8916,7.66364,-2.3299,18.5743,8.67382,-5.40903,553.433,1116.73,10.9606,159.167,1864.28,-37.6916,45.6698
14,-22.8799,-18.0037,0.0719698,-100.466,90.3301,9.27541,-5.90845,18.6764,10.1515,-7.46923,547.721,1136.19,11.2321,164.07,1858.82,-37.5001,45.5922
17,-22.9317,-16.6085,0.0695669,-101.965,85.2227,11.3201,0.877504,14.8881,12.7567,-4.87658,523.505,1122.99,11.1373,160.854,1837.27,-36.9951,45.5365
19,-23.1963,-18.3448,0.0698825,-105.01,82.9589,10.6224,-0.371626,16.9256,8.66295,-8.06647,536.041,1166.81,11.1695,158.059,1833.73,-36.2777,45.9082
20,-23.1126,-17.906,0.0686761,-106.911,82.6569,10.8593,0.376397,20.1387,7.84151,-10.6104,533.492,1161.25,11.2054,158.882,1831.22,-36.5193,45.9063
38,-24.9979,-19.4562,0.0528845,-116.536,75.4637,21.9999,6.8875,8.44079,10.028,-3.74584,502.162,1239.86,10.9104,144.189,1229.95,-34.7731,45.8064
