,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
0,-63.9334,-48.0862,0.000326399,-152.011,19.2291,16.0815,9.09086,8.64606,5.98079,4.03093,2874.57,5099.48,2.11075,6.56015,15994.2,-9.16152,38.0541
1,-69.725,-48.0862,0.000411528,-226.358,24.7913,10.8922,9.41392,3.02046,2.98534,9.25332,1361.82,3682.27,3.58226,16.0821,9176.83,-17.6502,46.5874
13,-68.7522,-55.1136,0.000263923,-215.962,15.4811,-4.90876,5.60053,4.72316,2.00903,11.2189,2321.48,4379.23,2.58355,9.48512,13011.5,-13.1035,42.5211
15,-69.0448,-54.6665,0.000335008,-214.976,8.30519,-12.6718,9.95124,8.77204,3.77402,8.11811,3208.82,4742.71,2.09564,7.12586,15158.4,-10.7376,41.0661
22,-67.3889,-50.6356,0.000984532,-212.466,7.18605,-14.7863,12.3538,12.3652,8.70639,10.0262,2990.3,4555.93,2.18869,7.72266,13926.3,-11.2289,40.4524
23,-60.1354,-50.6356,0.00098745,-182.785,38.4212,2.81769,22.8019,17.9351,7.77139,5.03798,1933.42,3623.44,3.1065,13.6783,9092.12,-15.4023,35.5038
24,-60.1097,-51.0332,0.000565257,-189.27,33.9797,5.26757,26.0066,19.2972,7.97521,5.53786,2112.86,3800.54,2.88423,12.0424,9949.39,-14.8746,35.1959
25,-64.9551,-52.4548,0.000430153,-196.001,25.366,-4.36916,15.9821,13.8502,5.50762,7.94917,2928.99,4294.78,2.32887,8.6109,12786.7,-11.9344,30.9032
26,-67.3275,-53.6975,0.000574561,-200.953,14.3436,-7.44207,21.1345,15.4236,4.06992,6.42166,3050.23,4360.63,2.16778,7.92951,12869.8,-11.5321,37.871
27,-64.8133,-52.6733,0.000678045,-185.866,14.9938,-5.19789,26.1498,9.40419,11.5986,7.61195,2642.22,4043.95,2.14725,8.05735,10353.7,-13.1189,36.6142
28,-63.3748,-52.6259,0.000649024,-193.399,14.4005,-10.1384,22.5303,13.9878,10.4786,3.85885,3438.43,4287.61,1.97429,7.21527,12671.1,-10.6953,34.822
29,-63.7548,-53.9181,0.000614885,-192.205,11.1304,-12.7616,25.6211,19.1137,13.8292,9.89985,3180.65,4193.84,2.06516,7.77155,12025.4,-11.6969,37.3385
30,-64.2241,-54.3054,0.00122938,-188.655,4.98059,-13.6894,24.4314,12.1747,11.5839,3.73012,3418.49,4218.92,1.8212,6.77304,11892.2,-11.5284,36.1443
32,-56.52,-45.7677,0.00143258,-138.995,25.7508,0.647822,26.2187,6.02645,8.90441,-3.46476,2418.4,3742.29,2.17976,8.10529,10050.0,-14.2437,33.6315
33,-56.8777,-44.6848,0.00144501,-143.655,24.9186,-5.56718,31.7485,9.57353,11.4773,2.45654,2113.19,3477.43,2.37992,9.66549,9565.9,-15.7573,38.9965
34,-56.8026,-44.6848,0.00130237,-159.029,16.294,-4.88876,34.022,10.1468,12.0455,4.13379,2053.02,3515.9,2.35688,9.44266,9310.4,-16.0439,40.5687
35,-57.7053,-46.0353,0.00125787,-163.808,10.7275,-9.48274,35.1711,14.1517,17.8689,7.44407,2568.42,3759.69,2.01551,7.77036,9991.79,-14.2945,37.8761
36,-58.0073,-47.6918,0.00119179,-146.405,21.0211,-9.35505,28.797,1.81017,6.19608,5.08574,3051.33,3780.14,1.86539,7.31886,10326.0,-12.8713,33.3834
37,-58.476,-47.6918,0.000948576,-144.761,21.5484,-3.88836,28.5254,0.658471,9.1235,-1.25805,2508.8,3740.82,2.0225,7.57485,10025.1,-14.4795,38.7167
38,-60.4586,-47.7722,0.0008856,-159.396,8.70797,-11.5951,33.4416,8.48015,15.7981,5.50149,2685.58,3834.83,1.87965,7.05491,10163.3,-14.2868,41.4874
39,-61.0552,-49.7122,0.000841398,-167.787,2.09502,-15.8438,29.7957,5.90294,8.13077,7.3629,3611.25,4006.64,1.6226,6.34125,11688.3,-12.0797,36.0415
40,-61.5,-47.665,0.000774483,-166.754,2.59616,-16.1666,30.449,6.26763,15.3995,8.98834,2795.0,3861.69,1.82287,6.89532,10343.3,-14.382,39.5057
