,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-22.4606,-13.9435,0.0521617,35.0849,52.5444,-1.98728,20.5385,9.29874,9.33439,-0.954286,6.17622,-8.38236,2.33072,-4.89131,-2.16378,-1.43711,0.0545505,0.039861,0.025141,0.0195512,0.0212039,0.0336392,0.0518853,0.0690575,0.0757993,0.0704928,0.0639894,0.063057,1506.75,2649.9,3.19192,15.2548,6354.2,-22.8405,39.0118,185.938,327.197,465.82,584.667,814.794,1129.78,1192.09,1387.45,1521.12,1664.44,0.114396,0.0254033,0.0161846,0.004016,0.00812233,0.00525883,0.00535506,0.0012533,0.000669852,0.0103972
1,-25.653,-14.6772,0.054919,22.8235,56.9215,-2.88699,16.0487,8.54169,8.40095,-5.92697,-3.34585,-10.0808,-2.24133,1.16235,1.62639,-0.43642,0.0192405,0.0173973,0.0156065,0.014957,0.0129901,0.014119,0.0146765,0.0139832,0.0131404,0.0122959,0.0132658,0.0202636,1509.21,2531.3,3.46944,17.9979,6278.83,-22.0272,32.4242,140.115,317.251,440.92,613.199,826.733,954.243,1136.55,1256.73,1524.78,1667.94,0.0403422,0.0286063,0.0319421,0.00415853,0.015439,0.00124063,0.00222309,0.00383714,0.00027483,0.0123314
2,-25.2056,-14.2505,0.0578362,25.4074,55.0804,-0.378969,16.616,11.0976,13.183,0.504597,0.612559,-6.17289,-3.33417,-0.979784,2.33622,-0.248464,0.0345331,0.0289225,0.0253802,0.0251482,0.0218796,0.0243394,0.030709,0.0362936,0.0378306,0.0363603,0.0345007,0.0374795,1373.52,2540.6,3.62326,19.1185,6257.98,-21.6048,36.7254,173.742,432.939,497.472,836.798,1133.66,1267.94,1669.95,1887.2,2092.62,2311.19,0.0724669,0.0228663,0.0236557,0.0104884,0.00206279,0.00484207,0.0116717,0.00197012,0.00845612,0.000397136
3,-24.756,-14.2505,0.0456899,6.16641,62.6024,-11.711,20.1565,11.7061,10.646,-1.2104,-2.22528,-6.62412,-2.08141,2.59213,4.13778,4.60823,0.0180053,0.0146592,0.0130837,0.0141278,0.0122617,0.0169355,0.0257558,0.0337343,0.0362807,0.0328729,0.0262155,0.0231748,1345.62,2266.84,3.75942,22.8099,5472.46,-23.7665,39.3264,174.388,402.759,500.903,627.628,834.438,1133.89,1239.57,1337.8,1670.13,1868.97,0.0758182,0.012283,0.0240803,0.00406092,0.00886166,0.00122342,0.00289147,0.00131227,0.0107833,0.0015724
4,-26.8036,-19.0972,0.048727,-6.01708,70.661,-12.0975,22.2799,18.7686,7.35343,0.193758,-6.25133,-9.56353,-4.53091,1.75545,3.07063,5.6256,0.00950197,0.0109555,0.0135404,0.0161385,0.0138793,0.0151094,0.0171865,0.0185183,0.0181926,0.0154851,0.0116165,0.0111599,1233.16,2080.7,4.20007,29.124,4646.82,-26.4114,35.9803,154.261,312.228,501.033,831.586,1006.02,1128.51,1252.27,1481.44,1669.59,1876.68,0.0546191,0.0217574,0.0222218,0.0086265,0.000668275,0.000293577,0.00213584,0.00078343,0.0101411,0.00165325
5,-26.2446,-18.1224,0.0486133,-9.36365,75.5381,-9.40542,24.4155,20.432,6.43667,0.844569,-8.43914,-7.6503,-4.01469,3.01622,2.29281,4.00665,0.0170263,0.0159653,0.016562,0.0184925,0.0180349,0.0223039,0.0280077,0.0323754,0.0327238,0.0278677,0.0215694,0.0199242,1086.09,1928.36,4.59571,34.4047,4228.49,-27.9727,38.5898,165.203,310.613,502.645,627.122,831.433,965.61,1126.81,1245.54,1316.95,1424.83,0.0691078,0.0259074,0.0191159,0.00384826,0.00830389,0.00185641,0.000355422,0.0012724,0.000599036,0.000438375
6,-26.2649,-18.1224,0.0430372,-16.371,75.3951,-11.7528,21.31,22.1795,4.97238,-0.572906,-10.8214,-9.38436,-2.96315,2.85467,4.06042,3.2997,0.00951558,0.00868144,0.00941152,0.0111306,0.0105021,0.0136039,0.0181956,0.0218869,0.0224867,0.0191523,0.0138457,0.0122674,1173.02,1984.48,4.59544,34.5425,4267.7,-27.5619,38.6429,165.082,308.69,499.707,611.102,833.891,928.395,1255.49,1412.89,1521.68,1668.82,0.0592421,0.0189129,0.0180446,0.00341321,0.00766265,0.00102643,0.00106269,0.000217402,0.00027384,0.00979469
7,-27.3231,-19.4592,0.0419626,-20.6217,72.7509,-12.2307,19.1835,22.452,4.29112,0.205856,-12.2184,-7.15445,-0.0579146,6.20148,7.23565,4.98591,0.00984117,0.00945878,0.00987941,0.0109507,0.0097263,0.0113693,0.0149442,0.0181209,0.0187448,0.0166598,0.012808,0.0118926,1193.43,2042.29,4.61807,34.3251,4575.36,-26.7814,38.811,162.472,284.888,495.855,625.572,832.978,1254.4,1472.0,1669.03,1875.85,2089.55,0.0565522,0.00672578,0.0172998,0.00430595,0.00709162,0.00115821,0.00016148,0.00935588,0.00135737,0.00702439
8,-27.5428,-19.7718,0.042758,-19.6126,78.1658,-10.192,18.1756,24.8947,2.51524,2.89297,-10.8068,-7.94968,0.302397,3.5196,4.49709,2.11014,0.0127981,0.0129362,0.0135523,0.0146058,0.0137522,0.0158333,0.0198129,0.0231625,0.0235317,0.0205106,0.0159761,0.0145964,1064.52,1940.52,5.03635,39.976,4143.32,-27.6367,38.6294,161.04,298.509,473.725,624.574,832.542,927.781,1132.67,1255.75,1416.48,1669.34,0.0623311,0.0126749,0.0151131,0.00381087,0.00647139,0.00154425,0.000199224,0.00163667,8.88501e-05,0.00903966
9,-27.3797,-19.1026,0.0412803,-23.5073,79.6196,-9.77147,17.8959,26.0546,3.99952,2.05365,-10.5124,-11.26,-2.46705,1.11832,2.32534,3.33091,0.0105345,0.0109095,0.0116467,0.0127221,0.0124112,0.0149146,0.0184966,0.0211185,0.021156,0.0178605,0.0133409,0.012082,1015.83,1868.15,5.19234,42.577,3789.78,-28.2921,37.9475,161.5,304.575,467.509,625.906,831.619,936.982,1251.16,1362.59,1521.01,1669.64,0.0568111,0.0198505,0.0155855,0.00406597,0.00557514,0.00133004,0.00208027,0.000158898,0.000142526,0.0086325
