,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-35.337,-27.3579,0.0164167,-31.8773,40.9098,-10.3648,2.70266,-5.22887,17.0341,0.235802,-1.19499,-10.3812,-1.90536,-11.3962,-3.95773,-11.6467,0.00309222,0.00246321,0.00156108,0.00123939,0.00103237,0.000561226,0.000412571,0.000505614,0.000570979,0.000916003,0.00170968,0.00255871,2155.31,3040.03,2.64882,10.8424,8950.13,-20.8039,36.3195,72.2632,218.62,441.438,660.942,788.829,1033.66,1123.21,1313.74,1576.91,1803.73,0.00122801,0.0186149,0.0075255,0.000675728,0.00168868,0.00389211,0.00370061,0.00212376,0.00237651,0.00486526
1,-35.6943,-27.8588,0.0165595,-32.9425,41.7743,-10.1013,6.08441,-2.90393,15.8463,-0.797976,1.63849,-8.25533,-3.46889,-13.2465,-6.20601,-13.0752,0.00357318,0.00314147,0.00271332,0.00250081,0.00189324,0.00082685,0.000444506,0.000470803,0.000553789,0.000999782,0.00199286,0.00306289,2023.68,2987.19,2.72716,11.4229,8645.66,-19.8111,37.2389,60.9889,228.556,443.649,664.159,797.45,1098.29,1307.89,1581.85,1777.76,1990.28,0.00106806,0.0223766,0.00694679,0.000910028,0.00094283,0.00442053,0.00195062,0.00216574,0.00348363,0.000423806
2,-35.6191,-27.8588,0.0157536,-41.8269,41.8888,-11.0511,5.29603,-7.55581,14.7544,-1.73168,0.193875,-9.3245,-7.05705,-13.3095,-7.32452,-13.5961,0.00319139,0.00263485,0.00205409,0.00191606,0.00156098,0.000664132,0.000450396,0.000522019,0.000632216,0.0010383,0.00197018,0.00283635,1933.56,2877.19,2.79588,11.9698,8397.69,-20.1783,37.705,221.953,446.853,672.019,787.002,886.13,1077.92,1305.18,1576.28,1771.31,2000.55,0.020645,0.00624365,0.000750126,0.000673569,0.000745843,0.00562378,0.00138136,0.00317455,0.00329619,0.000429623
3,-36.0524,-28.4639,0.0154687,-51.9907,52.5864,-11.1847,1.88643,-4.84743,18.4641,-3.50695,3.06267,-10.1299,-13.367,-11.8134,-4.92363,-12.5384,0.00319983,0.00277065,0.00225083,0.00195962,0.00150554,0.000678919,0.00039221,0.000423944,0.000518649,0.000939347,0.0019177,0.00274272,1657.38,2533.64,3.25917,15.7353,7382.78,-22.4513,37.8547,226.007,448.472,664.802,793.282,888.865,1051.28,1103.67,1313.4,1572.6,1784.92,0.0206866,0.0065907,0.000826483,0.000721278,0.000630252,0.00392857,0.00382602,0.00177685,0.00383697,0.00382378
4,-36.2109,-28.4252,0.0155244,-60.8366,64.726,-16.6001,-1.04415,-3.38477,14.1652,-7.08355,5.06656,-16.5752,-12.967,-7.51483,-8.36753,-10.6843,0.00327825,0.00283339,0.00227047,0.00193139,0.00145675,0.00067706,0.000399621,0.000455404,0.000539213,0.000942574,0.00187018,0.00275463,1461.42,2162.86,3.714,20.9687,4927.96,-25.1478,38.0176,225.752,448.086,709.49,768.945,886.82,1041.41,1112.59,1317.01,1573.5,1792.01,0.0206921,0.00688733,0.000675785,0.000852584,0.00053318,0.00344397,0.00322004,0.00213002,0.00314756,0.00404464
5,-36.1797,-28.4252,0.0159228,-71.514,72.7144,-17.2668,-0.101787,-4.94596,10.3019,-5.14862,4.04825,-15.392,-15.0463,-6.5631,-13.7443,-12.5416,0.0030425,0.00257262,0.00197437,0.00175824,0.00141909,0.000604765,0.000405046,0.00048293,0.000555011,0.000911396,0.00172922,0.00263605,1295.47,1923.98,4.14156,26.6194,4215.25,-27.2524,38.0649,222.203,449.722,632.362,786.137,885.335,1080.12,1318.74,1581.38,1774.15,2009.29,0.0195506,0.00764145,0.000765702,0.000826187,0.00044964,0.00526084,0.00214203,0.00229621,0.00328635,0.000342171
6,-35.9596,-28.4394,0.0155177,-73.5059,75.74,-16.0542,3.45949,-3.7583,11.5328,-2.81743,1.05786,-13.042,-14.3556,-4.41967,-12.6438,-12.9568,0.00354919,0.00311759,0.00266069,0.00237038,0.00177147,0.000759858,0.000402084,0.000405526,0.000533131,0.0010001,0.00200033,0.00305955,1205.63,1834.51,4.37991,30.3182,4036.94,-27.3016,38.4974,25.1314,228.265,443.873,696.072,786.041,1087.77,1309.18,1575.37,1777.25,2000.58,0.000551892,0.0217433,0.00815154,0.000670884,0.000817514,0.00400853,0.00130161,0.00291865,0.00316377,0.00038771
7,-36.1835,-27.1702,0.015427,-71.6371,72.9194,-21.084,5.60722,-3.32772,13.2863,-2.83314,-0.74208,-12.9212,-14.1357,-6.02369,-8.81393,-10.0074,0.00286612,0.00229602,0.00151308,0.00106405,0.000829007,0.000430723,0.00032131,0.000385003,0.000491659,0.000852645,0.00169027,0.00245242,1346.74,1895.86,3.96259,25.987,4313.24,-26.2454,37.8948,218.514,445.2,634.261,796.168,1033.73,1120.49,1309.86,1571.89,1793.41,2000.93,0.0177653,0.00854826,0.0005787,0.000833133,0.00324746,0.00306677,0.00108816,0.00383302,0.00366457,0.000296146
8,-36.2344,-27.1702,0.014909,-80.7291,86.9873,-19.4863,0.609125,1.42355,10.6909,1.34459,1.79669,-10.2357,-13.6472,-6.5671,-13.3822,-9.23716,0.00366813,0.00325401,0.00280938,0.00259248,0.00192762,0.000811551,0.000434644,0.000438287,0.000541678,0.0010168,0.00208063,0.00315152,1098.96,1583.03,5.05851,43.509,3398.27,-29.8267,38.423,229.01,444.656,657.984,789.975,885.692,1078.62,1315.84,1573.11,1782.77,2001.89,0.0221816,0.00841387,0.000512022,0.000818771,0.000672606,0.00495131,0.0017638,0.00340181,0.00319157,0.000348785
9,-36.531,-27.3093,0.0149833,-90.6842,85.4435,-17.4343,-2.11191,0.041218,7.53271,4.77774,0.75138,-9.81079,-13.7385,-3.26044,-12.4999,-13.7842,0.00233267,0.00179984,0.00116226,0.000933075,0.000799978,0.000350239,0.000282563,0.000376424,0.000436045,0.000695913,0.00131732,0.00205027,1144.27,1623.75,5.14173,43.8966,3642.96,-28.9719,38.2529,215.991,445.531,667.951,790.508,886.792,1076.0,1317.7,1580.65,1768.37,1838.61,0.0163269,0.00795088,0.0004377,0.000769012,0.0006396,0.00441612,0.00194934,0.00231276,0.00273954,0.00149641
