,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-24.9118,-11.9019,0.0754844,-143.226,-11.3069,-71.9663,-68.9781,-76.3351,-58.6997,-63.9918,-65.9637,-72.7977,-69.1596,-74.6945,-62.6475,-58.5871,0.00509244,0.00504953,0.00511055,0.00536879,0.00547166,0.0055135,0.00544373,0.00524356,0.00501834,0.00503311,0.00503041,0.00506762,1384.14,2558.55,3.9471,21.9925,6204.78,-19.3672,30.2338,360.095,1101.62,1727.16,2490.86,2952.42,3490.98,4179.04,4504.01,4822.09,5505.09,0.0371815,0.0181173,0.0110716,0.00278868,0.0014784,0.00249042,0.000493307,0.00063118,0.000733033,0.000891625
1,-22.4429,-8.31839,0.0795491,-165.287,-22.2653,-72.3994,-56.8329,-64.0478,-47.5663,-55.1547,-61.385,-70.6018,-60.2017,-64.9511,-63.4048,-69.3775,0.00332205,0.00307738,0.00290697,0.00311009,0.00329646,0.0034531,0.00353885,0.00353244,0.00348686,0.00354432,0.003531,0.00346576,1422.5,2754.31,3.42959,17.132,7231.46,-19.1988,30.3955,829.262,1215.84,1722.76,2014.02,3062.16,3374.06,4377.78,4830.66,5743.53,6701.07,0.00522455,0.00434439,0.00662317,0.00382945,0.00194267,0.000819712,0.000899684,0.00106491,0.000883197,0.000612899
2,-21.9873,-8.31839,0.0815882,-115.663,-9.1507,-89.7861,-54.8796,-76.0003,-63.476,-68.691,-66.8581,-66.4699,-67.9071,-61.1344,-60.8633,-62.0466,0.00650381,0.00641575,0.00635835,0.00664815,0.00686856,0.00710126,0.00720531,0.00711286,0.00689893,0.00672199,0.00656749,0.00652227,1643.22,2428.28,3.0528,16.1861,6358.52,-20.1563,27.0029,564.629,1165.76,1770.02,2686.48,3365.6,4632.12,5230.31,5484.23,6332.34,7351.95,0.0297471,0.0155359,0.0117128,0.00425449,0.00386781,0.00200682,0.00177552,0.00181005,0.00138475,0.00116733
3,-21.7675,-8.31839,0.0846135,-104.191,3.91811,-74.2507,-59.5964,-71.3481,-62.0152,-67.5135,-68.7147,-63.2618,-69.6118,-71.9949,-69.0723,-65.0119,0.0292082,0.0252002,0.0228836,0.0271675,0.0311514,0.0348722,0.0380049,0.0399727,0.0402556,0.0390525,0.0367221,0.0332603,1130.46,2045.45,4.46361,29.6846,4420.02,-23.4394,30.5083,222.977,974.588,1484.1,2626.67,3327.27,4367.35,4911.11,5263.09,5863.82,6492.1,0.165426,0.0292849,0.0168394,0.00923895,0.00552403,0.00222158,0.000972684,0.0008628,0.00111532,0.00152718
4,-21.4512,-8.31839,0.0877668,-140.986,2.10397,-72.3367,-49.2111,-66.3674,-59.6938,-65.1014,-69.8898,-66.12,-61.9076,-59.1656,-69.0672,-66.9328,0.0323247,0.03025,0.028815,0.0312033,0.033172,0.0347768,0.0359681,0.0364769,0.0362634,0.0363119,0.0355193,0.0341319,765.795,1764.12,5.0103,36.9127,3666.29,-27.205,32.82,107.252,659.386,987.024,1368.31,1904.55,2685.25,3398.62,4013.39,4390.62,5080.83,0.175974,0.027077,0.0148099,0.00590778,0.00582939,0.00463393,0.00194807,0.00102505,0.0018565,0.00192782
5,-21.1334,-8.31839,0.0956231,-80.9426,8.09388,-91.7091,-57.3845,-71.4622,-64.5122,-73.5897,-70.3272,-66.162,-69.9266,-70.1617,-68.1201,-65.4511,0.032162,0.0290142,0.0274172,0.0322921,0.0369568,0.042366,0.0468255,0.0488266,0.0475013,0.0438505,0.0395603,0.0355355,1423.21,1935.42,3.44594,21.2802,4950.09,-24.5753,27.0087,247.46,1147.93,1802.61,2584.59,3509.31,5098.88,5879.73,7286.66,8422.38,9447.32,0.168001,0.0433996,0.0209471,0.0255367,0.0128921,0.00488084,0.00273333,0.00168284,0.00148294,0.000791805
6,-20.3887,-8.31839,0.107189,-136.072,10.3357,-80.3587,-56.3491,-67.4899,-61.5606,-64.0467,-70.6235,-62.4382,-68.7335,-72.5528,-67.7945,-69.7615,0.00944041,0.0083627,0.00788749,0.00946378,0.010737,0.0118015,0.0125424,0.0128704,0.0128644,0.0123432,0.0116211,0.0105761,1142.83,1899.65,4.27641,29.5726,4358.85,-24.9558,30.5455,220.399,1087.28,1560.95,2147.04,2731.09,3676.83,4389.62,4569.78,5068.44,5775.28,0.0970442,0.0203693,0.00862349,0.00761994,0.00802682,0.00348713,0.0013967,0.00170002,0.00102211,0.00115079
7,-19.397,-8.31839,0.114771,-94.3613,4.79675,-95.4244,-58.0181,-71.4348,-64.1102,-72.5047,-70.053,-73.926,-68.5177,-67.6619,-62.6098,-63.6777,0.0126266,0.0126002,0.0127193,0.0141728,0.0154258,0.0165353,0.0172022,0.0170624,0.0163425,0.0154848,0.0144935,0.0132372,1628.97,2009.78,3.243,19.1161,5128.85,-23.7518,25.0454,351.742,1083.67,1630.08,2441.2,2847.09,3786.53,4906.56,5854.1,6759.16,7311.38,0.0793603,0.0281999,0.0275958,0.0162311,0.00917967,0.00795374,0.00382282,0.00224383,0.00137295,0.00211292
8,-18.8033,-8.31839,0.107481,-125.16,8.89876,-97.6824,-69.2663,-76.3126,-62.9953,-67.7286,-60.3263,-62.1211,-65.3348,-63.2759,-64.6992,-66.9431,0.00316419,0.00412109,0.00592045,0.00731299,0.00652899,0.00624286,0.00612944,0.00547713,0.00459334,0.00413705,0.00367211,0.00315353,1531.6,1813.0,3.84843,26.2502,4344.22,-25.3279,24.491,198.672,680.443,1085.79,1465.01,2015.5,2559.29,2932.61,3531.7,4224.68,4812.85,0.0360617,0.0324787,0.0521587,0.0150512,0.0210682,0.0115412,0.00337839,0.0061814,0.00317032,0.00160611
9,-19.3734,-8.62121,0.108323,-102.503,14.992,-91.0934,-51.6128,-74.6512,-64.2023,-74.9075,-76.5846,-75.2,-63.8364,-63.6967,-67.2002,-60.3517,0.0212315,0.0202302,0.0195827,0.0225819,0.0249827,0.0276766,0.0300679,0.0312544,0.0304902,0.0280653,0.025543,0.023002,1351.38,1805.01,3.4431,21.1484,5032.31,-27.2371,27.8483,333.335,1148.4,1625.71,1922.96,2641.06,3478.72,4084.71,5147.84,6271.8,6776.85,0.118952,0.0305671,0.0178999,0.0244988,0.0142407,0.00876933,0.00129516,0.00439643,0.000938469,0.00223488
