,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
0,-57.1388,-42.3018,0.00108003,-104.704,17.428,12.5356,7.21743,7.89874,3.74806,5.55714,3219.6,5279.3,1.93855,5.80732,16669.7,-8.36125,36.6965
1,-59.3313,-42.7235,0.00155597,-157.239,14.4742,8.31175,13.9307,6.66575,9.15874,9.72367,2425.24,4583.2,2.36102,8.10485,13545.8,-12.4888,41.8304
2,-56.16,-47.3864,0.00083257,-153.701,15.3962,10.7555,16.9686,3.36089,8.12187,2.6108,2660.51,4768.41,2.21853,7.43163,13731.5,-11.615,41.8347
3,-61.5916,-46.0646,0.00185254,-154.553,13.1334,13.0681,19.3558,6.75719,6.24603,1.71958,2650.16,4769.48,2.19715,7.25822,14148.0,-11.6533,42.6166
4,-54.6447,-41.6817,0.00194905,-138.955,18.4942,8.47758,19.1631,13.7094,14.6983,9.10756,2833.59,4642.63,2.13881,7.12812,13820.9,-11.2172,38.292
5,-54.2035,-41.6817,0.00144375,-146.157,20.9916,14.6367,21.7431,11.5309,10.215,7.26576,2463.36,4518.99,2.35813,8.15925,13316.8,-12.2711,37.4499
6,-56.8102,-45.0064,0.0011982,-152.758,13.2041,13.442,18.1011,5.04968,12.1094,8.33514,3268.63,5097.61,1.85191,5.71876,15572.3,-9.68644,37.1193
7,-58.4294,-47.3375,0.00306157,-159.988,9.29388,14.543,17.8759,7.99097,14.1168,6.74884,3474.36,5281.2,1.73553,5.18341,16254.0,-9.30967,35.9595
8,-50.2811,-31.8358,0.00445068,-155.246,16.3693,11.3711,13.2367,4.92963,5.81703,3.88538,3061.43,4982.88,1.98038,6.2072,15275.9,-10.1381,39.9563
9,-47.0315,-31.8358,0.0040415,-98.7266,63.365,16.8043,10.988,0.155541,-4.91711,-2.2265,1186.73,2702.8,4.6071,26.9894,5643.33,-20.1419,31.6115
10,-47.8691,-37.3625,0.00278222,-139.463,36.3142,22.7668,19.1831,14.1621,12.832,6.80151,1385.42,3530.93,3.57618,16.1647,9310.14,-17.2485,39.1078
11,-51.1122,-37.3625,0.00155563,-151.28,24.2983,23.2801,24.4475,12.5548,14.129,8.20774,1177.25,3394.22,3.76245,17.6681,8586.43,-18.6617,44.6947
12,-56.1619,-39.5783,0.00159369,-159.611,16.4817,13.7787,22.2904,15.3987,8.999,2.41298,1286.86,3583.43,3.59921,16.3507,9168.48,-17.9859,46.1084
13,-55.9519,-39.5783,0.00154319,-161.767,8.44806,11.8881,20.9175,14.1241,13.5148,5.20674,2353.19,4633.56,2.3662,8.06335,13469.8,-12.7055,42.4343
