,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
0,-39.8039,-30.1987,0.0137167,-100.249,36.0845,30.1049,22.9241,11.1385,7.83009,5.84208,1563.48,3768.48,3.31892,14.0167,10308.9,-15.2265,37.1094
1,-37.255,-28.8125,0.0268727,-81.9856,50.6307,16.5738,27.8886,2.57632,13.1861,8.55115,1182.18,2682.74,3.77699,19.7054,6840.6,-20.798,40.9453
2,-31.4138,-20.9787,0.0416536,-36.0095,29.5238,5.23352,25.6659,9.60944,18.0189,0.481556,2149.55,3525.9,2.30843,8.38197,10438.1,-15.8459,36.6931
3,-27.607,-19.2702,0.061656,-1.84131,32.3609,6.50742,25.8525,11.0215,24.3893,-3.83269,1744.25,3188.96,2.64403,10.1104,9460.36,-19.4326,40.6219
4,-24.2005,-16.5631,0.0730507,-7.63299,44.732,11.1258,34.0266,10.7039,25.6005,-7.41377,1313.81,2629.04,3.2297,14.5855,7395.19,-23.4739,38.2705
5,-22.7275,-15.9974,0.083339,-15.9529,55.4538,11.0226,38.0096,8.24206,27.0801,-4.66271,1024.23,2199.93,3.81233,20.2499,6063.83,-27.3092,40.7458
6,-21.583,-14.4812,0.100024,-18.2477,61.7946,8.5484,39.664,8.80604,24.1366,-6.38525,834.997,1889.4,4.46602,27.6373,3978.77,-29.9982,42.8982
7,-19.9979,-13.3787,0.097342,-24.0293,61.2586,2.02778,37.7761,9.08522,21.9894,-6.05138,893.831,1922.16,4.29326,26.6462,4374.23,-29.333,42.5618
8,-20.234,-13.3787,0.0867588,-23.023,67.6871,5.49871,38.777,11.0465,23.2237,-7.06867,765.414,1733.67,4.82987,33.1073,3525.88,-31.0137,42.3953
9,-21.2337,-13.4683,0.0821632,-28.1908,71.2834,5.08641,40.5758,12.7306,21.3785,-4.04767,703.434,1620.11,5.22111,39.4319,3377.44,-32.4904,42.7747
10,-21.7065,-15.2712,0.0673375,-34.1637,70.6043,1.61303,35.7564,8.43235,17.1558,-6.81952,868.835,1806.49,4.59997,31.8154,3743.54,-30.1137,42.4345
