param-0,param-1,param-2,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0.0,0.0,0.0,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.0,0.1,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.0,0.2,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.0,0.3,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.0,0.4,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.0,0.5,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.0,0.6,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.0,0.7,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.0,0.8,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.0,0.9,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.1,0.0,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.1,0.1,-4.47324940860215,-0.16201970521505382,0.616135311827957,-248.76359062499998,120.38352767857143,-16.334755398883928,-58.81947332589285,-76.88027075892857,-89.86964776785715,-86.74787343750002,-83.49461919642856,-75.93706841517857,-71.71180301339287,-66.62851752232143,-64.3089310267857,-62.62951796875,0.6923037670758928,0.705546289732143,0.7380609860491071,0.8602906121651787,0.9236438338169642,0.9416305636160713,0.9377332909598214,0.9195095897321428,0.8748335902901785,0.8013571968750001,0.7479008871651786,0.7039597887276786,422.88538727678576,258.47613504464283,16.30591325892857,1021.5786837053571,690.1260078124999,-67.834717890625,33.25315502232143,406.7654441964286,1726.1701718749998,2832.352544642857,3797.6486495535714,4173.9484598214285,2612.5853236607145,758.8763727678571,217.32212053571428,0.0,0.0,0.9296519698660715,0.010068011839285714,0.0005309323631696429,8.520388828125e-05,3.272226439732143e-05,1.1479154129464284e-05,2.9987237723214283e-06,5.363363839285714e-07,0.0,0.0
0.0,0.1,0.2,-4.469351989247311,-0.2319887825806452,0.6163946344086022,-242.62617299107143,124.96458125000001,-18.404271164397326,-66.14897466517857,-85.04598035714285,-94.6446958705357,-84.99928203125,-77.62598392857142,-69.58555703125,-68.53544006696428,-68.09889453125001,-67.7578296875,-65.59246194196429,0.7538691621651787,0.7530430543526785,0.7707070758928571,0.8770105467633929,0.9378159667410715,0.9688887299107142,0.9902466059151784,0.9972342397321429,0.96490097421875,0.8927910100446429,0.8285959973214284,0.7755771017857143,433.1285892857143,282.1818203125,11.601370167410712,657.0124339174108,788.0556250000001,-68.35144928571428,32.17793995535714,405.33787834821425,2303.0558258928572,3429.945758928571,4380.2019308035715,3768.453102678571,1490.087622767857,463.45242187499997,7.707734375,0.0,0.0,0.9011043002232143,0.00065431021875,0.00011487495468749999,4.375524821428571e-05,1.8822549888392857e-05,5.992594866071428e-06,1.1787993303571427e-06,1.794933035714286e-08,0.0,0.0
0.0,0.1,0.3,-4.42390623655914,-0.16986173091397855,0.619763806451613,-236.11073314732144,128.64258895089284,-21.30285853504464,-70.77919609375,-89.89354665178573,-94.275171875,-80.53322265625,-71.01754174107143,-65.05769073660714,-67.90528091517857,-70.16602455357143,-70.25246607142857,-66.02649866071428,0.9178204393973216,0.8915299904017857,0.8827788648437499,0.9691728174107143,1.0260168145089286,1.0713837510044641,1.1207839808035713,1.1549686737723215,1.1368993169642858,1.0746281146205359,1.0078811546875,0.9520869919642857,442.42256473214286,304.7919263392857,9.034930212053572,468.897352734375,851.4174497767856,-68.7752629799107,31.17673046875,372.4485410714286,2118.306052455357,3147.715219866072,4034.8746986607143,3907.251741071428,2153.0052678571433,875.7999441964286,548.7058928571429,239.08821428571426,0.0,0.8874738314732141,0.035432027939732144,0.006280308834040178,0.0005628491814732144,5.977768537946428e-05,1.75551953125e-05,6.531976116071429e-06,2.228450669642857e-06,5.943083705357143e-07,0.0
0.0,0.1,0.4,-4.392260107526882,-0.1036883090322581,0.6221328010752688,-228.7986752232143,131.6765424107143,-25.238358055133926,-76.438396875,-94.40168917410713,-93.27449341517857,-75.81925178571429,-65.84797678571428,-62.840013281249995,-68.47578292410715,-71.40843671875,-70.02545401785714,-64.34712566964286,1.1678834026785714,1.1094516088169644,1.068130154017857,1.1357961821428573,1.1852866820312502,1.2374313939732142,1.3035534954241073,1.3528681888392857,1.3453155504464287,1.305164289174107,1.2546558205357141,1.2115000103794642,454.7546595982143,328.8660602678571,7.418928058035716,361.5020844084821,922.1574207589287,-69.05394051339286,30.726269866071426,962.6770356026785,2357.8004575892855,3586.383705357143,4351.616796875001,3381.962154017857,2077.931964285714,1364.7487165178572,147.6559263392857,0.0,0.0,0.3637163832176339,0.1491600949550223,0.00015269809698660713,5.4323547656249995e-05,2.2479400669642856e-05,9.63495546875e-06,4.479095200892858e-06,3.6818616071428574e-07,0.0,0.0
0.0,0.1,0.5,-4.510794784946237,-0.1657696037096774,0.6133002204301076,-221.35292790178573,134.93917109375,-29.298653077455356,-82.41521261160713,-96.93969832589288,-90.35815892857143,-70.48461930803572,-63.50272901785714,-63.90278660714286,-71.10518437500001,-72.27511707589285,-69.41009151785714,-63.91101484375,1.3859699303571429,1.3017152902901787,1.2355006858258928,1.287758747544643,1.3231846337053572,1.36834180234375,1.4311952075892858,1.475718731919643,1.4717127843750002,1.461559057142857,1.4447989809151787,1.429984489955357,459.36226339285713,361.3961283482143,6.005150234375001,276.9403947879464,996.8714508928572,-69.165659375,30.521297767857142,1245.6947840401788,2328.824642857143,3589.737566964286,4018.4244642857147,3207.6254352678575,2710.943102678572,1748.0378013392858,305.69047991071426,7.735747767857142,0.0,0.35184890634933036,0.1671229271121652,0.0006468433681919644,8.856161004464286e-05,2.9626425e-05,1.346448716517857e-05,5.840118080357143e-06,1.4711680803571428e-06,2.0439285714285716e-08,0.0
0.0,0.1,0.6,-4.887789516129032,-0.2038991786021505,0.5860368172043011,-216.3447416294643,136.91975747767856,-35.02107495245536,-89.52583158482143,-98.42505926339285,-85.25322879464287,-64.86886517857143,-62.02297444196428,-65.8812056919643,-72.03992254464286,-71.09783861607143,-68.13029598214285,-65.23119799107143,1.4189167129464286,1.3302755034598215,1.2623890181919641,1.302631313392857,1.3168470800223215,1.3427185871651786,1.3841780785714286,1.40630615390625,1.39877628828125,1.4134446860491072,1.4331379453125,1.4518791890625,478.89178125,395.68534486607143,5.192338102678572,232.07240368303573,1073.493763392857,-68.9964375,30.397459598214287,604.4208306919643,1822.3230323660714,3117.7170312499998,4040.126216517857,4234.221127232143,3517.053180803571,1220.1105133928572,200.88460937500003,24.35479910714286,0.0,0.39229219959933037,0.26174851020691964,0.0008115742315848214,0.0001083441224330357,3.675097578125001e-05,1.5953035714285714e-05,4.3744044642857145e-06,1.049503794642857e-06,6.077712053571428e-07,0.0
0.0,0.1,0.7,-5.459213655913978,-0.36103141473118283,0.5470505752688172,-214.57004006696428,138.3874595982143,-41.34021836763393,-97.861509375,-99.45010122767859,-79.74691808035713,-59.25670680803572,-61.2102109375,-67.4410046875,-71.60903962053571,-68.36074977678571,-66.82479162946429,-67.07947600446428,1.2006179449776784,1.135550286830357,1.0952372379464284,1.1276966158482142,1.1200870381696428,1.125446476450893,1.1395720411830357,1.1329377146205357,1.1168955479910714,1.1355184003348213,1.1735822751116074,1.2145087390625002,524.9123973214286,433.72375558035714,4.528832689732144,202.80214709821425,1169.1855267857143,-68.6616,30.22582890625,665.1665424107142,2223.667690848214,3551.7609598214285,4376.817689732144,4044.0553459821426,1959.1914397321432,650.666439732143,218.17215401785714,23.267968749999998,23.731584821428573,0.4364932444196428,0.18134004055022324,0.0005128678371651785,8.329808080357142e-05,2.6734084486607145e-05,8.994074107142856e-06,2.740206808035714e-06,9.511610491071428e-07,4.6759040178571427e-07,4.673203125e-07
0.0,0.1,0.8,-5.861739247311828,-0.44313998553763445,0.5211756505376344,-214.973855,142.36072801339284,-45.09725106852678,-107.54552366071428,-100.56965725446427,-75.69962622767856,-57.1906390625,-64.41945770089286,-71.09124787946429,-71.06611863839285,-64.99692354910715,-64.82857946428571,-66.70258381696429,0.8237683575892858,0.8014665197544643,0.8078888334821429,0.8396768459821429,0.8219662047991072,0.8213845303571429,0.8183266277901786,0.7909091870535715,0.7644384098214286,0.7574973604910715,0.7816313026785714,0.8195122097098214,608.5541540178572,462.93317075892855,3.998595186383928,186.8855796875,1268.6751183035715,-68.59371741071429,29.35975078125,660.3657645089287,2215.2855223214287,3232.709430803571,3552.034107142857,2920.421372767857,1792.5898325892856,766.1161272321427,208.04965401785714,23.277120535714285,23.745870535714285,0.45846236383928574,0.18000558281171872,0.0008652223691964287,0.00010878745066964285,2.5938972879464284e-05,9.116843526785714e-06,3.0510699776785714e-06,7.92808705357143e-07,3.215323660714286e-07,3.2190625e-07
0.0,0.1,0.9,-5.630692903225807,-0.5472789555376344,0.5358602795698925,-213.16943127232142,144.1902798995536,-52.09657573370536,-116.19515178571429,-100.37464854910715,-73.01557466517856,-58.11384375,-68.48437879464286,-74.17253962053572,-69.93313839285715,-62.526449330357146,-63.00906037946429,-64.64355290178571,0.4900222517857143,0.5092332956473214,0.5598914643973215,0.60076252421875,0.5949344984374999,0.6130420477678571,0.61327309453125,0.5830198322544643,0.5476900720982142,0.49163439799107145,0.4719083385044643,0.47857057142857146,730.2757455357142,463.6017087053571,3.8161431127232146,186.26988950892857,1378.0253125000002,-68.10106194196429,27.742318638392856,664.9670636160715,2244.90171875,3370.0694977678572,3208.442935267857,2474.259341517857,1726.7143973214286,563.9493526785715,68.42946428571427,21.538169642857145,22.428124999999998,0.493403453125,0.2025957479627232,0.0003647514284598214,6.204253660714286e-05,1.880416138392857e-05,7.267418638392857e-06,1.7860890624999998e-06,2.9156238839285714e-07,1.7805691964285713e-07,1.7518973214285717e-07
0.0,0.2,0.0,-4.46604059139785,-0.015335689892473142,0.6166950268817204,-252.85402232142857,115.85191908482145,-15.459281191294641,-54.996361495535716,-69.50686953125,-85.95595825892858,-85.38184921874999,-87.56021696428571,-81.57963013392857,-76.17555301339287,-68.40089017857143,-61.24900446428571,-58.98645145089286,0.6822941265625,0.6997579189732143,0.7367677811383929,0.8651479026785714,0.9294701819196429,0.942250046875,0.9282749196428571,0.8998658998883927,0.8502889857142858,0.777364349888393,0.7294650892857142,0.6901367344866072,430.2197689732143,236.91639285714285,22.48668470982143,1529.6280607031247,665.0018537946428,-67.55039193080357,33.962274218750004,409.5612410714285,1489.9693526785716,2668.1022879464285,3630.557533482143,3891.7241183035717,3454.5140848214287,1166.9920870535714,23.270937500000002,0.0,0.0,0.9500904486607142,0.0019541586729910714,0.0002341893963169643,7.449663794642858e-05,3.15015828125e-05,1.3808682142857144e-05,3.0100700892857144e-06,5.5305691964285716e-08,0.0,0.0
0.0,0.2,0.1,-4.4567143010752694,-0.02740771010752695,0.6173464408602151,-233.0089520089286,131.45734029017856,-21.384833434598214,-73.73626473214286,-91.30379285714285,-93.92159553571427,-78.89654609374999,-71.48708895089285,-68.24876439732144,-72.45737265625,-73.64707712053571,-71.04478839285714,-65.0849818080357,0.8628814781249999,0.8631716668526785,0.8801972343750001,0.9961181392857144,1.0546412697544643,1.0686888050223213,1.0614507553571428,1.0395251890625,0.9938839416294643,0.9336708790178572,0.8986293745535715,0.8717248688616072,429.43290736607145,320.3295636160714,8.093074765625001,402.30164590401785,882.0731383928572,-68.62520309151786,31.32602767857143,399.6796116071429,1652.4445959821428,2732.676328125,3603.426517857143,3783.288962053571,3410.0173437500002,1626.6788504464287,709.4521428571428,15.429732142857144,0.0,0.9345675446428571,0.08772638729017856,0.0006490796128348214,0.00011186738515625,4.1834165513392854e-05,1.8955140736607143e-05,5.809331026785715e-06,1.7879984375e-06,3.735011160714286e-08,0.0
0.0,0.2,0.2,-4.531653924731183,0.054926465860215025,0.6116667311827958,-213.05810915178571,141.11997868303573,-34.262086894419646,-90.14906383928572,-96.94495457589287,-83.87935256696429,-68.81576908482144,-70.20828180803572,-73.2424122767857,-73.91044084821428,-69.73740703125,-67.72219419642856,-66.19745792410714,1.24898830390625,1.213142860825893,1.188505685714286,1.2765237252232142,1.3239240472098215,1.3446471527901787,1.3516750348214284,1.3395957136160714,1.3001462095982144,1.2672196883928575,1.2595569327008929,1.2597288702008929,455.1188761160715,388.2883013392857,5.214886819196429,229.55920637276782,1071.3833928571428,-69.16257380580358,29.024619084821428,374.34365848214287,1770.4120736607144,2657.2439955357145,3454.2283816964286,2938.856450892857,2360.6941852678574,2361.1531473214286,1852.2019419642857,1206.2494308035714,894.4385491071429,0.8322829196428572,0.18653448139520087,0.028547839641294644,0.004219360634933036,0.000566073940736607,7.208363560267857e-05,2.642440513392857e-05,1.132435625e-05,5.030070200892857e-06,2.281861049107143e-06
0.0,0.2,0.3,-4.87335811827957,-0.022107368978494635,0.5868231989247311,-198.87453125000002,146.09236015624998,-46.51196859084821,-102.21622366071428,-95.48736607142858,-73.68139073660713,-63.28164274553571,-73.17660602678572,-75.81966640625001,-71.63332790178572,-66.23138158482143,-67.99243671875,-68.43419910714286,1.5018748911830357,1.4436456205357142,1.3950612672991072,1.4600783887276785,1.503977865401786,1.5423575275669645,1.558517268638393,1.539772434263393,1.4971451314732143,1.4825387219866073,1.493054450892857,1.5129218706473213,499.16563727678573,454.25764285714286,4.269557488839285,182.09499095982142,1244.2768191964285,-69.02360022321429,29.802837276785713,764.6503359375,2269.0851339285714,3146.8528906250003,3892.050245535714,3152.3619642857143,2665.6257142857144,2342.124609375,1590.0963839285712,689.1889732142856,15.554375000000002,0.5447756648404017,0.10766498572511161,0.017549072110379465,0.0029561779861607142,7.455921116071428e-05,2.8545404799107143e-05,1.3522514174107143e-05,6.2682671875e-06,2.298579241071429e-06,3.850993303571429e-08
