,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-29.9205,-16.0435,0.053156,-330.798,-49.5582,-32.2999,-49.4976,-56.5408,-62.3481,-60.4189,-55.9139,-55.0729,-58.5169,-61.824,-56.2469,-52.7062,2.31396e-06,2.20671e-06,2.13205e-06,2.26182e-06,2.38922e-06,2.49108e-06,2.56426e-06,2.57382e-06,2.5331e-06,2.5369e-06,2.48564e-06,2.41069e-06,3965.79,6159.95,1.55877,4.12443,18797.2,-8.2556,28.8183,635.663,1240.61,1681.6,2351.91,2758.84,3263.25,4009.55,4530.1,5050.07,6031.6,0.000371157,0.000137576,4.08874e-05,4.16896e-05,2.80828e-05,5.11716e-05,3.7353e-05,3.24551e-05,2.61234e-05,3.2652e-05
1,-25.489,-13.3021,0.0630106,-180.839,-22.2331,-70.7783,-56.1119,-68.3667,-63.5216,-69.0137,-64.8066,-66.3179,-63.1754,-62.6705,-59.5747,-62.3049,0.000320531,0.000307045,0.000301172,0.000329304,0.000348775,0.00036427,0.000376468,0.0003814,0.000374601,0.000362792,0.000348986,0.000334105,2013.94,3200.72,2.8393,12.4004,8642.94,-14.4455,24.8327,4477.54,6766.78,7036.79,7406.17,7683.05,8181.64,8376.5,9414.41,10014.1,10328.7,0.000615018,0.000253707,0.000255846,0.000296483,0.000239362,0.000225823,0.000228654,0.000111959,0.000145663,0.000120923
2,-24.0117,-12.9598,0.0671165,-137.815,-17.0913,-66.5429,-58.4003,-65.1616,-55.5048,-59.1903,-65.0,-69.5106,-65.4097,-69.4134,-67.1605,-64.4117,0.012959,0.0122809,0.0118095,0.0125613,0.0131538,0.0135893,0.0137757,0.0136749,0.0134699,0.0136786,0.0136802,0.0134234,1167.61,2565.21,3.97774,21.8631,6080.96,-20.029,31.4297,887.238,1235.72,1600.4,2074.54,2357.68,2774.71,3031.13,3446.34,3903.88,4366.81,0.0083661,0.00793387,0.00701458,0.00441556,0.00349393,0.00354021,0.00258892,0.00151253,0.00126807,0.00228661
3,-23.4634,-13.0259,0.0708379,-125.43,-9.02306,-74.4385,-59.8478,-73.4508,-60.494,-57.2026,-56.8528,-64.3371,-61.1205,-67.3998,-69.9721,-70.6308,0.0275951,0.026936,0.026504,0.0277066,0.0284479,0.0288868,0.0287481,0.0279653,0.027166,0.0277823,0.028088,0.0280322,1027.94,2177.87,4.33279,27.1775,5049.37,-22.9605,32.2422,1072.22,1864.83,3083.47,3462.63,3837.04,4555.74,5243.81,6019.78,6379.04,7114.74,0.0261643,0.00790052,0.00206069,0.00183262,0.00286563,0.00264125,0.00225605,0.000969592,0.00146677,0.00123011
4,-22.9947,-13.0259,0.0856897,-108.125,-17.4775,-64.6647,-53.2246,-73.3883,-63.676,-62.7712,-66.5201,-77.3636,-73.974,-60.7796,-67.2042,-68.9837,0.0111695,0.0102386,0.00985189,0.0116989,0.0130035,0.0139449,0.0146288,0.0149842,0.0149173,0.0143568,0.0135006,0.0123186,1719.66,2924.19,3.13502,14.704,7999.1,-17.3358,29.7493,241.876,1004.83,1484.99,2009.95,2967.03,3657.47,3919.96,4648.46,4947.01,5475.09,0.113641,0.017116,0.0107787,0.00929373,0.00257376,0.00146542,0.0023278,0.00415977,0.00453692,0.0015096
5,-21.3414,-10.2087,0.0923688,-80.3004,-4.27169,-82.0447,-54.0187,-76.9566,-71.2705,-66.9478,-68.8862,-68.2826,-68.8391,-68.0486,-60.9184,-73.7245,0.0296668,0.0254715,0.0231867,0.0272904,0.0300858,0.0328839,0.0357562,0.0373399,0.0374645,0.0367581,0.0354894,0.0332035,1555.96,2295.69,3.26367,17.432,6094.15,-21.3882,28.451,296.419,921.116,1768.21,2530.53,3360.35,4215.76,5056.32,6013.71,6710.76,7732.94,0.155967,0.0597768,0.0202695,0.0051374,0.00799149,0.00641562,0.00718574,0.00293776,0.00170011,0.00281211
6,-20.6895,-10.2087,0.105293,-93.8921,-25.2716,-79.4095,-49.8214,-67.4634,-74.732,-78.0649,-72.9167,-66.2851,-58.0929,-58.4677,-65.1007,-62.8864,0.0109567,0.0121972,0.013349,0.014507,0.0143186,0.0134084,0.0124786,0.0116701,0.0110086,0.0101145,0.00976745,0.00999515,1957.54,2921.9,2.83692,13.3104,7490.9,-16.6567,26.0054,98.1666,543.977,1000.42,2109.28,2815.06,3623.21,4406.93,5104.77,5789.58,6381.45,0.0703517,0.07766,0.0188437,0.0122941,0.0131255,0.00695029,0.00547564,0.00453172,0.00415655,0.00255071
7,-19.552,-8.84303,0.114876,-93.0098,-15.316,-75.2464,-58.3647,-68.2346,-69.4809,-74.7889,-63.9376,-68.1647,-67.7358,-70.6567,-79.0411,-64.5736,0.0130457,0.0129041,0.0135926,0.0160629,0.0173165,0.0181718,0.0183797,0.01799,0.0173661,0.0155795,0.0144913,0.0136816,1698.76,2664.1,3.27172,16.3473,6627.66,-18.3869,27.3703,343.197,1095.03,1689.98,2040.73,2730.92,3287.21,3843.82,4064.39,4615.81,5139.85,0.0958239,0.0373659,0.00789353,0.0062164,0.0198078,0.00438397,0.00489251,0.0042827,0.00346308,0.00370204
8,-18.7954,-8.84303,0.111859,-80.9934,-9.69194,-76.8619,-61.9023,-73.5714,-72.5115,-78.2126,-66.3655,-71.752,-67.1515,-67.289,-63.4006,-63.9667,0.021999,0.0213507,0.021781,0.0247873,0.0263424,0.0273606,0.0286168,0.0295962,0.0292528,0.0275808,0.0257942,0.0235818,1531.72,2469.57,3.59761,19.4642,5951.65,-19.6957,25.6809,374.087,1477.29,2133.17,2693.9,3224.35,3731.71,4424.05,5033.58,5350.08,5939.46,0.106358,0.0233737,0.0204612,0.00576888,0.00946417,0.00644156,0.00647053,0.00213936,0.00300912,0.00349909
9,-19.0266,-8.84303,0.115988,-83.3841,-18.1644,-72.6716,-56.9247,-69.0853,-69.3343,-66.8975,-74.1848,-72.1721,-64.423,-60.9956,-59.6444,-64.1448,0.0277461,0.0264717,0.0252196,0.0269733,0.0280068,0.0284684,0.0286215,0.0286076,0.0281553,0.0277985,0.0278559,0.02812,1613.18,2814.7,3.36754,16.9178,6883.43,-17.8259,28.272,135.963,449.885,801.062,1389.67,1808.09,2727.09,3325.03,3607.2,4529.66,5332.01,0.133487,0.070584,0.0433891,0.0103804,0.0169123,0.00684148,0.00748798,0.00807836,0.00463104,0.00530154
