,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
999,-26.681472000000003,-17.95807566,0.10388178232600001,-170.9133185,8.0086960397,-65.83167784999999,-60.9542383,-60.3370433,-67.33743439999999,-67.3003858,-71.16015829999999,-70.22396640000001,-68.0487306,-64.1950176,-63.6376735,-62.588469700000005,0.033392044748141995,0.030439176657872002,0.029255513080800998,0.035013265434692,0.039360775157942,0.043410559351234,0.047249092173053,0.049848218999706,0.049636437395668996,0.046435294303440997,0.04201445203733,0.037295485558884005,1596.588966,2541.701629,4.948978323,46.956553650000004,6351.793837,-25.09339344,30.1493091,410.9861068,1218.845084,1862.605076,2525.8587599999996,3224.4455099999996,3867.82408,4530.87437,5186.70624,5851.66453,6516.253269999999,0.132425778192,0.0296328581813,0.0140221236637,0.0101948088596,0.0062996245303,0.0040094604646,0.0025922409941,0.0019893473578,0.0014457043444,0.0010232127979
1000,-26.719990799999998,-17.99473315,0.103651925656,-171.1466721,7.9210439397000005,-65.74980915,-60.938603300000004,-60.3074081,-67.3221566,-67.28349850000001,-71.14272020000001,-70.2111566,-68.0382288,-64.1928706,-63.6361472,-62.582629399999995,0.033234081259142,0.030291502113872,0.029112557784801,0.034846706083691996,0.039177093305942,0.043214827021234,0.047044063884053,0.049637404756706006,0.049427204038668994,0.046235220036441,0.04182615869133,0.037123044332884,1597.088058,2544.508329,4.948314293,46.93745385,6361.370137,-25.07826584,30.155712899999997,411.40168680000005,1218.781894,1862.484386,2525.7273400000004,3224.2734400000004,3867.75177,4530.64296,5186.12575,5851.17876,6515.802180000001,0.13209580382,0.029593703349999997,0.0139779008672,0.0101723808493,0.0062916833798,0.0039982957202,0.0025860032928999997,0.0019864339443000003,0.0014423453754,0.0010209245607000002
1001,-26.759856499999998,-18.031390639999998,0.10341063262599999,-171.368408,7.829625139700001,-65.68061904999999,-60.9335866,-60.2916421,-67.3119849,-67.2787457,-71.1297963,-70.2019265,-68.02124,-64.1871411,-63.626995199999996,-62.5750536,0.033132034940032,0.030196184372072,0.029020270022151,0.034738773577482,0.039057802118862,0.043088164125964,0.046912062180583,0.049502093132916,0.049292455350409,0.046106265369121,0.04170467890121,0.037011616310524,1601.003678,2549.8825690000003,4.945133003,46.90361514,6377.454647,-25.053789950000002,30.1528252,412.05340079999996,1219.4769339999998,1863.052316,2526.8881900000006,3226.1815899999997,3869.72164,4532.519609999999,5187.95479,5853.121430000001,6517.62197,0.131752562493,0.029539737474200002,0.013944272229300001,0.010141742803899999,0.0062674847687,0.0039811788205000006,0.0025778133193999995,0.001978218273,0.0014376778033000001,0.0010156263758000002
1002,-26.8001119,-18.068048129999998,0.10315300552599999,-171.6165135,7.7329872397,-65.59849185,-60.9244806,-60.262174400000006,-67.2910234,-67.25619040000001,-71.1057347,-70.18809479999999,-68.01039010000001,-64.1891212,-63.6212656,-62.5709408,0.032952339135532,0.030030150581371998,0.028859105511151,0.034546293542182,0.038842243789861994,0.042855708557864,0.046667191280583005,0.049250115664816,0.049042179128809,0.045868714535821,0.04148418622351,0.036812722591724,1602.150885,2553.6492490000005,4.943802753,46.881365020000004,6390.184057,-25.03473095,30.158643,412.8374828,1219.854684,1863.623226,2527.63898,3226.8929500000004,3870.50679,4533.77469,5189.57467,5854.35534,6518.181449999999,0.131390075959,0.029490594337400002,0.013903379451999999,0.0101005186031,0.0062477780738,0.0039728733949,0.0025716886124,0.0019717088392000003,0.0014340468272,0.0010131955076
1003,-26.841987,-18.10470562,0.102892161746,-171.85712479999998,7.6334115397,-65.53045685000001,-60.9179631,-60.2443658,-67.2790803,-67.241164,-71.08371710000002,-70.16838779999999,-67.9951696,-64.1873451,-63.6186166,-62.55981920000001,0.032766608398331995,0.029859277776272,0.028693706589850997,0.03434839978838199,0.038621206053861996,0.042617905654364005,0.046415937046183006,0.048989923925716,0.048783360929708995,0.045623705971921,0.04125691913001,0.036607313766224,1604.9054780000001,2558.598669,4.941418423,46.85218634,6405.752576999999,-25.010233399999997,30.163374600000004,413.2087278,1219.758274,1863.8188760000003,2527.60777,3226.1267900000003,3869.97997,4532.9672,5189.230320000001,5854.12498,6518.064699999999,0.131018115004,0.029451732630399997,0.013854510147,0.010083282302500001,0.006238535051200001,0.0039662738154,0.0025680836764,0.001970739394,0.0014319254714,0.0010125937893
1004,-26.8859872,-18.14141611,0.102636098636,-172.07492680000001,7.5338803397000005,-65.46125665,-60.9097334,-60.2284087,-67.2526127,-67.2286633,-71.0610937,-70.15447780000001,-67.98261509999999,-64.18388039999999,-63.6178919,-62.549206000000005,0.032662094512632,0.029761787301772005,0.028600005997151002,0.03423981037478199,0.038501693380562,0.042490847214763997,0.046283115278183,0.048853590209116,0.048647857229809,0.045493213613921,0.04113309851501,0.036493293296624006,1606.6127609999999,2562.7160889999996,4.938736723000001,46.81094517,6419.220806999999,-24.988463,30.1673139,413.6308308,1220.0659609999998,1864.2811460000003,2528.11387,3226.47287,3870.7779,4533.56376,5189.501,5854.540119999999,6519.140689999999,0.130704018637,0.029407069749999997,0.013824082272900001,0.0100481614887,0.0062212929324,0.003957814842000001,0.0025597377897999996,0.0019653200532,0.0014306886749,0.0010106925257
1005,-26.931379,-18.181728,0.102388922596,-172.3032091,7.4276987397,-65.39692794999999,-60.903802600000006,-60.210895099999995,-67.2311489,-67.2177607,-71.0361683,-70.1433426,-67.97716039999999,-64.1739005,-63.605655600000006,-62.549907,0.032543240281252,0.029651092786202,0.028492563284421,0.034113968944692,0.038362143253662,0.042341383328044005,0.046126803547753,0.048693940513935996,0.048489731452679,0.045341992913971,0.04099115573775,0.036363337313094,1610.510366,2568.078469,4.935162292999999,46.76844486,6435.259677,-24.96266808,30.168037599999998,413.6720808,1219.830232,1863.674456,2527.23411,3225.47994,3870.10009,4533.0747599999995,5189.45079,5855.00692,6519.49232,0.130403325107,0.0293578132473,0.0137953908683,0.010034159538000001,0.0062120881246,0.0039510506781,0.0025565422686,0.0019598667510999997,0.0014290585697999997,0.0010093938764999999
1006,-26.976979500000002,-18.22150464,0.102141835616,-172.5427119,7.3233047397,-65.32351355,-60.8881802,-60.1850468,-67.2073547,-67.19875040000001,-71.0103228,-70.1352769,-67.9647436,-64.17448370000001,-63.6022362,-62.5392287,0.032365076035152,0.029487437364502,0.028334059612121,0.033922898042792,0.038147267247762,0.042109131242144,0.045881412364553,0.048440631152036,0.048238214044479,0.04510465035207101,0.04077175001585,0.036165744324994004,1611.5578030000001,2571.665389,4.933429043,46.737366390000005,6447.144687,-24.943252479999998,30.1739021,414.46818779999995,1219.747942,1863.247416,2527.20614,3225.51186,3869.5540900000005,4532.6509,5188.4266,5853.709180000001,6518.28882,0.13003154829779998,0.0293204674023,0.0137549319022,0.0100182946385,0.006200377011300001,0.0039469635455,0.0025504871347,0.0019571455885,0.0014279478719,0.001008781137
1007,-27.0215769,-18.26088328,0.101889933606,-172.7798148,7.2160606397,-65.24903545,-60.871506800000006,-60.162972499999995,-67.1942978,-67.1831915,-70.98216790000001,-70.12116069999999,-67.95779180000001,-64.17572679999999,-63.5975411,-62.531632699999996,0.032220919442752,0.029354255588102,0.028205628554421002,0.033772022340792,0.037980266665362,0.041930301506644,0.045693027158053,0.04824608812043601,0.048044675272778996,0.044919661613171,0.040598377987550005,0.036007491660093996,1613.6997549999999,2576.1947990000003,4.930673903,46.69778233,6461.216647,-24.920414679999997,30.1800793,415.1878418,1219.6475520000001,1863.1068759999998,2527.62239,3226.03664,3870.6431,4534.34771,5190.50867,5855.60114,6520.11224,0.1297227973506,0.029287752081399998,0.0137165641589,0.0100060561628,0.0061901582872,0.003939959346,0.0025452701630000003,0.0019556963523,0.0014259877877,0.0010079286209
1008,-27.066142799999998,-18.30026192,0.101647955306,-172.9971568,7.0992346397,-65.17489375000001,-60.8485518,-60.140723599999994,-67.16545779999998,-67.17109699999999,-70.9611486,-70.1122391,-67.9483536,-64.164144,-63.5874673,-62.5277929,0.032137137006052,0.029276292690402002,0.028130455279321,0.033684146012092,0.037883177095362,0.041826895413344,0.045584933580853006,0.04813528426083599,0.047934541082079,0.044813775265971,0.04049831668475,0.035915697646794004,1615.4191210000001,2580.3632390000002,4.927322173,46.645688549999996,6474.851217,-24.89981588,30.1826102,415.6768498,1220.274352,1863.827026,2528.14926,3226.46011,3871.23463,4535.10948,5191.2314799999995,5856.10541,6521.32527,0.1293724838622,0.0292409590275,0.0136817122044,0.0099706370344,0.0061779453106,0.0039322963139,0.0025374717021,0.0019494298659,0.0014246078991999999,0.0010066128257
1009,-27.1111348,-18.3390406,0.101405721396,-173.23413019999998,6.9756162397,-65.09539775,-60.8347,-60.124310099999995,-67.1472466,-67.16013239999998,-70.9411012,-70.0963184,-67.94207730000001,-64.1541776,-63.5720459,-62.517111400000005,0.031986942712822,0.029137945318791998,0.027996681826811,0.033525181665962,0.037704721819502005,0.041633374126254,0.045380488241443,0.047925274810355994,0.047726656487489,0.044616335845960996,0.04031476336980001,0.035749629358854,1620.302668,2586.335589,4.923552214,46.601654159999995,6491.038457000001,-24.87083844,30.184434099999997,416.2079098,1220.610802,1863.6220560000002,2527.89752,3226.9253000000003,3871.81643,4535.79222,5191.891479999999,5856.526420000001,6521.65297,0.12904519553859997,0.0291923481148,0.013655469587,0.0099564233312,0.0061678471248,0.0039230119151,0.0025326204851000003,0.001947560207,0.0014237142694,0.0010060524631
1010,-27.1565534,-18.377627770000004,0.101158923216,-173.46178880000002,6.8631268397000005,-65.02296285,-60.813758,-60.1046504,-67.1151623,-67.1475595,-70.92155939999999,-70.0879959,-67.9367666,-64.1499473,-63.567536399999995,-62.5102266,0.031816613715022,0.028982265508891998,0.027846717341911,0.033345034186062,0.037502303058901995,0.041414218742454004,0.045148106831942994,0.047684494886156004,0.047487267910289,0.044390228108761004,0.0401056019727,0.035560820868454,1622.3303819999999,2590.803419,4.9207428239999995,46.5570265,6505.413117000001,-24.84713474,30.1881895,417.2915138,1220.884732,1863.831266,2527.78445,3226.97678,3872.1033399999997,4536.4703,5191.98218,5856.62608,6521.96535,0.1286851462096,0.0291550446933,0.0136181117337,0.0099431220343,0.0061564851569,0.0039204771056,0.0025274782063999996,0.0019454331994,0.0014231425039999998,0.0010055230392000002
1011,-27.2018613,-18.41621494,0.100912423276,-173.67726480000002,6.7462872397,-64.94528735,-60.7822243,-60.08722590000001,-67.08884610000001,-67.1330699,-70.9023794,-70.07900730000001,-67.9305456,-64.1475696,-63.574716,-62.5112393,0.031711532810122005,0.028885130281392,0.027753901758511,0.033237322429162004,0.037383647518802,0.041287567638554,0.045015270296043,0.047547931958956,0.047351200460389,0.044258797718361,0.039980867645899996,0.035445952672954,1623.86972,2594.9286289999995,4.917657624,46.50210596,6519.412647,-24.825484940000003,30.1927059,418.07841979999995,1220.863492,1864.039916,2527.8288399999997,3227.2587399999998,3872.1065099999996,4536.71953,5192.267,5856.87382,6522.05052,0.128387591057,0.0291263419632,0.013589943615399998,0.009931937765900001,0.0061480471465,0.003913181870100001,0.0025242348421,0.0019412551739,0.0014217032015,0.0010043024429999999
1012,-27.2469732,-18.45480211,0.100674648096,-173.8946448,6.6337703397,-64.87993205,-60.7641336,-60.0699994,-67.06316740000001,-67.121045,-70.87415510000001,-70.0564054,-67.916595,-64.1470374,-63.5724049,-62.5055943,0.031607328442122,0.028788770074492,0.027660964224811,0.033128430672762,0.037262419255201996,0.041156997420654,0.044878012612443,0.047407353260556,0.047211924791488995,0.044125419399961,0.039855654147899995,0.035331505488554,1625.687735,2599.210579,4.914533964,46.451173940000004,6533.453877,-24.80275834,30.197311700000004,418.7838318,1220.9936619999999,1864.2414059999999,2528.3551199999997,3228.0723900000003,3872.28552,4537.11233,5192.28548,5856.6386600000005,6522.43456,0.12809008689169998,0.029079243300199998,0.013562885722500001,0.009912144013899999,0.0061329167113,0.0039064897167999995,0.0025156799384,0.0019369781154,0.0014206537337,0.0010031336775
