,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
0,-37.3732,-25.6412,0.0218485,-34.3502,30.2417,-5.67087,18.5803,12.0887,9.33371,3.46506,2681.51,3834.35,2.39954,9.49661,10596.9,-11.9655,31.3926
1,-33.2116,-22.5292,0.0348306,-14.4674,37.7415,-0.789134,17.3816,4.78673,16.527,4.0944,2151.72,3329.51,2.39914,9.13553,9790.52,-15.6802,35.4017
2,-29.1608,-19.5804,0.0432006,28.1939,39.1458,-6.6007,20.1983,3.05887,14.0055,-0.899145,2224.98,3158.45,2.26383,8.62445,9421.63,-16.9425,34.0701
3,-27.2902,-19.1109,0.0442186,7.77076,67.7863,-21.169,18.086,4.88221,14.2899,1.21672,1545.13,2140.7,3.17145,17.9389,5403.44,-23.5657,32.5948
4,-27.0879,-19.1109,0.04104,-7.59778,82.8253,-24.5524,14.8204,9.23655,7.01968,3.29028,1312.34,1803.36,3.82298,27.8102,4457.57,-26.9121,35.7728
5,-27.7359,-19.918,0.0391991,-19.4463,100.046,-18.2579,9.95023,9.23277,-0.185275,0.713292,993.993,1462.29,5.16907,48.7081,3574.74,-30.8219,35.9975
6,-28.1345,-20.2501,0.0449967,-30.5857,101.451,-16.9499,7.19185,11.7921,-1.57765,2.23565,968.109,1465.77,5.6861,56.8255,3534.72,-31.0989,36.3424
7,-26.9364,-19.6035,0.0419655,-31.7807,107.46,-14.1465,1.13207,18.0967,-1.18122,0.505555,936.982,1404.38,5.93527,62.9445,3115.32,-31.8879,34.9974
8,-27.5422,-19.6035,0.0365419,-41.4616,112.537,-9.80353,-4.23902,18.386,-3.98443,-0.565615,870.458,1339.65,7.055,83.1005,2728.79,-32.8337,35.6591
9,-28.7442,-20.6677,0.0392895,-45.59,108.074,-9.76627,-7.37113,16.9658,-1.76405,-2.74443,908.777,1377.27,6.87996,77.8657,2809.12,-32.1235,37.6332
10,-28.1145,-19.304,0.0397126,-45.6357,116.872,-4.87089,-5.26155,19.9153,0.946697,-2.0543,783.51,1254.17,7.59888,96.1731,2618.22,-34.2149,35.0235
11,-28.0214,-19.304,0.0373259,-50.0148,105.931,-2.9968,-8.19988,14.8943,-0.471161,-4.45599,883.919,1435.86,7.40742,82.6295,2767.99,-31.129,36.0275
12,-28.5598,-19.3411,0.0366596,-6.47985,69.6434,-0.530911,14.1661,-1.01572,9.04808,-2.91491,1202.24,2120.75,4.09385,24.4125,4851.34,-23.4465,35.3191
13,-28.7162,-19.3411,0.034789,-17.9108,83.4727,-6.57219,16.6837,1.31948,4.79663,1.00093,1038.95,1772.03,4.65415,34.5322,4481.79,-27.1361,35.6268
14,-29.1712,-22.0596,0.0334125,-27.8758,88.2455,-4.47491,8.1176,1.11823,6.72291,2.39393,1001.57,1678.88,5.15943,41.9937,3984.49,-28.1313,35.1427
15,-29.5218,-20.7186,0.0351222,-13.6515,65.8382,-2.87669,16.4689,-1.8849,9.36797,-6.11833,1301.78,2278.87,3.75771,20.7008,5465.33,-22.6939,35.7729
16,-29.0884,-20.636,0.039036,-26.8463,80.7231,-10.7029,16.8509,1.1086,2.61184,-4.20177,1057.64,1775.15,4.73467,35.6965,4417.36,-27.5943,36.0244
17,-28.1707,-19.4537,0.0379297,-38.2568,100.404,-2.769,14.6384,12.3201,-1.5946,2.95979,760.025,1393.1,6.88669,74.0114,2746.22,-32.2771,35.0246
18,-28.4204,-19.4537,0.0359392,-52.5986,97.1053,-6.46127,8.2793,16.52,-0.0131679,2.53225,881.968,1531.32,6.5144,65.96,3044.87,-30.062,36.1103
19,-28.8886,-21.4894,0.0347101,-59.6042,104.411,-1.7642,-1.01361,17.9216,-5.3198,0.691094,805.981,1405.67,7.53378,84.3553,2628.19,-31.9142,36.2366
20,-29.1909,-21.4894,0.0317371,-60.4728,108.259,5.42342,2.09674,20.5571,1.77238,4.07615,655.258,1283.92,8.91495,113.411,2211.95,-33.5317,35.5781
21,-29.9686,-20.7961,0.0358075,-66.6618,105.796,4.16835,-4.42867,20.4237,0.674925,1.54795,704.386,1363.8,8.56878,103.041,2330.7,-32.6544,36.4952
22,-28.9205,-20.7961,0.0322471,-60.9446,100.872,8.61603,1.79488,12.07,9.60637,2.32423,689.389,1404.4,8.24066,94.3295,2262.22,-31.4143,34.2135
23,-29.8302,-22.4172,0.0280524,-21.1044,63.7937,14.6541,7.62165,-1.169,12.5288,-7.3523,1205.92,2463.25,4.1292,22.2623,5890.93,-21.5821,35.088
24,-31.0406,-22.4172,0.0342487,-38.7252,74.6688,4.50891,19.9811,2.14137,6.86857,1.51802,971.581,1931.36,4.8987,34.5153,4537.62,-25.6712,36.3936
25,-29.3071,-20.0976,0.0398827,-3.80751,60.0882,2.71941,16.7568,6.30341,13.3437,-6.79613,1320.47,2426.09,3.69193,19.2373,5841.87,-21.794,33.2214
26,-27.9843,-20.0976,0.0381997,-6.31438,68.5953,-1.28292,19.194,0.802802,7.91979,-6.74667,1219.83,2173.48,3.91262,22.6138,5034.61,-23.8496,34.0419
27,-28.3588,-19.7227,0.0396201,3.76581,73.3339,-10.1369,13.5427,1.49424,0.00410477,-8.23775,1346.98,2090.21,3.8815,24.0257,4893.82,-24.1175,29.7833
28,-28.0417,-19.7227,0.0491828,-4.17791,78.6503,-10.4143,21.0782,5.65291,0.237813,-8.65772,1149.59,1882.43,4.07425,27.4226,4481.69,-26.6526,33.7885
29,-26.1637,-16.2897,0.0554205,-8.54975,93.6811,-10.2219,23.3134,6.85526,-1.32544,-9.16284,890.918,1536.11,5.05965,43.4139,3734.89,-30.6885,36.0202
30,-25.1266,-16.2897,0.0530065,-18.6222,95.5704,-11.3164,21.0122,12.615,-4.64608,-7.86575,921.847,1536.54,5.07793,44.9592,3783.82,-30.6645,35.7772
31,-25.5134,-16.7736,0.0510211,-22.9078,101.325,-11.6332,15.8841,10.2136,-6.32408,-5.53961,906.771,1461.43,5.50154,52.6221,3544.95,-31.325,33.6867
32,-25.845,-17.2585,0.0512792,-23.2288,105.117,-10.9012,14.359,12.9505,-5.89011,-3.74385,808.369,1353.86,6.12642,64.7793,3330.03,-33.1554,35.8452
33,-25.8012,-16.9158,0.0500525,-24.7108,104.706,-9.55775,13.7263,12.3301,-7.2091,-3.58826,809.691,1365.78,6.13311,64.1355,3330.85,-32.797,35.5704
34,-26.0115,-17.0537,0.050848,-32.0531,106.886,-11.0159,12.5966,14.635,-8.60456,-4.24141,866.199,1389.46,5.9957,62.6202,3361.7,-32.5007,34.108
35,-25.8745,-18.3456,0.0463403,-35.4226,108.422,-8.60998,10.2228,16.1199,-9.18782,-4.9125,791.023,1307.13,6.7751,77.0734,3111.46,-33.5505,35.4879
36,-26.6808,-18.3456,0.0423194,-35.2895,109.985,-5.38863,11.0032,19.117,-10.8348,-7.51067,756.53,1276.67,7.15241,84.1269,2841.31,-33.925,34.6274
37,-27.4692,-20.8375,0.0438816,-35.95,106.524,-8.10227,7.93698,16.9323,-7.76278,-2.80485,829.004,1368.69,6.37294,68.1795,3280.72,-32.4432,34.5362
38,-27.1544,-19.9527,0.0405692,-41.7617,111.381,-6.04973,6.34347,19.1519,-12.0274,-4.97539,792.124,1319.63,7.01184,81.0939,3116.66,-33.5275,34.6899
39,-27.8361,-19.9527,0.0373778,-15.9672,75.1538,5.74004,8.90023,4.374,-0.00384469,-13.4656,1070.05,2026.41,4.90908,32.8186,3953.45,-24.7326,35.9313
40,-28.5477,-20.5055,0.0389283,-22.9702,80.2848,3.52052,10.7631,4.62149,0.527818,-16.0245,1004.89,1850.29,5.26417,39.2642,3842.5,-26.1995,33.5435
41,-28.1947,-20.5055,0.0472936,-21.0225,79.4697,4.10584,18.1662,7.23628,7.66932,-10.5195,944.811,1826.05,5.03695,36.7046,3764.99,-26.5985,35.0681
42,-26.5039,-16.9905,0.0554487,68.5366,18.3603,-0.695094,16.7077,-0.387714,5.04508,-9.61974,3507.66,4115.83,1.49915,4.68627,12544.5,-12.0106,29.2768
43,-25.1222,-16.9905,0.0573565,68.8157,30.8558,-10.6568,17.4918,-5.76766,0.68896,-9.54073,2856.57,3400.42,1.82091,6.51644,10242.7,-16.4395,29.3098
44,-24.8284,-15.3149,0.054545,67.0728,40.4936,-8.85874,21.6024,-3.63278,5.21439,-6.98492,2429.35,3149.6,2.0323,7.56506,8975.87,-20.1261,30.2569
45,-25.2649,-15.19,0.0498981,58.8447,40.5424,-13.5355,19.9355,-2.71955,5.99748,-9.92604,2512.19,3071.11,2.0073,7.64631,8960.23,-20.948,30.25
46,-26.0383,-15.19,0.0493485,50.2687,38.8182,-13.8034,20.7854,-4.47063,2.77792,-11.3544,2575.29,3088.42,1.9544,7.38449,8980.83,-21.2744,29.5991
47,-26.1345,-16.8176,0.0453215,50.7292,44.5456,-12.8986,21.3555,-7.26984,0.636436,-11.5517,2316.97,2921.83,2.12292,8.30414,8618.04,-22.4267,28.4976
48,-26.8739,-16.8176,0.041884,47.3836,50.2366,-10.5715,21.2803,-9.534,2.85482,-9.25167,2120.2,2813.14,2.2797,9.15107,8290.81,-23.4336,28.9866
49,-27.559,-18.4901,0.0428184,41.1119,49.0146,-14.7675,20.7794,-8.13796,5.52134,-5.97678,2191.54,2812.15,2.20142,8.86702,8292.99,-23.5184,31.1851
50,-27.3674,-17.8608,0.0419956,34.085,48.0647,-19.5384,13.9846,-14.6017,-1.29337,-13.4791,2210.54,2753.99,2.3014,9.55402,8280.32,-23.3501,30.409
51,-27.5359,-17.8608,0.0373488,34.3889,55.0452,-13.5773,20.6648,-10.1557,3.94134,-8.79097,1996.97,2660.23,2.40973,10.0936,7907.58,-24.404,28.9012
