,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
0,-26.4322,-14.8839,0.0826599,59.6167,17.1504,-6.01906,11.4739,8.64043,10.2241,6.94641,3603.44,4541.86,1.93459,6.57046,14199.5,-8.80622,30.2892
1,-21.6541,-14.2257,0.0771197,57.8691,38.3861,-8.49939,24.9584,-0.168605,14.4161,-1.90987,2121.53,3051.61,2.19695,8.32021,9081.08,-18.8841,38.1443
2,-22.2567,-14.2257,0.0656317,49.2962,41.3791,-12.0603,22.6994,-1.22435,13.498,-4.57032,2152.33,2981.62,2.1969,8.47182,9051.14,-19.5035,36.6644
3,-23.6577,-15.5233,0.0667607,39.4091,48.6471,-15.5318,21.117,-1.71994,11.3014,-3.63747,1951.3,2712.85,2.4347,10.3339,7560.49,-20.8268,36.479
4,-23.5096,-15.0803,0.0548234,37.052,51.5459,-11.2901,22.1972,4.90417,10.0797,-7.41188,1689.57,2587.43,2.81844,12.9355,6869.89,-21.8784,38.5709
5,-25.2207,-14.7205,0.0517513,29.2282,46.9368,-12.1214,16.8968,1.61003,9.69753,-7.88473,2092.33,2866.58,2.50629,10.5872,9024.0,-19.709,33.18
6,-25.7216,-17.3125,0.044926,28.0721,48.3427,-9.745,11.8369,-0.450219,10.7845,-6.91981,1818.99,2781.23,2.84077,12.5418,8256.94,-20.578,37.8193
7,-26.95,-17.7537,0.042713,21.0424,53.6445,-10.7414,8.57123,-2.55816,8.37521,-9.9415,1859.93,2715.71,2.88483,12.8343,8197.6,-20.9202,32.5832
8,-27.3888,-18.4741,0.0387888,16.0994,60.219,-11.0916,12.4971,-1.05965,12.7833,-8.38877,1589.03,2438.84,3.11194,14.8892,6353.82,-23.4913,35.3817
9,-28.2259,-20.0719,0.0335617,9.67129,55.2899,-7.32545,9.76773,-2.62556,9.83662,-5.57413,1662.41,2596.19,3.14387,15.0169,7164.44,-21.1704,35.0091
10,-29.4831,-20.6227,0.0373928,13.8185,48.0737,-9.06573,5.84835,-4.7926,6.14237,-12.1964,1862.45,2791.47,2.90466,12.6928,8276.9,-20.3536,34.2748
11,-28.5442,-19.5126,0.0352682,12.3689,50.5727,-2.64953,12.2858,-3.2389,10.0978,-7.69129,1679.8,2746.47,2.99765,13.2489,7861.03,-21.5451,36.1812
12,-29.0523,-19.5126,0.0335232,6.17494,54.5054,-7.06195,9.63414,-5.11778,7.54036,-8.30371,1749.41,2687.86,3.00236,13.6174,7352.25,-21.6547,33.6378
13,-29.4931,-20.4762,0.0357946,2.21237,55.0676,-10.1605,6.36956,-10.4664,2.75755,-9.9191,1654.23,2548.28,3.1363,14.8009,6877.26,-22.8664,33.5319
14,-28.9237,-20.162,0.0314186,-3.29877,57.7736,-7.64102,7.89769,-5.16056,13.1278,-9.86677,1586.05,2518.49,3.19275,15.1668,6844.17,-23.5724,37.0458
15,-30.0563,-20.162,0.0304275,-11.1553,61.7546,-7.66483,8.23254,-4.28003,6.25392,-6.63533,1515.05,2382.96,3.42976,17.48,6053.77,-23.5265,35.0506
16,-30.3347,-22.854,0.032932,-12.5734,62.1449,-7.94513,4.95111,-2.56738,3.6972,-6.17139,1500.05,2343.09,3.60473,19.4422,5890.77,-22.8504,35.8593
17,-29.6476,-21.3326,0.0289278,-15.4891,57.8668,-8.48603,4.45993,-2.71134,9.17447,-5.2334,1471.91,2394.7,3.55948,18.8228,6353.72,-22.5321,37.7221
18,-30.7737,-21.3326,0.0282437,-20.9465,68.8192,-9.9187,9.20108,-5.53196,9.45511,-6.54273,1338.33,2099.52,3.78029,21.9083,5754.7,-24.9901,36.5654
19,-30.9816,-22.6049,0.0296339,-26.3651,74.9799,-11.37,7.43934,-7.27838,11.4785,-7.4767,1267.26,1926.88,3.95186,24.2944,4420.64,-26.9807,35.6749
20,-30.5642,-22.6049,0.0282912,-23.2698,64.9631,-10.8788,6.09757,-2.12335,10.3877,-4.96576,1321.46,2100.97,3.85948,22.5848,5506.83,-25.6685,37.8694
21,-30.967,-23.1923,0.0247793,-22.3081,64.2382,-2.62689,6.74053,-1.31437,6.98411,-7.1882,1314.9,2257.31,3.93144,22.1236,5668.69,-24.5605,36.5019
22,-32.1182,-23.2225,0.0275059,-24.4213,64.7689,-3.79414,7.91896,-1.40996,6.2885,-8.97095,1351.0,2285.4,3.83121,21.2303,5758.84,-25.1849,35.6471
23,-31.2115,-23.9813,0.0284211,-30.6544,62.2156,-3.26858,9.22276,-2.41267,5.61717,-11.5634,1320.96,2317.34,3.85186,21.2215,5782.16,-24.7304,36.8826
24,-30.9272,-23.9813,0.0254479,-31.2539,66.6497,-2.13208,7.59635,-3.5037,6.84319,-13.2133,1259.88,2171.13,3.9572,22.3438,5229.3,-26.4551,37.247
25,-31.8869,-23.595,0.0281193,-36.2219,69.891,-5.46977,6.74057,-4.53859,9.74603,-13.1417,1296.04,2122.95,4.00316,23.4959,4778.73,-26.592,35.5475
26,-31.0199,-22.1146,0.0271174,-41.8442,76.7125,-4.58873,-0.164447,-1.8629,9.06377,-9.05284,1141.07,1875.2,4.68644,31.7997,3771.28,-28.183,36.8118
27,-31.3351,-22.1146,0.0227694,-53.5944,92.4045,-11.5304,1.78741,0.757187,7.34468,-8.4153,959.577,1459.24,5.27227,45.5189,3150.7,-32.4739,37.0921
28,-32.853,-23.6231,0.0230579,-63.8235,95.6546,-14.9141,3.7859,0.487006,6.22716,-6.79098,976.711,1429.89,5.15797,46.0167,3267.3,-32.287,35.5391
29,-32.7436,-23.2703,0.0250028,-65.905,100.808,-17.7792,7.82539,1.58389,4.35337,-6.3493,905.938,1328.72,5.21315,49.3482,3124.88,-34.0178,37.2019
30,-32.0402,-21.4636,0.0229766,-73.1856,106.143,-15.4271,6.24019,7.16479,0.351115,-11.6681,819.972,1236.25,5.84632,62.4554,3010.4,-35.0418,38.2261
31,-32.7743,-21.4636,0.0232086,-75.1684,99.491,-13.4814,6.52606,4.95741,3.18501,-10.6141,886.582,1364.51,5.60821,54.5201,3119.04,-32.2383,36.79
32,-32.687,-23.3741,0.0277348,-4.97285,32.0792,2.31774,11.3129,-6.56483,6.22464,-11.4142,2301.98,3550.27,2.28327,8.0836,10812.9,-15.1419,34.3228
33,-31.1395,-19.9282,0.0297209,19.5289,25.401,-6.67694,19.7677,-8.26684,6.51053,-4.96747,2961.07,3670.19,1.68557,5.6883,10776.3,-14.0653,33.8384
34,-30.5388,-19.9282,0.027188,19.0958,25.7879,-9.96098,19.9872,0.338818,10.7675,-7.9581,2943.07,3543.93,1.73558,5.96017,10536.5,-15.1565,30.8725
35,-31.3124,-21.7129,0.0254817,15.8072,37.5434,-7.13554,21.6492,-2.89411,9.76971,-4.4626,2264.38,3166.95,2.20407,8.36671,9321.45,-17.8979,32.8971
36,-31.8754,-22.6545,0.0275469,8.10088,39.5381,-14.6407,16.1155,-6.20325,8.81168,-7.32684,2242.71,2976.0,2.27418,8.9932,8756.65,-18.8235,31.5286
37,-31.1985,-21.564,0.0268421,1.72299,47.2082,-11.7109,17.5822,-8.48834,6.94593,-4.98643,1870.29,2713.33,2.60159,11.2171,7793.7,-20.8876,33.7484
38,-31.4237,-21.564,0.0257066,-1.92685,43.3061,-14.0312,16.4917,-3.65271,6.84853,-7.11046,2156.06,2905.11,2.42256,10.0642,8379.17,-19.7937,31.3556
