,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
0,-66.5922,-50.939,0.00073507,-184.972,11.2219,-1.13425,1.85167,-8.42637,-0.480853,3.15315,4528.84,5232.23,1.51319,4.55298,16766.3,-7.05656,21.0812
1,-62.6734,-50.939,0.000746025,-160.354,23.9906,-4.47208,-0.1704,-5.66499,-2.43676,3.92323,2850.77,4401.68,2.36969,8.42107,13540.9,-11.1803,33.9083
2,-62.5449,-47.7461,0.000561553,-178.234,25.1776,5.7143,7.53332,3.99995,-0.389206,4.42335,1934.35,4016.52,2.93008,11.5706,11517.1,-14.6086,42.006
3,-65.0122,-47.7461,0.000483443,-182.863,18.1758,8.24227,9.93392,3.20836,0.642767,0.845027,2207.37,4432.39,2.59133,9.34288,13201.8,-12.9468,44.4804
4,-66.3131,-49.3823,0.00066825,-181.746,19.9639,7.99537,6.46093,4.28702,-0.730681,3.42775,2282.75,4474.36,2.52115,8.86849,13637.2,-12.5629,42.6148
5,-63.5012,-51.8044,0.000469443,-169.412,24.4213,1.73567,-0.557517,-5.90747,-4.06532,2.23982,3219.84,4773.11,2.11101,6.87667,15263.2,-9.67192,31.7067
6,-66.5683,-54.0348,0.000318389,-182.845,6.67628,1.46363,11.9482,6.2011,5.49787,7.07172,3771.46,5346.95,1.71398,5.15834,16906.5,-8.34209,36.5245
7,-69.9408,-54.8287,0.000303749,-184.639,2.60633,-1.02835,7.6516,-3.99093,2.34956,6.08992,4030.12,5256.51,1.55362,4.70831,16640.2,-7.82329,38.5502
8,-70.3497,-51.0332,0.000396731,-187.914,12.8175,8.33165,5.8463,-0.516704,2.89779,7.89749,2909.33,5072.57,2.08571,6.53692,16207.7,-10.6604,42.7797
9,-68.0301,-47.8795,0.000290285,-206.857,10.2006,12.0899,11.1666,7.75772,-0.0354707,5.42421,1780.36,4400.85,2.93815,11.0275,13156.0,-15.22,47.1289
10,-70.7435,-47.8795,0.000987568,-204.615,11.7622,11.0275,6.23612,11.6475,8.40108,6.51319,1698.56,4282.78,3.03201,11.6258,12890.9,-15.7631,47.0486
11,-60.1087,-44.2741,0.00149757,-165.492,18.3674,-18.8632,-2.6279,-0.180073,0.572869,13.9818,3030.75,4332.48,2.38306,8.72371,13570.3,-11.2986,37.2095
12,-56.4923,-43.5555,0.000427417,-149.604,22.2957,-26.503,-6.00426,6.86948,5.11205,12.5443,1709.14,3340.71,3.40723,16.3879,7380.83,-16.9886,43.8955
13,-67.383,-43.5555,0.000306992,-182.768,16.2608,2.47383,1.62119,6.01402,7.60276,6.5636,1293.28,3577.96,3.63343,16.5171,9268.88,-17.6484,47.8555
14,-70.2575,-43.9042,0.000449832,-193.401,8.43607,7.81812,10.738,7.67351,5.60133,1.45976,1255.96,3604.02,3.59293,16.1215,9381.95,-18.0776,48.279
15,-66.939,-44.896,0.000924831,-193.289,10.4311,9.42872,12.2125,9.2859,6.19913,4.41923,1435.41,3865.66,3.34995,14.1739,10271.6,-16.7901,46.9853
16,-60.6787,-45.6547,0.00078019,-189.822,9.21927,1.26145,11.8346,6.08038,2.09726,-2.01583,3280.79,4955.91,1.90613,6.05061,15072.2,-9.53658,39.1259
17,-62.156,-44.313,0.000636926,-192.416,9.70688,9.15842,11.2292,6.72367,5.45572,6.25248,1799.02,4190.39,2.86931,10.9278,12012.4,-14.6188,45.025
18,-63.9182,-40.7041,0.000587322,-193.546,12.8505,7.62157,11.3007,8.8722,0.18302,3.54721,999.192,3170.77,4.15686,21.2023,7065.51,-19.7579,48.2681
