,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
0,-50.7824,-39.9207,0.00410487,-108.561,24.6406,16.3305,11.1816,13.8069,10.1845,7.89682,2693.55,4855.18,2.28822,7.4636,15343.7,-9.91703,33.2672
1,-47.734,-39.1868,0.00403646,-159.8,60.7526,14.1902,-0.0441075,14.2582,13.1905,12.4106,939.462,2570.08,5.33534,34.6161,3393.69,-22.7217,39.7344
2,-47.88,-39.4915,0.00368237,-160.306,52.1128,16.3235,3.79918,6.69339,12.6548,11.3946,1202.4,2906.13,4.42353,24.4555,6460.83,-20.7238,41.7002
3,-48.6775,-41.3803,0.00363619,-152.593,48.5755,15.3106,5.26667,0.671191,16.6896,11.3244,1449.86,3163.95,3.85747,19.2715,7528.78,-18.4674,40.7017
4,-48.7871,-40.9383,0.00359101,-130.867,45.5625,14.6584,12.7,-4.49314,18.0277,10.2588,1602.47,3202.36,3.32588,15.3039,8851.07,-17.5981,39.1869
5,-48.8957,-40.2843,0.00377691,-139.983,52.4026,11.8297,10.4112,-2.75307,13.0634,9.86818,1416.73,2934.04,3.80339,19.5741,7493.68,-18.9304,38.2444
6,-48.4573,-40.2843,0.00382466,-145.695,58.679,11.502,7.17692,5.54189,13.3036,12.7353,1175.17,2712.41,4.60934,27.3424,5763.4,-20.5615,38.7232
7,-48.3481,-40.2899,0.00357817,-149.676,60.5636,14.6921,6.66761,7.72683,9.23433,9.09321,1211.04,2834.78,4.5955,26.5001,5718.7,-19.9233,40.1854
8,-48.9268,-39.3535,0.00380453,-147.831,57.7145,12.5857,5.61178,7.74852,11.8105,14.3665,1095.29,2707.66,4.75381,28.5132,5139.42,-20.9698,37.7347
9,-48.394,-38.1394,0.00365682,-145.818,56.1406,14.044,8.37395,2.41927,8.59393,13.338,1013.13,2628.57,4.84728,29.7988,5065.1,-21.4868,40.5538
10,-48.7379,-38.1394,0.00336873,-149.427,59.13,15.2655,7.79809,9.09794,8.68818,10.6617,933.764,2575.21,5.1659,33.0338,4394.99,-22.1507,40.4535
11,-49.4507,-38.3157,0.00310487,-155.857,61.4558,15.4442,-0.175927,7.87708,6.3258,13.4978,1014.72,2682.54,5.04419,31.1605,4441.25,-21.6716,40.7937
12,-50.1591,-38.3157,0.00288352,-160.631,62.5477,15.7698,-4.24451,10.5833,9.86991,11.642,1138.34,2820.42,4.86998,28.8364,4520.72,-20.9383,38.7219
13,-50.8015,-41.7458,0.00292283,-161.958,62.1775,16.7939,-2.50845,9.71686,8.70877,10.9045,1075.51,2821.84,4.88952,28.9549,4407.84,-21.054,37.52
14,-50.6839,-40.2695,0.00284368,-160.217,63.6477,18.8305,-4.28144,11.9883,13.1163,11.4789,927.718,2607.77,5.34982,34.2759,3299.64,-22.6747,39.9887
15,-50.9224,-40.2695,0.00269891,-163.845,61.0865,18.3998,-3.59735,6.64759,11.7739,13.8153,1070.97,2768.62,4.92188,29.4789,4273.07,-21.2729,38.4782
