,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
0,-53.6082,-42.6109,0.00307507,-128.678,18.3839,15.6782,10.9968,9.9009,7.54724,6.84962,3030.83,5135.2,2.02384,6.20836,16048.6,-8.80115,34.1795
1,-50.2429,-37.5592,0.034553,-150.287,47.0462,8.91638,15.833,4.31776,18.0985,10.6393,1486.2,3000.0,3.38518,16.0896,7802.46,-17.6836,35.6998
2,-29.2303,-16.7824,0.0804517,-6.82111,19.9925,-2.86818,22.446,-5.80726,17.0339,4.20225,3342.76,3910.43,1.39349,4.47131,11268.6,-12.5177,31.3303
3,-21.8893,-13.1556,0.131363,34.9482,41.3424,2.79234,21.6126,5.82914,22.6081,5.58385,1595.89,2974.1,2.82034,11.532,8536.03,-18.8261,37.2174
4,-17.6305,-8.84764,0.130791,33.8187,44.1545,11.4695,28.2743,6.36347,26.8259,5.08626,1223.3,2688.26,3.25348,14.1504,7698.03,-22.2492,39.091
5,-17.6684,-8.84764,0.130192,2.89645,63.027,12.4695,24.977,16.7971,21.4001,7.86246,653.051,1772.65,5.61403,40.8289,3142.2,-28.3421,40.4426
6,-17.7083,-9.37194,0.134251,-43.1472,98.7124,13.282,25.1359,11.1742,21.2248,4.73087,343.996,903.961,9.796,133.78,1155.29,-39.9389,41.2312
7,-17.4416,-9.37194,0.111523,-77.4442,112.846,19.0753,17.1037,8.57874,18.9588,6.72947,324.045,778.715,12.2255,219.234,1111.39,-41.8271,42.7513
8,-19.0527,-10.0731,0.111375,-98.1951,118.991,32.7886,20.9272,12.4777,16.4893,7.50188,241.384,573.775,19.3401,518.987,564.707,-47.0761,43.0184
9,-19.0643,-9.77051,0.089072,-118.424,115.53,36.2644,19.6848,10.9112,10.3168,5.13589,282.319,683.871,17.4642,404.095,627.71,-44.1347,44.491
10,-21.0052,-12.2746,0.079321,-130.393,116.695,48.4064,26.5918,18.0912,10.0672,5.06521,224.709,544.929,23.6986,709.593,394.979,-48.7998,43.0207
11,-22.0122,-13.1093,0.0738759,-138.577,109.495,48.0731,26.763,20.6748,13.5713,2.81891,236.093,641.068,20.9714,539.35,388.318,-45.9596,41.9069
12,-22.6299,-13.6374,0.060861,-135.238,98.3337,49.5625,34.5915,19.6477,11.0354,-0.934786,249.967,740.896,17.0571,354.493,421.09,-43.5889,41.1013
13,-24.3132,-15.1403,0.0628693,-136.439,91.9605,52.0443,36.4924,21.8658,19.2533,2.68386,217.641,719.621,18.407,404.348,318.58,-44.2882,42.4488
14,-24.0312,-15.1403,0.0512822,-143.439,80.3009,46.8644,32.2863,14.2806,15.7095,2.76062,305.881,1130.63,11.3763,154.312,557.751,-36.931,43.8971
15,-25.8007,-16.0713,0.0511175,-141.618,77.6991,54.2896,44.3945,21.7771,20.304,7.55426,223.925,839.758,15.4506,281.002,310.796,-42.4306,43.825
16,-25.8286,-16.2243,0.0466603,-148.165,71.4946,43.8389,43.1571,22.2415,25.8752,11.5147,257.336,996.332,12.6727,191.914,324.314,-39.0221,42.18
17,-26.6211,-17.5829,0.0456096,-169.913,80.5327,47.6661,41.6224,36.0087,24.8857,12.467,205.007,785.878,17.9314,376.637,297.271,-43.1315,43.5535
18,-26.8189,-17.9793,0.0473482,-189.166,85.5067,53.2803,35.4371,39.4122,31.0125,17.9616,186.464,673.358,22.5779,579.448,275.432,-46.8133,43.1298
19,-26.4939,-17.6094,0.0457395,-166.697,68.8996,44.3259,36.7931,23.3164,32.9181,17.2312,250.722,1039.47,12.8063,193.146,313.49,-38.205,42.4183
20,-26.7942,-17.6094,0.0350356,-82.7137,62.7531,14.6881,29.2164,13.1471,30.2047,15.4084,422.662,1386.33,7.31253,68.5665,1589.58,-32.9557,43.5012
21,-29.1098,-17.8179,0.0319425,-18.3336,4.05238,10.5427,32.8448,15.6111,14.7384,6.48808,3337.99,4537.28,1.4976,4.5572,13094.6,-10.5772,38.5219
22,-29.9126,-18.9021,0.0657688,-37.6664,46.393,-0.547995,20.908,7.64969,22.6082,19.4643,1268.17,2570.26,3.41801,16.8673,6540.2,-20.9916,39.7098
23,-23.6396,-14.4706,0.0719522,-19.0231,33.3111,24.2401,21.4863,12.8642,28.2775,10.8078,1385.62,3188.95,3.0619,12.0021,10342.4,-19.8794,39.4947
24,-22.8591,-14.4706,0.0774935,-39.506,56.5268,18.5844,35.3102,13.6631,28.1281,11.9458,594.518,1744.87,5.59391,39.6262,2495.46,-29.3885,39.8232
25,-22.2147,-13.7549,0.0759561,-105.887,87.364,25.2577,39.4217,23.5507,20.684,10.5047,272.762,855.654,12.3388,202.554,372.714,-40.4895,41.5071
26,-22.3887,-13.7549,0.0683261,-143.179,92.9345,42.8787,36.3262,24.2708,22.0566,17.6976,200.857,671.299,19.383,460.889,295.901,-44.8197,43.2558
27,-23.3083,-15.4474,0.0632564,-175.469,85.8051,55.8978,42.8253,32.5974,22.0762,20.603,175.746,599.432,24.2994,682.587,243.001,-48.0965,42.7139
28,-23.9779,-15.4474,0.0527621,-186.727,78.7407,61.222,41.7105,30.4371,20.6194,17.438,178.525,726.618,20.5871,478.621,246.806,-45.3816,44.5855
29,-25.5536,-18.5502,0.0400113,-191.608,76.4453,59.7431,43.411,36.6765,25.5367,18.6728,176.852,653.889,22.6522,578.964,224.606,-46.9622,43.1884
