,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-54.5837,-44.2282,0.00840721,-142.453,47.5008,11.6392,12.3896,-3.3602,-2.01235,1.39716,3.74455,2.92793,-1.20704,-5.30889,-4.07555,1.24422,3.13737e-05,2.83981e-05,3.3173e-05,3.78664e-05,3.61614e-05,3.30615e-05,3.17071e-05,3.5926e-05,4.18396e-05,5.23166e-05,5.84652e-05,4.20515e-05,1699.93,3317.05,3.36571,15.4835,8603.59,-16.0273,31.782,65.6662,258.28,382.67,543.71,772.955,1010.34,1149.64,1403.75,1574.77,1769.47,0.00177691,0.00151557,0.00170962,0.000316788,0.000799614,0.000377684,0.000357359,0.000256314,6.87625e-05,8.48838e-05
1,-41.507,-27.8738,0.0163068,-56.8406,14.3101,-7.67642,16.7472,-8.84553,16.3184,-6.2539,1.72135,-1.13156,-1.52222,-0.246284,1.99531,-9.99627,9.61051e-05,9.86652e-05,9.80657e-05,9.65196e-05,9.20416e-05,8.22122e-05,7.44258e-05,6.32061e-05,5.91482e-05,5.62865e-05,7.40503e-05,8.93275e-05,3946.29,4036.53,1.1495,3.76855,11792.9,-11.3802,26.857,125.563,211.554,323.538,492.918,585.579,780.381,1042.02,1152.26,1358.28,1627.46,0.0022783,0.0029601,0.00187592,0.00113867,0.000726813,0.000743962,0.000890302,0.000622726,0.000398384,0.00025986
2,-35.7526,-26.4322,0.0180748,4.95496,30.6086,-17.1055,20.8627,-6.67836,20.2834,1.62332,2.47204,-6.65932,-3.40475,-5.30009,0.812173,-5.4077,0.00127762,0.00205663,0.00206039,0.00205219,0.00220601,0.00199257,0.00199539,0.00184906,0.00159316,0.00113747,0.00101907,0.00102958,2920.36,3288.11,1.60837,5.54059,9660.6,-16.8992,29.0072,141.119,313.669,480.856,661.388,783.431,968.346,1093.16,1280.86,1424.1,1573.32,0.0136659,0.0110318,0.00787147,0.000704997,0.00120445,0.00153322,0.00646096,0.00150231,0.000780899,0.00267866
3,-34.8585,-26.4322,0.0155103,-18.9571,57.9016,-29.4619,24.9763,-9.99708,16.487,3.79753,4.32816,-6.96157,-2.79878,-6.75638,-3.79366,-8.82295,0.00145091,0.00197973,0.00136462,0.000964185,0.00161517,0.001771,0.00207206,0.00212143,0.00204037,0.00157236,0.00141645,0.00138832,2077.37,2433.22,2.10786,8.89334,7176.85,-23.2765,30.8786,177.552,315.111,460.012,788.724,943.146,1101.01,1271.64,1422.48,1577.36,1740.25,0.0143289,0.0125902,0.00755633,0.00211542,0.00399799,0.00725905,0.001001,0.00133055,0.00343032,0.00485506
4,-36.1876,-28.0173,0.0154401,-38.2198,67.9654,-35.1603,21.6504,-4.27989,16.1753,9.79929,4.25154,-3.26213,0.483001,-0.0228695,-2.01228,-6.52227,0.00103312,0.00189917,0.00153565,0.00116927,0.00148783,0.00154828,0.00157748,0.00143555,0.00126346,0.000867624,0.000823971,0.00079877,1854.86,2120.84,2.4214,12.4637,6093.61,-25.3865,30.9261,132.001,316.726,471.93,774.611,941.538,1099.31,1261.31,1424.15,1578.42,1739.87,0.0116177,0.010828,0.00285694,0.00234112,0.00430481,0.00483717,0.00108998,0.00103399,0.00328676,0.00453067
5,-36.227,-28.2608,0.014713,-44.5254,73.2479,-36.0067,21.3859,-1.76333,14.6306,9.51454,-0.434016,-6.5349,-0.37674,-2.59631,-5.84739,-9.28885,0.000973467,0.00150399,0.00101408,0.000689498,0.00111238,0.00147566,0.00169951,0.00159673,0.00143481,0.00106453,0.000957788,0.00090173,1732.1,2008.09,2.55568,14.1174,5685.26,-26.3086,31.1548,180.927,312.11,470.143,633.076,781.372,938.032,1097.52,1260.18,1419.45,1576.79,0.0111647,0.0120366,0.00453397,0.000356428,0.00203079,0.00357207,0.00482354,0.00116732,0.000642611,0.0030472
6,-36.6459,-28.2608,0.014607,-53.1676,81.1527,-33.9768,18.1504,1.48107,13.4092,8.71896,-2.58605,-3.7048,-1.95744,-1.83852,-6.19144,-7.3137,0.000834103,0.00141533,0.00112864,0.000915804,0.00137942,0.00177923,0.00189603,0.00169563,0.00143231,0.000935003,0.000760528,0.000693087,1530.87,1831.92,3.0814,20.0502,5069.64,-27.4242,32.628,156.064,313.818,467.654,625.378,785.567,939.437,1099.01,1259.58,1433.68,1577.06,0.00967953,0.0137924,0.00513255,0.000638921,0.00178341,0.00353123,0.00468116,0.00106496,0.000497872,0.00302363
7,-36.7088,-28.0631,0.0146989,-64.2765,88.7095,-31.1879,13.9471,3.17854,8.89955,10.0871,-0.943057,-2.89621,-4.26331,-3.1163,-5.04834,-5.06718,0.00071965,0.00131138,0.0011072,0.000940242,0.00136432,0.0017139,0.00180159,0.00162692,0.00138733,0.000885858,0.000704834,0.000603251,1373.11,1692.74,3.67554,28.0172,4570.4,-28.7224,33.4053,154.443,311.763,468.841,622.715,780.749,939.849,1098.97,1254.75,1412.8,1577.69,0.00920117,0.0133219,0.00443295,0.000708049,0.00195984,0.00318121,0.00450664,0.00106434,0.000615568,0.00308346
8,-36.6543,-28.0631,0.0134355,-72.3332,91.7784,-31.1925,7.00973,6.92795,7.69726,9.10159,-1.63584,-4.387,-4.75113,-3.60049,-5.25847,-9.41073,0.000570957,0.00109097,0.000837799,0.000652569,0.00115168,0.00161926,0.00174935,0.00157879,0.00134231,0.000833894,0.000613152,0.000478229,1338.86,1599.86,4.08826,34.7584,3959.29,-29.3802,34.1894,166.313,313.226,469.899,623.284,787.052,940.452,1099.42,1256.18,1419.69,1576.83,0.00894485,0.0138356,0.00436268,0.000615107,0.00184771,0.00313427,0.00431981,0.00112603,0.000478257,0.00310052
9,-37.4349,-29.056,0.013195,-77.6244,95.0987,-28.9904,6.69945,8.1292,7.11702,11.8791,2.31548,-5.9344,-3.5226,-2.79204,-4.53436,-8.22393,0.000639024,0.00112518,0.000973235,0.000854665,0.00133443,0.00175609,0.00183604,0.00158984,0.00130737,0.000796864,0.000604216,0.000493808,1258.42,1543.42,4.28075,37.7709,3907.92,-30.3439,34.528,147.334,313.382,469.777,624.427,785.535,940.293,1099.86,1257.68,1411.15,1578.21,0.00972596,0.0140963,0.00416695,0.000340226,0.0019306,0.00305999,0.00412503,0.00116905,0.000505711,0.0031601
