,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-33.6902,-21.5101,0.033452,-46.6789,36.2368,14.0233,16.147,3.77808,24.5467,15.7456,15.2068,-3.44487,0.827708,1.04482,2.24978,0.299237,0.00462395,0.00442255,0.00423074,0.00434535,0.00433933,0.00445937,0.00479728,0.00509798,0.00507365,0.0047116,0.00457519,0.00467088,1567.26,3257.96,3.07272,12.987,9618.68,-17.2371,37.3407,140.193,458.867,644.859,779.337,1210.21,1653.0,1876.87,2177.82,2442.93,2694.23,0.0229889,0.00161574,0.000711596,0.000763964,0.00199824,0.00197977,0.00112818,0.000299128,0.000286794,0.000148351
1,-29.5116,-20.3114,0.0565751,-44.1488,49.2401,11.5843,14.7955,7.23117,25.4307,16.6965,16.8265,6.25606,0.685667,1.33196,2.29357,3.05783,0.0155902,0.0149295,0.0144653,0.0155688,0.0163369,0.0171558,0.0182193,0.0189231,0.0185372,0.0170327,0.016106,0.0158466,979.313,2475.74,4.47187,26.1684,5366.68,-21.8863,39.8085,108.755,391.646,521.883,658.323,756.598,856.722,1068.97,1219.18,1477.02,1669.75,0.0467472,0.00199826,0.000882981,0.000879051,0.00057986,0.000606868,0.00142977,0.0031968,0.00101635,0.00262687
2,-24.9475,-14.8123,0.0721086,39.1284,41.3463,-14.2345,32.5655,-4.10238,18.5097,4.83248,14.2333,5.29392,-4.88363,-3.04824,-0.109406,-0.230833,0.0300762,0.027151,0.0243844,0.0247955,0.0241182,0.0227708,0.0231417,0.0232664,0.0232666,0.0235298,0.0262316,0.0299248,2199.79,3038.06,1.97835,7.6007,8737.53,-18.1581,33.6771,104.174,208.61,531.437,822.236,939.822,1094.52,1236.01,1444.71,1698.46,1870.82,0.0598026,0.0502339,0.00855732,0.00334321,0.00363739,0.00673954,0.00657206,0.00391718,0.00611408,0.00455257
3,-22.8403,-13.3834,0.0890213,41.7724,61.7857,-16.2985,26.4432,-2.48236,9.95195,8.37464,4.11309,-1.49201,-1.25799,-4.69207,-0.510309,-0.806901,0.0704776,0.0561062,0.0422975,0.0349518,0.0267594,0.0230765,0.0262323,0.0303806,0.033678,0.0399986,0.0537538,0.0698479,1587.99,2385.51,2.7836,13.7961,6537.9,-22.3293,37.0673,96.4938,212.519,332.157,517.534,817.712,940.105,1144.5,1271.68,1360.18,1545.5,0.0486819,0.0959996,0.0138387,0.0219463,0.00822484,0.00727009,0.00785903,0.0091615,0.00504443,0.00397817
4,-21.0101,-13.3834,0.0990641,15.5012,79.4297,-20.8834,21.7096,7.79232,9.88356,14.6547,1.61015,1.63982,-2.65814,-2.08126,0.24134,-1.26918,0.117334,0.0867973,0.0522098,0.0337822,0.0266519,0.0318571,0.0464465,0.0589656,0.0671627,0.0760238,0.0959566,0.11819,1096.91,1815.71,3.91376,27.3472,4719.63,-27.5975,40.3477,98.3449,202.721,515.914,835.814,937.186,1048.13,1250.75,1383.62,1602.63,1794.43,0.0409854,0.137539,0.0152876,0.00590381,0.00550992,0.00341814,0.0101745,0.00329649,0.0067369,0.0103049
5,-20.0817,-13.3011,0.0992389,35.4414,48.4035,-1.17576,24.2121,3.34717,17.0872,7.98383,9.61991,-3.154,-2.58543,3.64476,1.4743,-5.80079,0.143851,0.107293,0.0659739,0.0430382,0.0350662,0.0416686,0.059072,0.0757421,0.0857789,0.0956296,0.118754,0.145562,1450.7,2665.31,3.06459,14.0709,7431.5,-20.2466,40.6426,201.723,514.532,833.879,941.992,1259.59,1369.61,1596.44,1711.15,1926.77,2040.37,0.153561,0.0130011,0.00551169,0.0052552,0.00645654,0.00215058,0.00497289,0.0072014,0.00431002,0.00152397
6,-20.0664,-13.3011,0.0855605,3.49893,84.0504,-6.44046,13.3494,12.6254,14.5406,10.9984,4.78113,0.116585,-0.742478,-0.00206137,2.62518,-0.776807,0.136357,0.106179,0.0725017,0.0549307,0.0462616,0.0487277,0.0613622,0.0740544,0.0817185,0.0898191,0.110637,0.135146,812.283,1627.38,5.76213,51.3357,3241.69,-28.6775,40.3939,203.191,515.619,625.223,833.692,932.114,1044.88,1253.72,1368.26,1597.11,1787.1,0.140612,0.0156794,0.0062206,0.00567573,0.00503723,0.00280382,0.00758203,0.00238683,0.00487501,0.0089155
7,-21.3545,-13.7739,0.0740019,-7.0889,88.0517,-4.28995,9.18264,15.2203,12.2941,12.8605,3.44762,1.58179,0.859411,2.57747,1.62933,-0.505005,0.101709,0.0833732,0.0631733,0.0532209,0.0456541,0.0432446,0.0470097,0.0517003,0.0553094,0.0621538,0.0797132,0.0993034,751.258,1559.58,6.30472,60.2727,2870.29,-29.5253,39.7458,104.669,209.233,520.304,835.912,933.394,1041.35,1182.37,1256.96,1369.23,1582.23,0.0817198,0.111759,0.0142077,0.00555656,0.00536402,0.00313307,0.00276701,0.00633969,0.00228085,0.00536691
8,-22.6151,-14.8727,0.0805232,-16.8897,95.1728,-2.52736,3.90718,17.0403,12.3277,10.8883,6.32937,1.41201,2.60864,3.49956,1.89774,-1.42871,0.0828209,0.071267,0.0586334,0.0548151,0.0505999,0.0482963,0.0489036,0.0493884,0.0499105,0.0538122,0.0663624,0.0801277,701.039,1479.4,7.08635,75.4321,2517.66,-30.7496,38.5571,102.952,212.869,520.182,625.478,833.077,942.475,1037.64,1252.82,1376.71,1580.04,0.0947021,0.0903911,0.0126143,0.0064626,0.00528807,0.00470556,0.00359136,0.00632846,0.00252373,0.00490321
9,-21.8816,-14.5146,0.0808646,-23.1511,99.5477,-0.280922,-0.650328,22.1088,9.4882,11.4326,8.47993,1.38309,4.47518,2.93094,-1.44759,0.0951913,0.0780398,0.0685351,0.0586561,0.0573397,0.0554381,0.0555076,0.0579992,0.0596634,0.0597013,0.0604731,0.0681192,0.077194,660.07,1444.04,7.69295,86.2716,2493.27,-31.5188,38.3926,103.718,205.641,519.803,831.626,948.698,1026.36,1250.19,1368.57,1595.17,1784.86,0.0985816,0.0850981,0.0131467,0.00504483,0.00471692,0.00357573,0.00582377,0.00279112,0.00464724,0.00437714
