,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-69.2943,-52.4586,0.000381193,-195.875,20.6671,2.42291,-2.42931,8.71888,7.69019,10.9632,10.1217,2.71178,-1.13144,0.753817,3.22986,3.81534,2.11699e-05,2.07042e-05,2.02334e-05,2.07116e-05,2.10081e-05,2.11552e-05,2.09377e-05,2.04638e-05,2.01111e-05,2.07453e-05,2.11704e-05,2.12615e-05,2450.6,4659.28,2.49343,8.59289,14736.4,-12.0965,42.2526,199.615,307.717,463.453,702.69,905.207,1031.23,1147.1,1395.54,1543.54,1792.86,0.000247497,0.000104861,0.000118443,3.85628e-05,5.9525e-05,6.06372e-05,5.66635e-05,0.000104309,7.80728e-05,5.70795e-05
1,-68.3771,-47.263,0.00750399,-211.749,12.7865,14.8665,3.99019,1.62282,10.0019,11.1368,5.11965,2.82026,0.468673,-0.593479,2.28275,2.49231,7.30224e-05,7.24444e-05,7.1835e-05,7.29162e-05,7.30725e-05,7.23586e-05,7.07294e-05,6.8189e-05,6.63749e-05,6.94464e-05,7.15332e-05,7.27219e-05,1865.79,4405.2,2.81417,10.336,13050.2,-14.3796,46.831,160.587,264.473,330.532,660.165,866.168,1009.43,1184.07,1230.64,1371.66,1484.64,0.000102193,0.000136324,8.42281e-05,4.00026e-05,1.99695e-05,6.23752e-05,3.11382e-05,2.92861e-05,4.30435e-05,7.71415e-05
2,-42.4942,-30.4242,0.00971173,-57.0544,-6.73557,6.83053,19.6895,5.59324,22.9985,-0.641542,7.54094,-0.932051,-0.599377,1.23945,0.231095,-9.68042,0.00027564,0.000263469,0.000254035,0.000252475,0.000237414,0.000224472,0.000226001,0.000231078,0.000231282,0.000234879,0.000248624,0.000268984,4705.67,4925.51,0.847275,2.68688,14002.6,-8.50432,31.996,201.581,485.426,666.209,888.02,1085.31,1427.9,1809.77,1956.74,2159.38,2402.5,0.00408153,0.000437815,0.000228403,0.000278904,0.000483468,0.000282296,0.000227811,0.000484811,0.000704033,0.000159388
3,-40.2541,-30.4242,0.0120753,-26.287,15.8032,1.04303,23.6567,6.64597,17.5336,3.07024,7.12929,-2.87794,-0.66101,-7.81164,0.410005,1.61508,0.00111482,0.000970279,0.000834784,0.000768389,0.000773736,0.000891648,0.00111228,0.00134277,0.0014255,0.00129515,0.00118975,0.00117115,3211.72,4104.9,1.54883,4.92528,11888.6,-12.2293,34.2905,176.242,331.654,470.359,614.345,787.146,860.773,1064.97,1149.54,1447.62,1636.3,0.0135954,0.00395089,0.00169331,0.000772101,0.000685148,0.000581236,0.00102436,0.000630874,0.000934889,0.000949815
4,-38.362,-28.2026,0.0126693,-17.593,13.9865,1.76903,19.2148,-3.66109,15.9372,6.05208,8.2959,-7.2525,-3.41582,-3.98627,-3.67394,-1.56679,0.00130463,0.000993508,0.000691039,0.000549672,0.000520069,0.00058255,0.00083609,0.000955754,0.00107726,0.00106994,0.00115231,0.00137357,3675.75,4256.72,1.29192,4.01752,12331.8,-11.3732,32.5916,193.041,428.634,700.679,771.154,981.462,1116.25,1196.39,1406.78,1517.02,1675.13,0.0134486,0.00424386,0.000731075,0.000815314,0.000894696,0.00165221,0.000857409,0.00212183,0.000966364,0.00216558
5,-37.945,-28.2026,0.0107142,-28.6028,29.7303,5.46249,14.4206,-5.84874,9.69973,-2.69742,0.810358,-11.0112,-6.7013,-7.29819,-6.54571,-4.88896,0.00221769,0.00217958,0.00183423,0.00142671,0.00101571,0.000670379,0.000566967,0.000535058,0.000623522,0.000784699,0.00122282,0.00190841,2550.61,3746.77,2.03179,6.83252,10945.8,-13.9492,35.1855,225.051,455.491,783.838,1105.04,1188.26,1408.01,1498.77,1740.41,1897.78,2140.31,0.0156295,0.00865318,0.00114247,0.00230155,0.00065442,0.00200373,0.00074756,0.00044208,0.00129398,0.00118798
6,-39.4008,-30.3349,0.00990493,-53.0323,35.7179,10.5577,17.5835,-4.65129,8.8524,0.340508,0.319154,-11.1809,-1.74421,-12.35,-10.6666,-10.6679,0.000616441,0.000747696,0.000774853,0.000736575,0.000561446,0.000486067,0.000580568,0.000836004,0.000986191,0.00084804,0.000758599,0.000648643,2092.96,3471.58,2.43658,8.89601,10401.5,-15.5944,32.6769,221.84,346.305,484.115,816.417,1069.65,1423.0,1621.99,1782.96,1917.71,2110.13,0.00809313,0.00851263,0.00530419,0.000905079,0.00191205,0.00125712,0.00017812,0.000504199,0.000406004,0.000874345
7,-40.083,-30.3349,0.0091756,-89.1797,52.1092,9.68351,24.2965,-2.78522,8.03894,6.62051,2.80737,-5.12495,-7.99765,-12.2701,-6.97248,-6.90429,0.000816468,0.000795269,0.000739662,0.000655153,0.000442702,0.000273496,0.000296357,0.00055603,0.000741656,0.00065081,0.00068988,0.000786498,1359.39,2660.19,3.58007,18.2949,6813.88,-20.7052,37.1084,228.511,350.893,468.35,701.674,1051.5,1152.42,1406.46,1570.05,1766.04,1893.93,0.0108987,0.00830905,0.00298917,0.000710914,0.00144898,0.000316048,0.00132182,0.000144626,0.000174145,0.000354805
8,-40.7473,-31.7039,0.0104842,-107.574,61.8052,12.7247,22.1772,-3.03146,-0.0309107,3.23146,0.714383,-2.82726,-11.5163,-13.0271,-7.55542,-7.83076,0.00050921,0.000560211,0.000637019,0.000642168,0.000455692,0.000301109,0.000353591,0.000700135,0.000929933,0.000770314,0.000679168,0.00056492,1083.13,2319.31,4.72992,30.2893,5572.27,-23.395,37.5785,97.3907,241.894,351.96,469.748,708.854,1051.46,1187.51,1402.71,1550.92,1661.07,0.00176675,0.0092807,0.0100279,0.00257521,0.00113425,0.00158961,0.000240577,0.00124852,9.99992e-05,0.000114817
9,-39.5893,-31.7039,0.00951786,-116.877,63.9738,15.5263,25.5229,2.88375,2.74827,2.95416,-6.09582,-3.7885,-11.2736,-14.7917,-7.50188,-7.59519,0.000792351,0.000795733,0.000772979,0.000705237,0.000524882,0.000407828,0.000443678,0.000719948,0.000909519,0.000806749,0.000823391,0.000814502,908.293,2135.42,5.42228,38.8485,4211.41,-25.9794,37.1103,140.711,233.804,348.228,465.227,696.619,1051.84,1187.1,1407.25,1650.56,1756.88,0.00206269,0.0116105,0.00972775,0.00354732,0.000924663,0.00140524,0.000157774,0.00085432,5.66154e-05,8.11005e-05
