,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-79.867,-68.62,9.75246e-05,-244.502,5.49061,-13.3978,-4.55543,8.94981,7.69066,12.8524,-3.154,-5.32073,0.740746,1.92924,-5.09268,-4.45817,7.55965e-08,6.3038e-08,5.45996e-08,6.62117e-08,5.88603e-08,5.97613e-08,5.76353e-08,5.15722e-08,5.36081e-08,5.88375e-08,5.12706e-08,6.08521e-08,4768.35,5485.53,1.62154,4.64174,18349.7,-6.51858,21.6251,55.4265,271.547,424.412,858.315,1161.17,1272.25,1453.09,1613.18,1811.53,2037.52,5.45997e-05,2.75441e-05,5.26668e-05,2.11541e-05,2.39147e-05,2.15249e-05,2.14301e-05,2.04208e-05,3.47274e-05,2.51262e-05
1,-80.2177,-65.584,0.000137584,-259.52,8.21777,4.16103,-2.19111,11.2144,11.441,5.59182,0.556121,-0.95785,-0.438107,3.24796,-2.85818,-3.59289,7.02689e-08,7.09208e-08,6.73487e-08,6.46371e-08,7.56375e-08,7.45964e-08,7.52551e-08,8.28032e-08,8.88069e-08,7.79856e-08,7.00908e-08,6.97517e-08,4991.69,6106.62,1.33787,3.55824,19123.6,-6.10563,30.143,90.5357,213.953,342.008,458.929,1115.89,1393.41,1951.73,2207.18,0.0,0.0,0.000107353,3.47851e-05,3.05274e-05,4.03438e-05,2.02667e-05,1.85184e-05,1.98154e-05,1.74975e-05,0.0,0.0
2,-77.2286,-63.7339,0.000243436,-260.122,10.6873,15.3222,4.46159,6.86101,6.63036,7.68672,-0.980999,-6.06226,-2.72329,2.27548,3.14318,1.51311,2.33354e-06,2.27958e-06,2.2369e-06,2.29119e-06,2.32412e-06,2.33525e-06,2.31397e-06,2.26211e-06,2.21466e-06,2.29897e-06,2.34015e-06,2.35558e-06,3031.89,5395.43,1.98334,5.85828,16744.9,-10.311,42.6874,192.003,342.574,427.273,810.408,1487.5,0.0,0.0,0.0,0.0,0.0,5.68449e-05,4.0018e-05,4.71757e-05,1.72646e-05,2.66624e-05,0.0,0.0,0.0,0.0,0.0
3,-72.2723,-56.7562,0.000806515,-264.851,16.5675,19.4531,2.54686,7.77161,10.5266,10.192,3.82266,-2.73208,-1.23995,0.810652,-0.225725,3.04884,2.22414e-06,2.16071e-06,2.11386e-06,2.18008e-06,2.2213e-06,2.23603e-06,2.22902e-06,2.19333e-06,2.158e-06,2.22567e-06,2.25141e-06,2.25035e-06,2620.11,5094.51,2.21465,6.88478,15905.9,-11.5264,42.3915,206.862,353.922,443.916,756.061,1485.01,0.0,0.0,0.0,0.0,0.0,6.5133e-05,5.25975e-05,4.15472e-05,2.20209e-05,2.43496e-05,0.0,0.0,0.0,0.0,0.0
4,-61.8677,-42.814,0.000826077,-156.037,-20.3269,3.84338,35.4137,-3.4759,19.2337,7.581,9.73379,1.89036,-2.93188,-5.27008,1.90708,-0.204594,3.43235e-06,3.22616e-06,2.99155e-06,3.1524e-06,2.93864e-06,2.93183e-06,3.23996e-06,3.43742e-06,3.62743e-06,3.55046e-06,3.24776e-06,3.34255e-06,5921.64,4673.03,0.58845,3.14361,13924.7,-6.38553,25.5997,171.797,479.325,683.314,848.017,1023.73,1125.62,1237.75,1419.34,1488.8,1689.87,0.000517924,0.000123596,2.89364e-05,3.12212e-05,3.88429e-05,3.94755e-05,2.18672e-05,9.58905e-05,6.59161e-05,3.40353e-05
5,-61.6596,-42.814,0.000403427,-142.637,-20.321,16.5684,17.613,-11.1734,30.5348,-5.14489,13.3423,-3.94913,-0.151251,-6.59329,4.62371,1.74815,4.89458e-06,5.05298e-06,4.94176e-06,5.18156e-06,4.64017e-06,4.68676e-06,5.31656e-06,5.91662e-06,6.94225e-06,7.31955e-06,5.83755e-06,5.01669e-06,7113.24,4969.7,-0.0895171,1.92014,13849.2,-7.82455,24.4498,169.997,374.793,486.386,642.808,901.143,1017.31,1193.77,1441.01,1621.44,1780.22,0.000590059,0.000138061,0.000244173,4.10759e-05,4.73384e-05,4.95354e-05,4.77853e-05,0.000153601,3.67456e-05,3.81995e-05
6,-67.8847,-58.8575,0.000400238,-211.055,21.8862,12.4334,4.67094,-4.62869,12.7231,5.04145,3.88191,-0.645534,-10.6315,-8.85786,-5.86581,5.82318,1.20434e-06,1.19584e-06,9.01913e-07,6.45114e-07,5.70042e-07,5.88107e-07,7.05302e-07,9.8117e-07,1.46197e-06,1.41434e-06,1.37228e-06,1.26692e-06,3208.33,4748.64,1.97888,6.32102,14302.0,-10.2383,30.1031,84.5538,203.508,379.636,472.243,583.703,776.539,979.367,1127.54,1258.01,1396.57,0.000168113,0.000335671,0.000200818,0.000189417,4.31092e-05,3.77021e-05,2.40007e-05,3.90155e-05,6.56453e-05,0.000178982
7,-67.9536,-57.6079,0.00036692,-227.586,20.5593,20.5736,5.53627,-0.144465,18.6618,11.3078,9.74465,0.727931,1.51745,-0.347951,-4.4649,2.6136,4.48238e-06,4.18349e-06,3.82566e-06,3.75854e-06,3.82363e-06,3.99737e-06,4.27874e-06,4.55138e-06,4.69149e-06,4.61233e-06,4.58341e-06,4.59929e-06,2544.06,4721.56,2.23873,7.30399,13459.3,-12.0263,38.1372,181.579,388.83,477.332,652.069,728.928,814.425,984.398,1125.62,1390.38,1560.85,0.000487196,5.80587e-05,8.20645e-05,2.04341e-05,2.85413e-05,1.79788e-05,4.62187e-05,3.58311e-05,9.57702e-05,2.41711e-05
8,-68.7086,-57.5519,0.000475377,-222.873,5.37848,25.9689,17.2075,-4.97297,15.8466,9.93865,13.8936,-1.10122,1.73746,-3.09079,-3.00262,2.70869,2.57967e-06,2.3849e-06,2.20628e-06,2.17275e-06,2.17465e-06,2.24426e-06,2.39494e-06,2.5405e-06,2.60855e-06,2.61675e-06,2.6251e-06,2.63612e-06,3684.3,5284.24,1.42752,4.06618,14388.6,-9.43134,36.3783,182.776,374.31,506.984,762.374,906.654,1001.47,1059.89,1383.97,0.0,0.0,0.00036833,6.97006e-05,4.15304e-05,3.44933e-05,1.78489e-05,4.6904e-05,2.64202e-05,6.0847e-05,0.0,0.0
9,-66.4592,-56.7729,0.000564563,-173.41,-0.3019,14.6432,6.60793,-4.69063,17.4319,4.34468,4.68468,-6.93667,2.91198,-1.98077,4.17049,-2.62887,2.07116e-06,1.91792e-06,1.43348e-06,1.32932e-06,1.44043e-06,1.61101e-06,1.81041e-06,1.95987e-06,2.09504e-06,2.27735e-06,2.12598e-06,2.08314e-06,5147.57,5423.73,0.861092,2.61647,14940.3,-6.95459,26.3865,57.4496,200.505,288.904,464.908,660.182,804.195,949.189,1155.38,1472.5,1792.52,0.000342845,0.000364677,0.000155352,0.000135338,7.27536e-05,3.34974e-05,7.27666e-05,4.35682e-05,0.000129667,6.6653e-05
