,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-36.4572,-22.8872,0.0428439,-32.3117,-3.38139,11.3168,8.81004,1.99203,18.1251,-2.24401,1.9675,-8.95164,0.541824,-1.26356,0.627097,-5.18864,0.000452884,0.000489085,0.000367124,0.00024663,0.000208384,0.00019314,0.000238849,0.000309707,0.000347677,0.000352748,0.000387906,0.00043316,5233.44,5274.88,0.830653,2.56976,15113.3,-7.23827,30.8784,202.605,355.593,582.643,716.877,836.476,948.455,1114.4,1266.15,1393.85,1502.17,0.00769172,0.00265454,0.00160369,0.000651255,0.000531992,0.000369178,0.000702196,0.000615167,0.000388761,0.000286965
1,-27.3622,-18.3258,0.0492979,33.8191,8.78137,4.79947,14.0217,5.33731,22.4562,5.86467,5.68639,-7.23504,-0.673157,-5.82794,-4.28328,-7.62247,0.0256952,0.0199766,0.0135857,0.00963766,0.00791123,0.00838103,0.0115475,0.0153662,0.0175217,0.0189539,0.0220951,0.0261461,3447.84,4522.44,1.47634,4.33064,13032.1,-10.6877,37.4308,200.994,559.504,710.093,928.866,1116.81,1316.0,1510.58,1708.18,1889.57,2057.97,0.0634963,0.0022818,0.00243085,0.00144548,0.00327788,0.00256398,0.00199271,0.00433657,0.00465399,0.00100853
2,-26.1434,-18.3258,0.0417269,42.9863,9.73562,-3.61692,8.72447,3.58053,17.9976,4.58758,10.6637,-4.08212,7.31033,-4.01219,-4.43603,-4.16792,0.0154586,0.0116793,0.00898737,0.00778352,0.0082907,0.0103774,0.0150796,0.01987,0.0217147,0.0209739,0.0183076,0.0169285,3591.34,4408.16,1.46921,4.38446,13031.4,-11.2625,36.4857,184.374,430.568,543.841,859.441,1135.58,1287.32,1506.98,1746.2,1896.28,1970.92,0.0628693,0.00246349,0.00355156,0.0037426,0.00557743,0.00387125,0.00483866,0.00648778,0.00257709,0.00307642
3,-27.5917,-19.5496,0.0402966,33.3778,24.9514,-4.80323,15.2541,4.59486,19.0776,4.76056,5.96735,-10.4674,-0.412687,-10.4939,-11.1234,-6.69599,0.0238564,0.0178314,0.0123209,0.00946661,0.00920612,0.00990608,0.01392,0.0184693,0.0208912,0.0222059,0.0232952,0.0250867,2630.83,3662.84,1.98873,6.81164,11064.9,-15.8248,36.4501,193.199,401.089,736.349,823.454,983.886,1121.12,1256.44,1491.91,1740.41,1868.83,0.0646454,0.0130365,0.00111303,0.00327517,0.00128583,0.00579374,0.00590921,0.00572242,0.00477309,0.00328018
4,-27.8946,-19.5822,0.0412675,31.3627,33.2002,-10.2571,13.4473,3.57606,14.7179,-0.216206,3.57546,-9.78571,0.169925,-8.55896,-11.4305,-7.51818,0.0156985,0.0103843,0.00676026,0.00535439,0.0062365,0.00725605,0.01115,0.0142845,0.0162329,0.0179081,0.0184883,0.0179367,2379.44,3288.32,2.22722,8.3355,10041.1,-18.2299,35.3693,187.431,398.573,741.432,834.933,981.664,1118.49,1251.39,1494.43,1734.58,1871.69,0.0523625,0.0234574,0.00445435,0.00491765,0.00139929,0.00589775,0.00636798,0.00501185,0.00486024,0.00419979
5,-27.6878,-19.0527,0.0390147,25.4219,36.9122,-11.5256,12.7785,2.04193,14.1946,-1.85744,2.35726,-10.0202,3.21437,-6.74329,-10.0013,-3.94725,0.0085731,0.00573273,0.00410721,0.00377754,0.00518107,0.00647664,0.0102059,0.0129757,0.0142211,0.0139424,0.0121435,0.0103996,2364.14,3185.9,2.21453,8.33702,9851.28,-19.4783,35.9619,179.616,396.141,748.255,814.23,990.926,1121.3,1252.02,1493.63,1731.25,1872.6,0.0473191,0.0151555,0.00592453,0.00503698,0.00110132,0.00592866,0.00540127,0.00445625,0.00492078,0.00316803
6,-28.1754,-19.0527,0.0361064,19.5356,42.3488,-10.3988,15.5034,0.130447,13.9897,-1.58851,1.53046,-9.65698,2.16093,-6.28163,-9.63037,-3.33252,0.0123099,0.00856789,0.00578672,0.00469809,0.00537958,0.00640577,0.00991973,0.0131603,0.0148962,0.0155746,0.0151881,0.0141787,2094.19,2975.59,2.35905,9.24311,8770.3,-21.1421,36.3171,185.974,392.442,749.093,819.278,997.474,1120.8,1252.63,1495.63,1734.02,1873.28,0.0503568,0.0179793,0.00572918,0.0048341,0.00102244,0.00580204,0.00483691,0.00402498,0.00468874,0.00370401
7,-28.8483,-20.7675,0.036079,12.0883,46.2898,-11.4493,19.8268,-0.729552,13.1043,-0.252785,5.02519,-8.98557,-0.145213,-6.93566,-6.74137,-6.20813,0.0184928,0.0136552,0.00897013,0.00655063,0.00607141,0.00654858,0.00954424,0.0129456,0.0149015,0.0162005,0.0178377,0.0195364,1884.81,2780.5,2.46094,10.0016,8270.14,-22.78,36.9706,195.618,396.45,751.0,819.572,986.101,1119.92,1256.2,1495.07,1741.37,1871.3,0.0532979,0.0139152,0.00515175,0.00489324,0.00117992,0.0056918,0.00410996,0.00355414,0.00424103,0.0037799
8,-28.8549,-20.7675,0.0328635,7.04615,46.6158,-10.764,17.1718,0.528772,13.2473,0.253189,1.00493,-9.32393,0.775201,-5.05796,-8.83755,-5.51157,0.00989011,0.00699073,0.00462338,0.00368291,0.00413241,0.00502375,0.00777085,0.0105305,0.0119887,0.0125531,0.0123912,0.0114812,1903.28,2798.99,2.57329,10.8487,7866.97,-21.3314,36.7396,186.244,391.718,553.256,749.897,820.797,989.802,1119.69,1256.27,1495.51,1651.14,0.0451808,0.0174228,0.00170672,0.00461602,0.00452162,0.000966073,0.00547177,0.00369137,0.0030103,0.00132616
9,-29.6657,-20.7108,0.02771,4.77221,46.3694,-12.7296,16.6021,0.0182472,11.9239,1.70722,-1.60893,-8.14071,-0.566098,-6.28279,-6.71995,-7.5139,0.00529814,0.00378285,0.00277798,0.00262584,0.00331197,0.00413586,0.00639266,0.00814325,0.00892286,0.00876471,0.00778152,0.00657954,1993.35,2815.47,2.56772,11.1164,7696.19,-21.1434,36.2983,179.889,390.937,749.04,828.02,994.803,1119.58,1253.11,1497.93,1734.29,1871.95,0.0373108,0.0143733,0.00367764,0.00463919,0.000786152,0.00518575,0.0043282,0.00250009,0.00393493,0.00441855
