,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-15.7257,-4.86659,0.17526,-6.54536,-32.6798,-80.6275,-57.8448,-73.1528,-65.0049,-69.9324,-63.4931,-73.0256,-68.4583,-67.1573,-76.6857,-67.0777,0.179478,0.150192,0.129371,0.155071,0.185366,0.21649,0.242605,0.261586,0.267169,0.253234,0.231487,0.206913,2365.05,3290.6,2.34517,9.38222,9539.78,-14.3459,27.0232,246.416,825.322,1321.14,1875.28,2234.58,2681.39,3692.69,4140.62,4733.49,5830.77,0.412411,0.0996306,0.0841571,0.0372745,0.0369316,0.0401698,0.0235459,0.0180169,0.016951,0.0228021
1,-15.1264,-4.86659,0.199661,-38.9271,-32.6619,-79.8256,-57.152,-72.4374,-71.5368,-72.4318,-71.4703,-70.9517,-63.5436,-69.931,-65.8751,-59.0103,0.0367656,0.0427348,0.0482349,0.0531194,0.0513788,0.0466474,0.042394,0.0397937,0.0354369,0.0317728,0.0319058,0.0333604,2529.83,3328.31,2.32083,9.31025,9436.52,-14.3279,25.484,217.61,497.908,1023.9,1332.44,1840.93,2529.76,3200.72,3684.57,4591.51,5263.68,0.145899,0.154819,0.0608369,0.0331124,0.0204742,0.0244933,0.0171206,0.0158067,0.00597504,0.015028
2,-13.9942,-4.86659,0.217239,-33.2572,-27.1329,-74.103,-72.8044,-82.409,-76.4942,-70.0756,-75.3361,-74.649,-56.6029,-75.0813,-66.9626,-58.869,0.0551281,0.0546223,0.055685,0.0597745,0.060577,0.0615526,0.0642512,0.0677531,0.0661976,0.0584249,0.0551445,0.055091,2350.18,3336.15,2.72915,11.1517,9959.34,-14.5047,24.4934,488.024,2660.52,3196.71,3830.28,4626.48,5007.82,5494.46,6137.31,6661.14,7242.19,0.166824,0.0336766,0.0146783,0.00430329,0.00994202,0.00697657,0.00367555,0.0124724,0.0127222,0.00240633
3,-13.2613,-4.86659,0.204064,-30.5265,-32.369,-81.251,-66.0127,-81.2795,-63.0235,-68.0182,-66.9753,-76.8168,-64.8619,-70.166,-66.5822,-61.7308,0.0334176,0.0286075,0.0264987,0.0304095,0.0344212,0.0382779,0.0416799,0.0459251,0.0463161,0.0431895,0.0407844,0.037309,2653.37,3350.88,2.2511,8.54527,10202.3,-14.3361,22.5514,307.249,1379.63,2131.1,3038.96,3560.46,4019.42,4529.15,5195.04,6529.47,7261.55,0.12485,0.0682778,0.0303931,0.0192107,0.0113718,0.00894017,0.0101863,0.0200782,0.0102663,0.00597983
4,-13.8047,-4.86659,0.189006,-58.9532,-22.4437,-79.4313,-52.5121,-78.1687,-70.9871,-73.5751,-71.7116,-71.735,-65.6091,-67.4701,-66.6038,-64.1107,0.0336563,0.0323641,0.0319131,0.0354106,0.0365853,0.0368928,0.0377739,0.0388875,0.0379615,0.0364648,0.0360127,0.0348202,1969.34,2863.14,2.55569,11.063,7784.34,-18.0972,25.6499,355.91,850.581,1432.75,2034.95,2494.04,3136.0,3705.02,4140.86,4471.52,5239.65,0.132001,0.0550311,0.0303514,0.0155065,0.0122912,0.0126996,0.0079618,0.00597351,0.00866135,0.012259
5,-14.4705,-4.86659,0.183863,-31.0842,-17.3115,-86.7402,-59.7426,-73.2771,-60.0975,-68.4303,-69.4713,-75.0682,-62.353,-72.0264,-71.4163,-65.009,0.135809,0.125956,0.119877,0.133456,0.146226,0.161577,0.175452,0.184708,0.182998,0.175912,0.163404,0.150101,1713.79,2577.7,2.94773,14.3316,6797.87,-19.6402,26.4282,163.6,652.437,1069.63,1303.75,1916.25,2480.05,3333.47,3880.2,4379.54,4675.31,0.27793,0.109032,0.0677409,0.056727,0.0549853,0.0382194,0.0264288,0.00981995,0.0095312,0.0117759
6,-14.7101,-6.36697,0.186602,-35.5816,-16.7077,-82.2014,-56.9413,-73.5291,-56.2042,-72.1235,-67.18,-72.5541,-63.5797,-70.8025,-70.7724,-66.0931,0.192623,0.163842,0.1471,0.172367,0.19848,0.226171,0.249306,0.262989,0.26536,0.256587,0.239451,0.218731,1523.64,2519.85,3.09222,14.7999,6673.28,-20.355,28.518,196.419,711.314,1225.25,1686.46,2122.84,2742.92,3258.63,3623.46,4121.73,4673.29,0.361127,0.123692,0.063576,0.0471843,0.0473108,0.0268482,0.0243786,0.0159348,0.00532266,0.00714006
7,-14.5817,-6.36697,0.201147,-59.0705,-13.5556,-87.5154,-50.3287,-66.9977,-62.9765,-76.565,-72.9369,-75.9768,-71.6429,-76.2845,-68.1339,-61.9043,0.0582304,0.0559354,0.056118,0.0651744,0.0719401,0.0742037,0.0740671,0.0733774,0.070135,0.0645172,0.0608104,0.0588779,1728.85,2452.69,2.86599,14.352,6450.5,-20.4954,28.1419,370.732,844.622,1313.65,1728.01,2260.49,2696.5,3469.19,4803.91,5250.87,5989.4,0.205659,0.0230064,0.0315294,0.0231588,0.0264638,0.0213846,0.0256365,0.00880158,0.0114726,0.00428639
8,-13.9297,-6.36697,0.209794,-32.3775,-17.389,-90.7234,-71.6473,-82.2773,-67.1148,-80.2878,-77.4124,-66.7422,-64.7799,-62.7797,-67.0646,-66.5608,0.0595279,0.0619657,0.0650141,0.069686,0.068057,0.065856,0.0663893,0.0686672,0.0674241,0.0590698,0.0559313,0.057249,2096.42,2610.5,3.01558,14.5633,7961.58,-18.245,23.7676,544.621,2103.16,2704.9,3738.32,4613.8,5455.01,6411.02,6778.76,7229.54,8418.14,0.169283,0.0494962,0.0443014,0.00972519,0.00847139,0.0071461,0.00455117,0.006003,0.00184197,0.00575088
9,-13.5642,-6.36697,0.191654,-61.7113,-22.5112,-99.5399,-68.8654,-77.3813,-71.734,-77.2838,-66.9318,-65.7045,-65.2955,-59.2918,-60.8809,-63.9772,0.0185708,0.0173631,0.0151762,0.0140602,0.0119263,0.0111479,0.011969,0.0136169,0.0127043,0.0130435,0.0153671,0.0177931,2293.44,2607.43,2.70567,13.0624,7498.0,-17.8775,22.5311,829.515,1489.31,1989.99,2579.83,3358.35,3564.0,4669.8,5192.15,6037.13,6499.09,0.083638,0.0307941,0.0292446,0.0281297,0.0165397,0.0184525,0.00960214,0.009161,0.00318446,0.0039418
10,-14.3496,-7.1309,0.175205,-64.5749,-7.75322,-87.4645,-53.5436,-69.0396,-65.9989,-80.7165,-76.2429,-73.7103,-71.8533,-59.8815,-60.9246,-63.664,0.0471006,0.0466222,0.0458522,0.049713,0.0504755,0.0491116,0.0475346,0.046586,0.045343,0.0419119,0.0427904,0.045345,1657.56,2332.79,3.0843,16.3306,5791.48,-21.1026,25.9241,438.699,804.322,1747.42,2732.87,3406.21,3726.62,4319.58,5117.95,5600.82,6382.35,0.163757,0.0762552,0.0293539,0.0277868,0.013758,0.0137693,0.00800564,0.00744341,0.00478729,0.00208978
11,-15.1291,-7.1309,0.170758,-33.58,-12.6861,-92.7565,-57.7238,-71.8439,-64.3162,-68.9013,-69.0732,-66.0719,-74.5938,-72.9601,-66.7137,-66.3626,0.0946729,0.0807241,0.0733235,0.0856901,0.0974191,0.109221,0.118561,0.123608,0.123004,0.119095,0.114032,0.106642,1848.48,2469.7,2.83474,14.3882,6640.68,-19.4722,26.0946,245.351,1144.24,1497.32,2566.18,3356.98,4326.92,5153.38,5949.2,6456.64,7453.6,0.260762,0.0622709,0.0548549,0.0286135,0.0376935,0.0093767,0.00816613,0.00613514,0.00605673,0.00285279
12,-15.3524,-7.1309,0.172066,-53.6942,-8.24119,-79.4063,-45.3346,-72.0579,-64.9404,-74.006,-74.3261,-69.9919,-73.3723,-67.4706,-65.7268,-69.7136,0.157007,0.140621,0.131087,0.152744,0.173239,0.192398,0.208377,0.217235,0.217583,0.210557,0.19571,0.176744,1277.83,2239.17,3.34342,17.668,5976.7,-22.5934,29.3047,211.929,1066.44,1552.08,1930.24,2264.07,2915.6,3307.78,3594.32,4092.36,4455.83,0.335794,0.045571,0.0224809,0.0279414,0.0201666,0.0111532,0.0199441,0.0133343,0.0106976,0.00642896
13,-15.2861,-7.1309,0.175052,-56.8519,-10.4455,-79.7207,-53.4138,-67.4298,-63.0423,-76.5509,-70.5194,-74.3005,-83.218,-71.9465,-65.0983,-66.8001,0.107143,0.10388,0.104673,0.121179,0.130966,0.135728,0.137586,0.137171,0.133391,0.126315,0.119545,0.112016,1398.67,2330.93,3.45667,18.8477,5590.77,-21.6409,28.2849,345.953,1105.07,1344.16,2096.48,2745.13,3492.35,4380.14,5354.79,5799.5,6450.5,0.260818,0.0425268,0.0345074,0.0293136,0.0119884,0.0238843,0.010714,0.00597186,0.00207598,0.00353721
14,-15.1367,-7.1309,0.189506,-40.774,-27.033,-86.0513,-62.2688,-78.0679,-68.2556,-81.3933,-77.4596,-69.5351,-67.6659,-64.2223,-59.498,-63.908,0.0386423,0.0417859,0.0425445,0.0447682,0.0444615,0.0432728,0.0423,0.0408973,0.0387899,0.035911,0.034551,0.0355273,2330.62,2987.08,2.45906,10.3015,8594.68,-15.9298,24.7901,492.816,1841.88,2368.84,2992.45,3664.44,4474.77,5147.62,5746.78,6589.55,8518.76,0.1494,0.0399916,0.0256948,0.0201687,0.0211293,0.0107413,0.00352271,0.00798716,0.00595171,0.00756306
15,-14.4476,-7.1309,0.175998,-86.8475,-27.7648,-89.5379,-59.5975,-71.2375,-68.8679,-74.817,-71.4906,-68.3543,-68.2783,-59.7584,-56.108,-61.4698,0.00982444,0.0085644,0.00722934,0.00656827,0.00630534,0.00571309,0.00503838,0.00470667,0.00447288,0.00446447,0.00582686,0.00857009,2389.95,2926.61,2.52919,11.3671,8470.52,-16.2476,23.3051,476.365,863.161,1423.17,1753.0,2324.25,3393.84,4564.11,4771.75,5174.53,6005.29,0.0570174,0.0471581,0.0220742,0.0276784,0.0133854,0.0149568,0.00566815,0.00657683,0.00416706,0.00291209
16,-15.0898,-7.29141,0.155931,-48.9445,-15.8654,-81.1435,-59.8738,-77.8003,-76.4302,-80.6782,-71.1578,-68.817,-70.5903,-60.8913,-61.4806,-71.2457,0.052953,0.053837,0.0566416,0.0619249,0.0615604,0.0578137,0.0554419,0.0535663,0.0503478,0.0465274,0.0469919,0.0500142,1909.65,2668.53,3.018,14.554,7485.72,-18.6512,26.0525,466.016,1668.29,2176.93,2647.96,3424.35,3935.04,4418.65,5059.65,5684.49,6329.01,0.173393,0.0250253,0.0240905,0.0155634,0.0209482,0.0114865,0.0124074,0.0100788,0.00120094,0.00458718
17,-16.1414,-7.29141,0.157298,-51.5601,-16.9929,-83.1049,-61.4199,-68.163,-65.1436,-78.726,-61.3462,-61.2696,-74.0654,-69.5435,-68.4424,-72.155,0.0451752,0.0391141,0.0354067,0.0416224,0.047364,0.0524646,0.0571371,0.0603828,0.0600223,0.0571372,0.0547074,0.0509403,1942.96,2722.14,2.88721,13.6068,7896.41,-18.1309,26.6139,249.598,912.337,2188.12,2626.9,3313.66,4346.98,5562.39,5821.69,6439.64,6970.49,0.19868,0.0630922,0.0175863,0.0267457,0.0210219,0.00954562,0.00158318,0.00178334,0.00328805,0.00186415
18,-16.0656,-7.29141,0.159223,-67.792,5.10369,-76.8459,-48.5099,-71.5737,-74.0265,-70.2307,-69.6739,-72.5552,-71.863,-68.345,-67.5024,-68.9322,0.140325,0.121726,0.111144,0.133577,0.154706,0.173774,0.189259,0.198426,0.198959,0.19084,0.177092,0.159337,1094.31,1921.44,4.03994,25.7446,4955.34,-25.5529,30.5947,240.535,1977.0,2154.98,2743.13,3423.8,3767.21,4091.24,5134.08,5837.07,6440.41,0.378058,0.0161553,0.0162273,0.00736648,0.0151765,0.00835031,0.00580191,0.00926914,0.00334597,0.00250593
19,-15.9599,-7.0471,0.162063,-49.9703,-6.75664,-78.2739,-61.2505,-75.0165,-68.3222,-76.2571,-68.1216,-73.1938,-77.4194,-70.3159,-61.972,-64.7697,0.0831053,0.077768,0.0760243,0.0885048,0.097765,0.104604,0.109788,0.112327,0.110304,0.103226,0.0962074,0.088943,1520.08,2365.13,3.54752,19.1314,5982.13,-20.5631,27.965,351.196,1669.35,2707.52,3662.6,4280.4,5810.35,6428.37,7771.48,8659.88,10055.7,0.244726,0.0458071,0.0202548,0.0107012,0.0112538,0.00320182,0.00328918,0.00202476,0.00369074,0.00116635
20,-15.8063,-7.2449,0.171966,-65.5512,-17.9014,-91.917,-57.2372,-64.2906,-70.055,-75.9141,-73.2531,-83.177,-75.4709,-69.0136,-58.4919,-58.8135,0.0294811,0.030219,0.0323493,0.0375541,0.0389508,0.038059,0.0365102,0.0350677,0.0329406,0.0303403,0.0293874,0.0285981,2009.39,2537.88,2.83207,14.2842,6443.25,-19.3883,26.7434,425.033,1500.21,2147.97,3530.4,4877.58,5674.65,6490.29,6929.92,7743.32,8657.25,0.162804,0.0348695,0.0340186,0.0199451,0.0081167,0.00467517,0.0026777,0.00255606,0.00123514,0.00306411
21,-15.2911,-7.2449,0.163461,-103.526,-18.1909,-89.5473,-62.7375,-60.8942,-54.5624,-75.3644,-68.8894,-69.7376,-76.6824,-71.3193,-59.1169,-52.1343,0.00806387,0.0102044,0.0111577,0.0113938,0.010875,0.00973787,0.0085416,0.00784658,0.00726518,0.00650166,0.00627595,0.00683709,1898.69,2546.85,3.05257,15.6345,6865.47,-19.3618,26.7951,120.361,510.869,1382.93,1936.99,2865.23,3316.38,4449.43,4844.28,5519.7,5869.86,0.0539254,0.0762228,0.0242354,0.0236032,0.0140105,0.0101485,0.00376114,0.00262387,0.0015118,0.00134949
22,-15.7317,-7.2449,0.153328,-55.8193,-2.94541,-83.5035,-68.1231,-81.0534,-72.1664,-80.1918,-70.0972,-67.599,-70.9745,-66.3998,-61.3735,-66.073,0.0561257,0.0597199,0.0651188,0.0727308,0.0714383,0.0689104,0.0670649,0.0647324,0.0607586,0.0545294,0.0517637,0.0529398,1559.95,2200.58,3.76038,21.7823,5438.52,-21.9455,25.5836,463.469,2025.01,2862.6,3472.06,4199.16,4665.44,5232.37,6488.01,7588.61,8618.86,0.175219,0.0399776,0.0106573,0.0206318,0.00971902,0.00344272,0.00394542,0.00352944,0.00160119,0.0020383
23,-16.2876,-7.2449,0.147877,-85.0901,-4.0154,-86.2464,-60.8389,-65.3062,-59.4471,-75.9022,-65.4257,-68.2043,-64.687,-62.5901,-67.0692,-67.8831,0.0370366,0.0327073,0.0301855,0.0337675,0.0370439,0.0402107,0.042973,0.0448457,0.0453038,0.0440204,0.0422074,0.0402681,1364.59,2167.58,3.58179,20.8289,4859.15,-22.7872,28.2344,141.428,720.909,1232.27,1737.26,2126.75,2750.63,3218.98,3980.47,4257.57,4792.98,0.155647,0.0552638,0.0246979,0.0210122,0.0250359,0.016962,0.0119491,0.00546589,0.00548473,0.00409881
24,-16.602,-7.2449,0.151558,-65.4183,7.34633,-87.6387,-50.1041,-67.464,-65.702,-74.6267,-70.802,-72.7332,-74.0841,-70.4442,-69.4597,-63.0623,0.121578,0.103889,0.0932756,0.112882,0.132753,0.152312,0.167009,0.174529,0.174143,0.166892,0.154093,0.138653,1214.32,1907.7,3.68245,23.2281,4717.78,-25.7378,29.5055,261.217,1240.93,1759.53,2501.18,2913.31,3436.22,3868.04,4701.58,5253.73,6380.12,0.320084,0.0439454,0.0270587,0.0201712,0.0182529,0.0132751,0.0106871,0.00645046,0.00582814,0.00395157
