,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-68.567,-54.892,0.000401624,-346.711,-88.6188,-36.2856,-52.1058,-53.275,-60.6498,-55.4372,-56.0855,-51.6833,-50.0859,-52.0826,-50.8448,-49.2501,2.54799e-07,2.40705e-07,2.32317e-07,2.47343e-07,2.64022e-07,2.49226e-07,2.53298e-07,2.69098e-07,2.27428e-07,2.23103e-07,2.39097e-07,2.28688e-07,9533.38,7458.18,0.131833,1.60782,21153.7,-2.79972,22.1298,557.064,1257.86,2491.83,2882.97,3648.34,4247.15,4983.29,5650.09,6233.04,6963.39,0.000127456,4.26575e-05,4.25934e-05,4.2567e-05,3.63713e-05,2.83483e-05,3.759e-05,3.40514e-05,4.03711e-05,4.94004e-05
1,-67.9236,-54.892,0.000439716,-341.975,-80.818,-38.0124,-55.3289,-56.1745,-58.0613,-54.6117,-60.9761,-55.5962,-46.4741,-52.8229,-60.2987,-57.4764,9.65721e-08,9.50037e-08,1.08433e-07,1.24505e-07,1.29115e-07,1.24775e-07,1.17267e-07,1.25748e-07,1.15002e-07,9.28225e-08,1.04132e-07,1.02077e-07,9129.45,7135.16,0.242846,1.70899,21005.2,-2.29479,17.0523,122.47,481.88,1077.3,1532.98,2153.83,2852.68,4398.62,5347.23,6423.19,7101.9,0.000222039,0.000119819,9.93835e-05,2.61974e-05,5.81545e-05,3.36903e-05,3.01539e-05,4.92503e-05,6.33195e-05,1.62402e-05
2,-67.1366,-54.892,0.000468631,-323.485,-70.1132,-27.1836,-45.8057,-51.2826,-56.4221,-54.4301,-58.5269,-60.6565,-59.7144,-59.7776,-66.0625,-49.7,2.08477e-06,1.97046e-06,1.88809e-06,2.03301e-06,2.14829e-06,2.27262e-06,2.33692e-06,2.292e-06,2.26696e-06,2.28069e-06,2.25473e-06,2.16802e-06,6467.85,7356.21,0.746658,2.05329,19939.5,-5.23067,26.8616,1191.66,1648.12,2385.89,3200.03,3618.88,4231.92,4730.55,5603.41,7166.59,7610.28,9.00439e-05,5.09946e-05,4.59472e-05,4.36057e-05,2.2359e-05,3.37399e-05,3.71679e-05,6.70961e-05,5.43279e-05,2.49924e-05
3,-66.5834,-54.892,0.000465239,-334.817,-73.4794,-29.0381,-49.2257,-50.8502,-57.2603,-53.0709,-56.2119,-53.6574,-50.3236,-57.8509,-69.106,-64.6292,6.35135e-07,5.73234e-07,5.42153e-07,6.20604e-07,6.72027e-07,7.2091e-07,7.49672e-07,7.69843e-07,7.59112e-07,7.58016e-07,7.3883e-07,6.80205e-07,7558.56,7443.67,0.501493,1.76074,20566.1,-4.33985,24.693,149.233,966.094,1737.84,2338.03,3326.49,3560.28,4176.4,4497.55,5189.72,5960.85,0.000681612,0.000122705,3.11574e-05,5.45096e-05,3.88412e-05,2.69452e-05,3.09025e-05,2.39395e-05,4.5459e-05,5.50204e-05
4,-66.6465,-54.892,0.000472149,-335.109,-84.9289,-41.7596,-58.0428,-47.6346,-56.3697,-55.5315,-51.7417,-56.0204,-55.9058,-50.6095,-50.6575,-44.7933,2.3795e-07,2.3705e-07,2.42407e-07,2.54588e-07,2.45136e-07,2.47493e-07,2.5678e-07,2.79434e-07,2.46416e-07,2.44409e-07,2.45448e-07,2.37707e-07,8903.92,7086.61,0.203464,1.64659,20757.7,-2.63576,20.2899,96.0462,541.012,1540.51,1914.09,2443.48,2841.81,3211.64,3676.7,4804.5,5311.42,0.000464435,0.000123293,6.99719e-05,4.94761e-05,2.54307e-05,4.98132e-05,5.82758e-05,6.78794e-05,3.59375e-05,6.486e-05
5,-66.5184,-54.892,0.000478043,-333.426,-76.3012,-33.0573,-47.3568,-47.5121,-59.5034,-55.1506,-51.491,-57.3319,-55.6937,-62.3429,-58.0943,-56.133,4.47676e-07,4.0763e-07,3.73199e-07,4.17113e-07,4.68549e-07,5.18924e-07,5.48073e-07,5.47462e-07,5.35947e-07,5.49323e-07,5.40699e-07,4.91984e-07,8082.49,7308.81,0.392341,1.71873,20440.3,-3.68952,24.161,160.215,1003.61,1494.29,2002.01,2460.9,3466.49,4531.46,6279.51,6897.11,7504.02,0.000616893,7.35313e-05,4.44305e-05,2.98874e-05,3.07708e-05,5.5825e-05,6.33289e-05,5.32589e-05,2.21278e-05,5.19025e-05
6,-66.4107,-54.892,0.00040893,-346.627,-84.791,-31.5615,-35.8279,-41.3802,-57.3515,-52.1126,-54.6452,-46.1677,-65.5257,-66.3009,-68.509,-58.4203,3.5577e-07,3.09753e-07,2.98335e-07,3.47807e-07,4.05512e-07,4.53458e-07,4.85406e-07,4.97421e-07,4.89643e-07,4.70707e-07,4.40962e-07,3.97861e-07,8577.65,7457.98,0.318227,1.6169,20548.6,-3.57894,24.2274,206.904,1059.89,1518.83,2409.83,2837.04,3511.15,4099.71,4985.16,5556.17,6130.08,0.000578411,5.06393e-05,2.38473e-05,2.27298e-05,2.89658e-05,3.69889e-05,5.77468e-05,2.42026e-05,5.70142e-05,4.57011e-05
7,-67.767,-58.3728,0.000386305,-341.266,-85.5201,-35.5792,-49.6512,-46.5093,-45.874,-53.8218,-60.9123,-57.6325,-59.9224,-56.0977,-54.6627,-55.3987,1.66598e-07,1.39168e-07,1.36561e-07,1.54576e-07,1.572e-07,2.04325e-07,2.05766e-07,2.0162e-07,1.9581e-07,1.80747e-07,1.6946e-07,1.62299e-07,9487.95,6891.04,0.123396,1.73347,20729.2,-2.26039,21.5237,234.126,807.819,1838.51,2398.93,2938.13,4180.23,4786.66,5426.89,5910.65,6769.22,0.000489435,3.85039e-05,4.34563e-05,3.41921e-05,3.96524e-05,3.49872e-05,3.15452e-05,2.67844e-05,4.47966e-05,3.71661e-05
8,-68.2614,-58.7133,0.000357459,-344.485,-81.7011,-27.1451,-42.0889,-43.2477,-61.7455,-61.8803,-68.8108,-64.404,-59.4094,-59.1579,-63.784,-50.1308,1.79933e-07,1.64424e-07,1.73863e-07,2.05904e-07,2.4152e-07,2.84697e-07,2.83587e-07,2.68282e-07,2.68745e-07,2.4632e-07,2.23525e-07,2.05708e-07,9117.73,7214.65,0.153039,1.55006,20000.1,-2.8274,22.1207,346.999,1206.74,1483.13,2366.28,2836.04,3202.92,3643.94,4104.44,4948.42,5628.37,0.000400332,2.71509e-05,2.21195e-05,4.05621e-05,3.92904e-05,2.79897e-05,1.67752e-05,3.33584e-05,4.79366e-05,2.2557e-05
9,-68.9355,-59.7998,0.000334552,-333.237,-76.8622,-34.8597,-50.5952,-56.5656,-52.5625,-57.7848,-55.3211,-51.1838,-60.4336,-59.5796,-49.5286,-52.4107,5.60028e-07,5.55766e-07,5.17265e-07,5.40992e-07,5.7539e-07,5.84468e-07,5.68393e-07,5.56002e-07,5.5062e-07,5.60742e-07,5.72101e-07,5.63653e-07,7136.76,6783.37,0.542447,2.0027,19540.7,-3.91799,24.6549,1148.48,1590.52,2367.96,2956.1,3309.92,3827.59,4267.69,5565.17,6393.94,7284.75,5.99031e-05,5.48497e-05,3.06971e-05,2.66709e-05,4.21809e-05,5.36995e-05,3.85413e-05,3.53672e-05,6.7758e-05,7.15455e-05
