,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-24.8116,-14.8949,0.0624687,-123.207,1.47223,-100.413,-43.615,-72.1574,-65.1131,-69.8178,-76.6023,-65.5237,-67.6594,-56.3495,-63.1216,-60.5909,0.00524049,0.00588474,0.00643246,0.00710598,0.00670706,0.00601028,0.00539608,0.00488428,0.00440335,0.00389276,0.00412174,0.00458618,1854.42,2206.95,2.50779,13.2186,6240.65,-23.9328,27.114,218.584,499.321,1729.03,2002.69,2716.17,3673.42,4242.39,5146.42,6089.01,6624.36,0.0607161,0.0586201,0.0114366,0.0133172,0.0122178,0.00489737,0.00564533,0.00447158,0.00197551,0.00186994
1,-24.0867,-14.8949,0.0653978,-115.846,8.19387,-98.665,-43.9324,-74.2262,-66.2497,-73.9217,-76.8188,-70.4617,-69.4962,-60.0586,-61.9789,-58.7141,0.00866484,0.00909039,0.00943146,0.010398,0.0103061,0.0100056,0.00976631,0.00962188,0.00930943,0.00851881,0.00836045,0.00832974,1562.03,2030.4,2.82761,15.7862,5577.38,-25.2634,26.0542,462.725,1780.05,2754.05,3017.57,3736.36,4190.74,4836.94,5268.35,6022.52,6376.87,0.0705613,0.0137992,0.0126781,0.00836954,0.00515882,0.00582803,0.00258106,0.00383988,0.00170554,0.00157487
2,-23.6887,-14.8949,0.0696953,-112.288,12.3033,-101.782,-43.5795,-65.2476,-65.9146,-75.964,-82.58,-75.3069,-70.9864,-57.144,-64.928,-59.5552,0.0132151,0.0138267,0.0142788,0.0161756,0.0168306,0.0170899,0.0175073,0.0179241,0.0174913,0.0156438,0.0140872,0.0132519,1546.0,1894.35,2.96123,18.569,5073.59,-26.6847,27.3193,402.045,1398.27,1898.31,2756.04,3795.65,4207.19,5184.18,5903.94,6401.58,6873.15,0.0956039,0.00812884,0.0210234,0.0169205,0.00487833,0.00646047,0.00378689,0.00171433,0.00137947,0.000986112
3,-23.1359,-14.8949,0.0701286,-122.792,11.4941,-102.656,-44.5367,-64.1326,-66.8778,-69.472,-81.9703,-71.7513,-72.1314,-58.7217,-66.591,-60.8006,0.00795996,0.00862802,0.0091722,0.0103356,0.0103981,0.0101417,0.0100117,0.00987972,0.00935533,0.00826999,0.00766641,0.00759499,1559.13,1936.02,2.8848,17.9741,5141.71,-26.2933,26.3484,450.633,1066.43,1911.17,2724.27,3714.76,4242.06,5142.23,5986.9,6624.67,7549.67,0.0721595,0.0102123,0.0154282,0.0144443,0.00464346,0.00650937,0.00483911,0.00150073,0.00139517,0.00123874
4,-23.0821,-14.8949,0.0667836,-130.68,6.81224,-100.54,-43.6293,-73.2197,-70.5193,-67.2724,-75.0451,-65.3788,-65.3099,-58.2376,-58.7179,-59.894,0.0055263,0.00606219,0.00648661,0.00702364,0.00660181,0.00587149,0.00517246,0.00461229,0.0042099,0.00386837,0.00433417,0.00487137,1663.53,2102.85,2.73066,15.5673,5918.4,-24.7808,27.2301,178.225,508.529,836.057,1649.84,2005.34,2720.68,3104.45,3688.99,4222.29,5152.34,0.0521892,0.0577267,0.0201872,0.0115626,0.0120177,0.0107474,0.00509616,0.00531114,0.00490132,0.00364345
5,-23.5066,-15.0855,0.066774,-116.955,15.6374,-102.442,-42.9296,-69.2149,-67.8675,-72.3326,-84.1499,-70.2363,-70.7586,-61.6985,-59.7493,-60.0777,0.0114899,0.011866,0.012186,0.0137189,0.0141316,0.0142898,0.014527,0.0147642,0.0144491,0.0130942,0.0121064,0.0114967,1490.04,1883.27,2.99407,18.6549,5152.78,-26.6974,26.7934,410.218,1884.8,2766.92,3748.03,4177.61,4861.18,5269.77,6054.54,6301.15,7576.08,0.0841618,0.0173566,0.0139869,0.00494034,0.00541004,0.0024573,0.00321237,0.00196846,0.00166937,0.00148381
6,-23.5079,-15.0855,0.0687179,-122.633,17.3173,-105.688,-40.3131,-65.303,-66.241,-73.0068,-85.1536,-72.9709,-70.0679,-61.7824,-62.1382,-64.8188,0.0111477,0.0118218,0.0123265,0.0139348,0.0144177,0.0145467,0.0147908,0.0150011,0.0145298,0.0129464,0.0116824,0.0110737,1469.42,1815.78,2.81662,17.5777,4987.28,-28.3159,27.1044,407.962,955.621,1304.78,1902.8,2742.46,3765.62,4213.14,5113.66,5944.54,6394.02,0.0866669,0.00909109,0.00815788,0.0195473,0.0154813,0.00436271,0.00593438,0.00341596,0.00156769,0.00136737
7,-23.2586,-15.0855,0.0671096,-134.2,12.3398,-103.615,-45.3766,-68.7327,-69.5282,-66.8063,-76.3921,-67.8946,-66.4068,-56.9368,-62.0891,-61.8372,0.00497035,0.00560601,0.00615445,0.00679077,0.00641968,0.00575665,0.0051925,0.00472075,0.00423282,0.00373395,0.00389581,0.00434752,1667.25,1981.01,2.79244,17.1699,5247.71,-25.7699,27.4302,216.362,502.526,1752.3,1997.49,2704.15,3213.71,3696.44,4244.19,5124.22,5996.62,0.0573239,0.0573218,0.0111475,0.0129557,0.0113053,0.00277898,0.00401843,0.00547022,0.00416952,0.00128003
8,-23.4643,-15.0855,0.0653764,-125.931,15.3877,-100.267,-43.3833,-72.3765,-70.8831,-69.5003,-79.9907,-67.8325,-69.7916,-61.9308,-59.8344,-59.1939,0.00805481,0.00843784,0.00876768,0.00967704,0.00960703,0.00926177,0.00896317,0.00873058,0.00838536,0.00770973,0.00766701,0.00772093,1457.03,1910.23,2.97333,18.0326,5233.68,-27.0146,26.4653,460.627,1746.59,1983.6,2749.95,3049.42,3697.29,4215.56,5122.68,6082.68,6556.15,0.0689689,0.0124627,0.0141496,0.0109652,0.00661705,0.00473883,0.00501452,0.00298413,0.00189049,0.00156155
9,-23.6916,-15.0855,0.0666347,-121.988,19.3846,-104.039,-41.3603,-66.938,-66.309,-72.6389,-88.7908,-70.0818,-70.7868,-62.9245,-58.3153,-60.556,0.0123072,0.0128759,0.0133105,0.0150454,0.015646,0.0158747,0.0161625,0.0164415,0.0160524,0.014416,0.0130888,0.0123364,1461.13,1805.59,2.93272,18.1395,5017.73,-28.3299,27.6939,404.692,1417.88,1895.19,2766.98,3748.91,4170.38,4920.81,5267.05,6074.63,6337.24,0.0926377,0.0077814,0.0196456,0.0145246,0.00449792,0.00471623,0.00194056,0.00264763,0.00200013,0.0018209
10,-23.526,-15.0898,0.0673526,-131.687,17.8437,-104.427,-44.2226,-63.6081,-68.0899,-67.4909,-83.1933,-73.2256,-68.3624,-64.4463,-60.9663,-63.4833,0.00744254,0.00815766,0.00871825,0.00973466,0.00975697,0.00950316,0.00932137,0.00916332,0.00868985,0.00767059,0.00712591,0.00706798,1460.68,1824.73,2.98115,19.5401,5013.98,-27.7347,26.743,457.094,1066.9,1903.14,2724.18,3742.95,4212.55,5128.72,6003.92,6404.45,6850.4,0.0700446,0.0100543,0.0154009,0.0130882,0.00393002,0.00530512,0.00311743,0.00141145,0.00121396,0.000864539
11,-23.4329,-15.167,0.0641989,-139.787,13.7171,-100.934,-47.1121,-67.6278,-75.8235,-63.98,-75.2014,-66.6623,-64.8628,-57.578,-59.4757,-60.7013,0.00508681,0.00560808,0.00604934,0.00656232,0.00616234,0.0054397,0.00477,0.00422736,0.00378822,0.00347253,0.00390533,0.00445612,1550.43,1953.37,3.02734,19.524,5175.97,-25.787,27.6298,185.169,504.093,853.543,1648.71,2007.81,2700.35,3134.58,3694.33,4256.38,5134.49,0.050139,0.0564493,0.019353,0.010835,0.0116541,0.0104007,0.00379231,0.00455317,0.00459566,0.00375664
12,-23.8494,-15.49,0.0644305,-123.651,18.76,-100.49,-44.11,-69.4435,-68.2993,-71.9812,-83.2693,-71.0363,-68.8673,-64.631,-58.6599,-58.7726,0.0108255,0.0111204,0.0114139,0.012885,0.0133156,0.0134448,0.0136202,0.0137728,0.0134355,0.0122279,0.011396,0.0108567,1391.44,1818.3,3.23976,21.3035,5029.22,-27.1685,27.2106,405.549,1886.43,2768.67,3710.66,4207.87,5169.15,6087.96,6552.36,7548.28,8578.75,0.0825374,0.0158299,0.0120885,0.0049327,0.00413576,0.00261366,0.00159541,0.00148975,0.00112531,0.000291887
