,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-37.9118,-25.233,0.0136606,-318.432,-28.6045,-9.95774,-45.0543,-56.6046,-65.166,-66.8583,-63.5077,-59.5287,-62.3469,-62.2256,-58.8507,-60.375,2.35432e-05,1.97083e-05,1.73211e-05,2.10384e-05,2.49668e-05,2.87907e-05,3.20389e-05,3.41342e-05,3.46129e-05,3.34693e-05,3.08939e-05,2.74079e-05,1932.85,4580.24,2.91178,10.4733,14635.9,-15.3637,32.6472,228.043,631.702,1171.86,2246.89,2570.51,3328.35,3930.77,4881.83,5093.88,6365.37,0.00494147,0.00090693,0.000102069,2.90024e-05,2.72585e-05,2.66942e-05,2.92465e-05,2.31583e-05,2.1093e-05,3.09458e-05
1,-37.2906,-25.233,0.0141629,-206.858,-18.1374,-57.8666,-49.3509,-60.7704,-65.1636,-59.212,-57.6396,-63.3103,-63.178,-65.816,-64.7741,-70.9179,0.0010819,0.00101881,0.000975164,0.00104731,0.00110833,0.00115607,0.00118369,0.00118533,0.00117028,0.00118165,0.00116845,0.00113394,1178.71,2738.53,3.9717,21.2231,6115.22,-18.7707,31.3283,970.275,2126.65,2966.11,3447.92,4017.46,5020.45,7109.45,7907.21,9230.28,9989.41,0.00251168,0.000736392,0.000315381,0.000370777,0.000471764,0.000341209,0.000129545,0.000153448,0.00010515,5.62623e-05
2,-36.9769,-25.233,0.0294172,-178.416,-17.379,-65.859,-50.9634,-59.4133,-62.6906,-71.0476,-67.9931,-64.535,-58.789,-59.7249,-60.7436,-64.9756,0.00508802,0.00506774,0.00502773,0.00511472,0.00512198,0.0050589,0.00493345,0.00474988,0.00459134,0.00478736,0.0049409,0.00504429,1064.35,2557.72,4.27404,25.1517,5392.06,-19.8846,34.5002,439.07,818.268,1316.04,2014.37,2887.7,3363.46,3983.39,4863.44,5219.98,6153.95,0.0118643,0.00507764,0.00200912,0.00202287,0.00124693,0.000856464,0.00117307,0.000503748,0.000630643,0.000252458
3,-30.628,-13.1817,0.0379694,-164.471,-12.8129,-83.4232,-55.1329,-72.4905,-63.9509,-66.3923,-69.2802,-66.4721,-63.3555,-60.662,-60.7794,-60.1631,0.00118716,0.00114426,0.00111832,0.00116444,0.00117399,0.00118261,0.00120921,0.00122794,0.00121532,0.00122435,0.00121625,0.00120846,1665.46,2578.05,3.12678,16.2846,6622.36,-18.5725,28.5119,315.716,656.899,1420.62,1810.56,2999.91,3431.0,4321.28,5005.1,6215.7,7181.29,0.0168445,0.00983092,0.00367274,0.00394009,0.00152231,0.00193493,0.000643372,0.00119528,0.000617539,0.000290994
4,-28.4113,-13.1817,0.0535514,-185.667,6.93979,-76.4191,-53.0761,-64.5508,-72.7515,-64.3324,-68.2223,-66.9812,-64.9009,-60.573,-60.6244,-60.5464,0.00134617,0.00130095,0.00127768,0.0013815,0.00144531,0.00148434,0.00152182,0.00154643,0.00152864,0.00150102,0.0014555,0.00139783,1138.5,2139.08,4.7174,33.823,4781.1,-22.4171,27.6416,1423.22,1912.38,2163.12,3023.91,3446.31,3779.95,4922.25,5260.63,5849.47,6380.36,0.00333678,0.00216062,0.00193353,0.00108126,0.000753939,0.000880617,0.000661332,0.00048774,0.000278149,0.000238854
5,-25.4246,-13.0347,0.0583223,-204.336,2.51787,-64.6222,-50.4128,-62.1136,-72.3371,-64.3347,-69.8115,-64.7994,-67.5381,-70.0716,-55.1696,-56.4552,0.000869673,0.000811681,0.000782979,0.00087539,0.000951491,0.00101883,0.0010813,0.00112267,0.00111814,0.00108396,0.0010206,0.000940211,1060.03,2227.9,4.88746,33.6249,4738.37,-22.3143,28.3131,144.719,964.951,1460.3,2517.44,3168.62,3668.44,5068.63,6162.21,6780.32,7271.71,0.0210772,0.00332835,0.00244118,0.000712277,0.000826391,0.000762033,0.00035031,0.00030883,0.000110474,0.000237795
6,-24.6833,-11.9446,0.0615518,-160.845,-2.84709,-81.8051,-57.9182,-71.727,-63.8734,-68.6252,-66.0449,-65.7939,-64.3147,-60.9149,-56.8131,-61.3372,0.00174788,0.00170951,0.00163551,0.00166491,0.00166702,0.00163822,0.00158423,0.00151691,0.00147218,0.00150073,0.00161192,0.00170323,1449.4,2341.94,3.70277,21.8617,5587.22,-20.3697,26.5579,482.189,839.463,1698.17,2340.11,2729.66,3149.94,3618.05,4401.27,5022.27,5791.95,0.0188707,0.0133127,0.00502233,0.00310574,0.00189682,0.00269706,0.00171792,0.000844651,0.000943905,0.000311799
7,-24.2152,-12.9979,0.0686821,-125.192,12.6946,-81.3616,-51.5136,-71.3787,-62.5357,-69.1746,-67.3545,-70.5488,-70.2538,-69.6062,-65.0082,-65.1892,0.0281524,0.0266074,0.0256991,0.027947,0.0297514,0.0311023,0.0319243,0.0320765,0.0315968,0.0315126,0.0308457,0.0296218,881.461,1696.46,4.5851,33.7301,3812.29,-27.2422,29.8895,995.154,1295.48,2155.1,3141.65,4335.96,5200.84,6400.92,7041.41,7486.88,8079.11,0.0157346,0.0122929,0.0056786,0.00370214,0.00194286,0.00118598,0.000865131,0.000705506,0.000593232,0.000336855
8,-23.2631,-12.9979,0.0719037,-154.699,26.2862,-71.0671,-57.1871,-65.3953,-71.9427,-71.4828,-71.2563,-67.2777,-69.2948,-62.4727,-69.3974,-72.02,0.0143834,0.0133867,0.0129279,0.0147721,0.016301,0.0175542,0.0183441,0.0185324,0.0181914,0.0175655,0.0166514,0.015515,752.672,1455.03,6.5182,65.6396,2633.52,-30.1535,28.5267,259.479,1150.93,2097.67,3264.25,4407.76,5318.66,6182.01,6525.27,7145.74,7643.11,0.0893365,0.0161677,0.00541824,0.001866,0.00127408,0.000394833,0.000271759,0.000241819,0.000323303,0.000164312
9,-22.865,-12.9979,0.0822915,-176.485,50.2417,-52.7463,-69.6084,-66.7926,-67.2001,-71.1525,-71.0142,-70.5149,-69.7272,-70.0111,-69.0988,-61.0352,0.0458035,0.0421152,0.0399041,0.0447011,0.0490052,0.0526383,0.0552954,0.0565088,0.0560516,0.055036,0.052715,0.0494317,445.66,909.0,11.2636,192.724,1375.57,-38.3041,30.5396,151.985,1178.23,2504.21,3374.15,3784.87,4179.98,4795.23,5819.34,6360.02,7049.81,0.159065,0.0102943,0.00243389,0.000732808,0.000304352,0.000218214,0.000290167,7.96307e-05,9.00678e-05,5.54179e-05
10,-21.6929,-12.9979,0.0766786,-206.891,34.2565,-51.1316,-73.5047,-61.4385,-67.2038,-64.4229,-64.6823,-62.3128,-70.6162,-74.0759,-66.2627,-57.9672,0.00849268,0.00812249,0.00789273,0.00846253,0.00888128,0.00915552,0.00927079,0.00920801,0.00903599,0.00910099,0.00902586,0.00880492,510.32,1306.71,9.54963,120.885,1575.77,-32.3509,31.7901,1029.14,2224.33,2852.63,3203.47,4248.41,4997.01,5822.3,6148.78,7295.05,8064.38,0.00792238,0.00084647,0.000773101,0.000697544,0.000116627,0.000140557,6.50379e-05,4.94854e-05,6.13198e-05,4.05203e-05
