,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-13.6012,-4.19641,0.232215,-79.4964,34.9854,-101.103,-49.8108,-70.7843,-64.0537,-70.9109,-80.6129,-77.4271,-70.7412,-64.1908,-64.8521,-68.7257,0.158123,0.147828,0.143104,0.166715,0.183843,0.195897,0.205194,0.210978,0.209394,0.200239,0.188459,0.172605,986.538,1414.81,3.96228,32.1937,3635.5,-32.788,28.2557,254.794,1539.85,2014.9,2684.76,3249.51,3853.87,4608.24,5372.42,5688.03,6410.39,0.330318,0.0392045,0.0442728,0.0224922,0.00797205,0.0111936,0.00627352,0.00294748,0.00340822,0.00233011
1,-12.6822,-4.19641,0.243659,-95.8381,29.7317,-94.4734,-50.8081,-64.2107,-66.1382,-66.7014,-76.3681,-68.8227,-76.317,-68.6116,-70.0816,-66.3045,0.102051,0.0953221,0.0922919,0.107937,0.119296,0.126668,0.132007,0.135317,0.134754,0.12896,0.121485,0.111433,962.21,1457.24,4.36617,36.7901,3598.39,-31.4596,31.6818,218.133,1075.74,1475.56,1968.77,2168.73,2726.39,3283.99,3740.5,4104.69,4533.72,0.343359,0.0540103,0.0336731,0.030699,0.0242289,0.0171473,0.00821709,0.0082471,0.00470593,0.00532954
2,-12.2644,-4.19641,0.25972,-77.9075,37.0146,-100.956,-50.1282,-70.4864,-67.52,-70.0579,-79.2161,-73.0585,-76.2684,-66.4954,-69.0948,-66.223,0.179771,0.166107,0.161236,0.192554,0.215634,0.232532,0.244947,0.252052,0.250349,0.237626,0.220569,0.19897,962.053,1374.02,3.89465,30.5606,3506.99,-33.77,29.2281,296.498,1006.98,1470.77,2063.04,2820.56,3747.08,4132.41,4502.34,5427.39,6511.12,0.362546,0.0492011,0.0409444,0.0412479,0.019759,0.00833499,0.00615523,0.00654691,0.0036718,0.00245503
3,-11.7099,-4.19641,0.2625,-78.3667,37.3804,-99.934,-51.9555,-65.7433,-68.928,-71.0087,-82.1392,-78.6958,-72.0145,-63.653,-64.6991,-66.3005,0.185746,0.170888,0.165414,0.197909,0.221053,0.237818,0.251269,0.260206,0.258832,0.245023,0.227282,0.205424,979.517,1348.61,3.99691,33.4004,3415.98,-33.457,29.4033,304.503,1507.04,2058.21,2759.14,3856.95,4530.13,5443.4,6008.86,6510.79,7232.84,0.37216,0.038976,0.0489225,0.0172965,0.00928148,0.00664134,0.00363108,0.00103301,0.00216929,0.000633471
4,-11.6174,-4.19641,0.257447,-100.599,40.7602,-95.1116,-57.0313,-62.1859,-72.9284,-63.6276,-80.2496,-72.9756,-69.4745,-64.3685,-66.1836,-67.928,0.104554,0.0975297,0.093739,0.108629,0.119553,0.127099,0.132862,0.136373,0.135542,0.130532,0.123861,0.114061,896.597,1323.04,4.82447,47.5584,3139.87,-33.793,30.6263,217.742,963.403,1532.46,1969.87,2676.79,3229.13,3859.17,4565.55,5052.0,5409.54,0.314231,0.0447533,0.0304842,0.0351686,0.0173088,0.00849034,0.00836676,0.00543923,0.00129443,0.00194022
5,-11.7862,-4.19641,0.24848,-96.8307,38.7024,-95.8039,-54.0982,-62.7952,-73.1581,-65.3181,-79.7196,-67.8716,-73.7274,-70.8369,-69.228,-66.8568,0.118859,0.110699,0.107447,0.125846,0.139555,0.149469,0.156317,0.159655,0.158131,0.151226,0.141948,0.129961,874.175,1343.06,4.77111,45.4848,3267.23,-33.1843,29.6049,230.685,1062.41,1979.47,2735.67,3293.1,3692.29,4110.19,4569.62,4923.76,5372.85,0.302389,0.0493549,0.0287588,0.0140531,0.00925714,0.00679756,0.00325314,0.00551462,0.00165176,0.00132701
6,-12.0942,-4.36866,0.248551,-84.0922,43.5298,-99.1723,-54.9076,-65.9155,-73.4082,-67.3346,-82.0638,-72.0783,-75.5585,-66.5538,-67.806,-65.0407,0.17824,0.16373,0.158577,0.191146,0.214952,0.232328,0.245466,0.253382,0.251588,0.237416,0.219481,0.197669,951.073,1289.88,4.36098,39.8713,3264.39,-34.2002,29.9569,307.513,1452.83,2064.9,2827.91,3244.4,4204.64,4539.17,5731.63,6349.23,7394.9,0.371843,0.0374099,0.0405127,0.0159129,0.0117397,0.00412804,0.00608813,0.00274714,0.00118136,0.000650253
7,-12.0917,-4.54396,0.2534,-94.0901,41.8464,-96.2689,-55.4799,-61.1422,-72.704,-68.8679,-82.9328,-74.9356,-72.8469,-64.4486,-61.459,-66.9251,0.144181,0.133206,0.128455,0.1509,0.167025,0.178854,0.188409,0.194566,0.193561,0.185012,0.173396,0.158277,869.758,1263.34,4.61668,44.6238,3118.64,-34.5921,28.8874,276.557,1521.68,2038.25,2783.35,3213.68,3792.38,4527.34,5053.52,5596.55,6450.69,0.308811,0.0327463,0.0383979,0.0122892,0.010282,0.00708028,0.00525817,0.00147864,0.00201287,0.000871412
8,-11.9239,-4.54396,0.243348,-114.525,41.7154,-92.0778,-58.1335,-56.8986,-74.0855,-62.5253,-76.3443,-71.0754,-71.4315,-68.1604,-68.3647,-67.4747,0.0838358,0.0780151,0.0752244,0.087929,0.0971432,0.10346,0.108147,0.110856,0.110185,0.105939,0.100115,0.0918479,884.414,1324.36,5.43033,58.0468,3179.73,-33.7346,32.4606,227.974,1058.27,1483.31,1972.0,2664.25,3261.33,3834.06,4561.34,5174.35,5578.58,0.350359,0.0468417,0.0348804,0.0354442,0.0122374,0.00770372,0.00783044,0.00631349,0.00141293,0.00135241
9,-12.2755,-5.14392,0.243539,-96.6786,48.0037,-98.5882,-57.0346,-60.5936,-76.424,-68.2614,-78.3821,-72.1451,-69.5002,-75.0288,-65.4042,-67.5174,0.150199,0.138352,0.133778,0.158969,0.17846,0.193526,0.20445,0.210014,0.207889,0.197444,0.183558,0.166073,852.413,1225.32,4.61575,46.1918,3164.16,-35.7963,29.3503,289.43,1028.12,2059.14,2696.35,3305.35,3706.15,4577.46,5759.75,6507.73,7165.45,0.327344,0.0486357,0.026277,0.014235,0.0101616,0.00930858,0.00487758,0.00192131,0.000948112,0.000610382
