,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-25.8714,-16.7401,0.0568035,-124.837,15.6023,-98.665,-53.9289,-69.3478,-64.7368,-66.7583,-70.9238,-69.607,-77.1352,-69.1233,-66.2887,-61.5458,0.00800243,0.00835241,0.00909924,0.0106659,0.0110137,0.0109806,0.0106007,0.0101418,0.00969108,0.00915089,0.00895708,0.0082413,1361.61,1802.44,3.58763,25.3173,4570.44,-26.662,26.1709,396.451,1279.62,1465.44,2106.03,2779.6,3117.63,3794.8,4101.3,4757.51,5235.92,0.0677488,0.0198278,0.0229439,0.0161732,0.00436096,0.00725351,0.00461639,0.0048398,0.00335713,0.00216579
1,-24.9125,-16.7401,0.0592033,-120.597,20.9677,-101.204,-56.6376,-66.0319,-64.8907,-66.7247,-71.6764,-72.6768,-76.5725,-64.0419,-62.5013,-62.8544,0.0108101,0.0101451,0.0101537,0.0119206,0.0126654,0.0130321,0.013537,0.0143927,0.0146492,0.0139691,0.0132967,0.012044,1361.49,1686.3,3.50037,25.7902,4125.71,-27.8306,27.4814,330.692,889.494,1453.11,2066.43,2699.94,3231.31,3930.51,4676.63,4994.57,5515.59,0.0889391,0.0213368,0.0297869,0.0208359,0.00562435,0.00755555,0.008019,0.00263592,0.00188095,0.00117143
2,-24.5531,-16.7401,0.0627851,-142.019,13.3514,-101.572,-52.1493,-65.4001,-72.0841,-64.5227,-72.1567,-64.4313,-71.8985,-68.5458,-65.5968,-58.9964,0.00335476,0.00400482,0.00474524,0.00535367,0.00508725,0.00460999,0.00402713,0.0034802,0.00304085,0.00282188,0.0030156,0.00302891,1535.44,1914.46,3.34088,23.2123,4945.23,-25.4889,27.2696,214.961,481.658,1109.11,1483.14,2103.16,2588.32,3111.48,3842.16,4661.02,5015.84,0.0353138,0.0531618,0.0162372,0.0148045,0.0115998,0.00542408,0.00623035,0.00460597,0.00213122,0.00164947
3,-24.0429,-16.7401,0.0591078,-126.493,27.4268,-102.429,-55.3673,-69.4109,-67.6989,-61.9773,-73.6897,-70.4596,-79.1412,-66.5543,-63.0731,-62.5412,0.00977283,0.00931069,0.00956353,0.0115849,0.0125943,0.0131529,0.0135378,0.0140091,0.0140264,0.0131856,0.0123287,0.0108749,1344.97,1625.52,3.70214,28.6663,4137.01,-29.1281,27.9432,346.346,1097.25,1435.37,2096.91,3159.67,3882.05,4753.36,5241.87,5655.37,6559.76,0.0875771,0.0174059,0.0260328,0.0176908,0.00602743,0.00469324,0.00282502,0.00152712,0.00126893,0.0011988
4,-24.5671,-16.7401,0.0601676,-138.778,22.5752,-101.624,-59.113,-63.5742,-70.1979,-62.6964,-71.1924,-67.7535,-74.5265,-69.9601,-61.4621,-62.9766,0.00505146,0.00523181,0.00568282,0.00650728,0.00653234,0.00630929,0.00613602,0.006202,0.00612299,0.0057901,0.00567716,0.00530841,1381.09,1735.27,3.92598,31.9326,4084.8,-27.4027,25.8626,370.01,989.792,1432.04,2073.69,2713.05,3214.26,3924.61,4611.3,5081.88,5534.43,0.0530947,0.0155036,0.0188704,0.0152617,0.00477064,0.0064709,0.00644047,0.00224098,0.00134741,0.00105214
5,-24.4127,-16.7401,0.0575096,-143.937,22.0857,-99.0987,-53.7879,-62.7517,-71.5493,-62.4529,-72.9573,-68.0534,-75.2808,-72.3147,-67.985,-63.2169,0.00590961,0.00621086,0.00677128,0.00788306,0.00811409,0.0080872,0.00779521,0.0073899,0.00694981,0.00657838,0.00650288,0.00601469,1265.42,1712.68,3.94842,31.2196,4292.13,-28.148,26.7428,411.16,1251.54,1470.71,2117.14,3113.14,3735.22,4107.6,4712.33,5704.77,6511.49,0.0594009,0.0162971,0.020458,0.0124221,0.00602005,0.00347046,0.00366772,0.00190895,0.000890828,0.00107809
6,-24.8052,-16.9164,0.0549782,-136.185,28.0945,-99.6448,-60.4183,-62.9462,-70.7761,-59.4456,-73.1159,-71.6878,-77.8259,-66.6141,-59.9936,-64.1725,0.00796089,0.00741779,0.00743091,0.00885318,0.00947562,0.00976521,0.0101517,0.0108597,0.0111088,0.010583,0.0100263,0.00894213,1296.46,1613.69,4.15853,35.4632,3991.22,-28.9411,28.0252,339.111,910.017,1452.46,2073.2,2786.5,3234.0,3928.25,4749.29,5241.01,5610.74,0.0785666,0.017969,0.0282402,0.0168809,0.0027125,0.00558356,0.0054148,0.00210749,0.00120968,0.000943044
7,-25.1962,-17.1832,0.0549397,-151.519,20.0077,-99.406,-61.7431,-56.516,-79.1034,-65.2071,-71.6619,-63.6478,-70.0712,-71.419,-60.0222,-63.7609,0.0026074,0.00317526,0.00386096,0.00436435,0.00414238,0.00371379,0.00321201,0.00278947,0.00245704,0.00225432,0.00238887,0.00238121,1545.58,1832.07,4.02882,32.0985,4371.45,-25.8815,27.6979,258.032,480.206,1096.74,1476.64,2106.2,2626.15,3144.1,3922.69,4595.51,5082.75,0.0379555,0.0493424,0.0149839,0.0158132,0.0110287,0.00458304,0.00552181,0.00507125,0.00238013,0.00151028
8,-25.2023,-17.1832,0.052442,-139.084,28.978,-98.2624,-61.5162,-60.1871,-75.4776,-56.7508,-73.2953,-74.2014,-72.9388,-73.3998,-60.3626,-65.7632,0.00730628,0.00691473,0.00704495,0.00858035,0.00943894,0.0099946,0.010341,0.0106469,0.0105801,0.00994582,0.00930957,0.00813664,1264.75,1611.47,4.29912,36.9097,4102.55,-28.669,28.3169,352.009,1435.06,2109.05,3118.87,3723.58,4126.91,4734.92,5739.78,6509.92,7717.59,0.0772766,0.0226308,0.0127191,0.00491257,0.00370042,0.00331213,0.00202196,0.000699044,0.000937276,0.000307938
9,-25.6064,-18.2911,0.0522447,-145.955,24.0962,-98.4214,-64.7241,-61.7216,-73.6661,-62.1073,-67.184,-72.507,-73.8513,-70.1736,-58.3879,-62.3826,0.00423751,0.00443434,0.00481082,0.00544707,0.00543448,0.00516626,0.00496462,0.00505256,0.0050321,0.00477009,0.00471435,0.00441637,1341.81,1662.27,4.07678,33.7473,3987.61,-27.8437,25.8252,399.791,937.288,1440.12,2074.49,2748.98,3231.08,3914.47,4750.07,5231.04,5676.98,0.0494813,0.0150936,0.0205227,0.0137479,0.00289516,0.00553342,0.00557523,0.00181089,0.000972666,0.000710646
