,loudness-dBFS,loudness-TP,loudness-dB,mfcc-0,mfcc-1,mfcc-2,mfcc-3,mfcc-4,mfcc-5,mfcc-6,mfcc-7,mfcc-8,mfcc-9,mfcc-10,mfcc-11,mfcc-12,chroma-A,chroma-A#,chroma-B,chroma-C,chroma-C#,chroma-D,chroma-D#,chroma-E,chroma-F,chroma-F#,chroma-G,chroma-G#,specshape-centroid,specshape-spread,specshape-skewness,specshape-kurtosis,specshape-rolloff,specshape-flatness,specshape-crest,sinefeaturefreqs-0,sinefeaturefreqs-1,sinefeaturefreqs-2,sinefeaturefreqs-3,sinefeaturefreqs-4,sinefeaturefreqs-5,sinefeaturefreqs-6,sinefeaturefreqs-7,sinefeaturefreqs-8,sinefeaturefreqs-9,sinefeaturemags-0,sinefeaturemags-1,sinefeaturemags-2,sinefeaturemags-3,sinefeaturemags-4,sinefeaturemags-5,sinefeaturemags-6,sinefeaturemags-7,sinefeaturemags-8,sinefeaturemags-9
0,-47.4265,-35.3025,0.00412181,-289.025,-85.5594,-35.2487,-34.8378,-34.146,-38.6642,-52.0973,-51.2206,-49.856,-58.1864,-60.7349,-64.2896,-63.0722,0.000548931,0.00054408,0.000537351,0.000546337,0.000548999,0.000544686,0.000533365,0.000514979,0.000498937,0.000521725,0.000537746,0.000546818,2165.42,5070.5,2.46895,8.02162,15585.9,-14.4393,36.595,923.989,1385.07,1877.24,2412.47,3688.83,4898.83,5886.0,6958.58,7782.39,8713.0,9.65966e-05,4.52514e-05,7.34014e-05,0.000108857,0.000162933,0.00014356,0.000105028,0.00016908,9.05106e-05,0.00018568
1,-47.6982,-35.6045,0.00360839,-299.692,-83.2775,-32.5932,-35.4684,-31.2178,-38.1866,-45.5058,-53.6882,-46.6648,-59.1567,-66.0273,-66.4559,-58.621,0.000789707,0.000782987,0.000773555,0.000786336,0.000789938,0.000783646,0.000767356,0.00074072,0.000717451,0.000750478,0.000773766,0.000786802,1792.73,4859.56,2.87838,10.122,15832.3,-16.7767,37.126,1191.15,1572.38,2282.03,2751.97,3230.97,3651.11,4163.6,4454.21,5102.31,6088.18,8.24037e-05,5.69999e-05,6.32685e-05,0.000108965,0.000113241,6.57099e-05,5.42631e-05,7.2646e-05,5.9177e-05,0.000101635
2,-48.8537,-35.7018,0.00162336,-295.49,-89.2466,-35.0695,-40.4695,-41.3552,-42.8368,-38.212,-40.4267,-48.6081,-55.3963,-57.7148,-62.1875,-58.1328,0.000905307,0.000897799,0.000887215,0.000901661,0.000905324,0.000897765,0.000878532,0.000847832,0.000821208,0.000859182,0.000886114,0.000901523,1681.32,4542.44,2.90577,10.4608,13860.5,-16.7569,37.2039,1177.11,1504.48,2124.78,2703.74,3139.74,3437.56,4312.76,4621.73,5066.79,5527.0,0.000137394,7.95625e-05,7.7879e-05,6.53933e-05,8.36946e-05,8.18338e-05,7.35738e-05,0.000101539,0.000149437,0.000100783
3,-55.7917,-35.7018,0.00231983,-303.474,-97.8204,-39.461,-41.4035,-36.594,-39.863,-36.1393,-30.4475,-38.871,-53.5705,-54.1553,-55.0678,-60.3481,0.000889874,0.000882965,0.000872663,0.000886398,0.000889899,0.000882241,0.000863186,0.000832934,0.000806713,0.000844198,0.000870851,0.000886063,1708.72,4579.35,2.87151,10.2385,14782.1,-16.9849,37.2071,867.472,1717.77,2463.57,3145.9,3794.92,4303.97,5044.63,5387.93,6148.1,6818.59,0.000114949,9.6678e-05,1.88364e-05,0.000144167,8.96384e-05,0.000115137,7.82008e-05,0.000119665,2.38785e-05,7.07365e-05
4,-52.6909,-35.7018,0.0029323,-293.87,-82.0797,-35.3993,-44.9167,-39.4755,-48.3674,-46.6125,-43.3074,-43.0919,-48.3309,-56.1814,-56.2238,-60.8336,0.00083117,0.000824562,0.000814805,0.000827728,0.000831053,0.000824001,0.000806322,0.000777995,0.00075349,0.000788463,0.000813279,0.000827481,1772.79,4766.87,2.8568,10.0268,15192.1,-16.2186,37.1609,927.036,1749.84,2152.48,2759.88,3717.64,4131.54,4617.71,5046.22,5397.22,5817.19,0.00013934,6.18599e-05,7.52936e-05,7.74286e-05,0.000132838,9.3282e-05,2.94953e-05,4.35016e-05,0.000103407,9.37662e-05
5,-50.6558,-35.7018,0.0039736,-300.8,-100.834,-34.1305,-35.2179,-28.6816,-35.2173,-36.5106,-49.5702,-52.8658,-54.8121,-57.9562,-57.8043,-56.7537,0.00074115,0.000734893,0.000726068,0.000737961,0.000741304,0.000735441,0.000719688,0.000694569,0.000672866,0.000703992,0.000725969,0.000738261,2113.75,5083.68,2.44701,7.70616,16147.6,-15.5421,36.8831,685.502,1375.62,1961.26,3154.09,4237.47,5450.65,6065.59,7053.67,7325.79,7861.34,4.07468e-05,4.78721e-05,0.000111643,9.8531e-05,8.58558e-05,0.000127395,0.000194023,0.000123358,9.37337e-05,7.4712e-05
6,-48.0163,-33.7711,0.00520514,-287.178,-74.1722,-27.2115,-43.7695,-40.4819,-40.6196,-48.7168,-58.3656,-59.2606,-61.524,-62.9122,-60.476,-51.4592,0.000508422,0.000502929,0.000496173,0.000505433,0.000508797,0.000505823,0.000496231,0.000480024,0.000465428,0.000485927,0.000500042,0.000507462,2194.68,5216.85,2.45501,7.78876,16358.7,-14.734,36.4372,1423.16,2062.4,2714.53,3424.92,3737.58,4391.83,6095.19,7039.69,7692.53,8153.27,0.000179956,6.54248e-05,0.000147967,3.86769e-05,3.68856e-05,0.000112151,0.000148595,0.000115426,5.47864e-05,0.000101773
7,-45.6713,-33.0831,0.0165682,-279.385,-64.3773,-19.7383,-43.5134,-46.3591,-57.016,-63.0166,-66.3993,-69.6092,-65.7307,-69.8263,-58.2735,-56.2674,7.27256e-05,7.11679e-05,6.99762e-05,7.20869e-05,7.36164e-05,7.43444e-05,7.405e-05,7.25343e-05,7.04069e-05,7.28764e-05,7.39104e-05,7.36827e-05,3912.13,6471.17,1.49242,3.77211,18753.2,-9.77702,32.9937,259.336,1199.67,1490.27,2089.55,2837.98,3267.8,3875.71,4362.4,5000.6,5597.67,0.00388054,0.000136568,7.88198e-05,0.000110595,6.43825e-05,0.000118979,7.25302e-05,8.12523e-05,7.93504e-05,5.39378e-05
8,-35.6145,-16.9933,0.0265374,-276.167,-60.728,-21.0872,-51.716,-47.8001,-53.4304,-59.893,-63.8049,-54.9777,-48.9513,-63.32,-56.9531,-59.748,0.000242037,0.000237827,0.000233428,0.000239359,0.000242681,0.000242868,0.000239798,0.000233253,0.000226938,0.000235869,0.000241331,0.000243313,2696.91,5588.81,2.05247,5.83591,16847.9,-12.6955,34.9443,718.253,1137.08,1536.09,2227.27,3142.96,3365.2,4153.7,4784.87,5349.7,5727.5,0.00052887,0.000117893,9.9911e-05,0.000166588,0.000116358,9.31022e-05,5.71172e-05,1.96228e-05,7.14093e-05,5.91385e-05
9,-31.5228,-16.2195,0.0388014,-257.648,-45.5451,-26.2443,-54.3783,-62.889,-68.4069,-60.6699,-59.983,-58.3761,-62.6753,-59.6637,-67.5938,-66.5483,5.03362e-05,4.5893e-05,4.33539e-05,4.79436e-05,5.18664e-05,5.54368e-05,5.81949e-05,5.93887e-05,5.90249e-05,5.89071e-05,5.72872e-05,5.43614e-05,3551.43,6047.61,1.75101,4.68598,18812.1,-9.41099,28.2827,275.035,937.445,1711.22,2690.7,3402.93,4207.32,5530.58,6453.32,7028.87,7428.78,0.00537169,0.00134967,0.000222862,0.000183643,5.88595e-05,0.000155077,0.000130657,8.10497e-05,9.80656e-05,8.03082e-05
